Gen/Hour,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
WindFarmAt1,33.022,21.913,41.933,22.705,26.328,30.58,21.934,27.863,28.025,30.087,32.294,20.869,21.875,43.759,49.525,33.142,44.749,53.371,52.21,45.173,10.948,22.62,33.239,44.952
WindFarmAt4,32.397,23.132,32.514,26.021,26.495,30.34,17.919,34.976,35.07,24.449,31.07,33.101,39.56,42.756,51.926,36.516,54.876,38.486,51.421,34.55,45.691,19.299,28.295,28.523
WindFarmAt5,32.06,31.395,19.422,34.139,26.644,28.092,21.514,27.661,19.217,38.694,22.453,51.29,47.776,43.67,42.74,48.437,53.592,41.311,47.216,19.686,22.892,22.806,29.51,27.704
WindFarmAt7,41.639,24.257,35.453,24.959,31.87,34.66,31.913,31.083,25.498,36.854,33.962,28.393,30.834,43.847,45.05,34.75,42.19,24.964,37.797,40.764,40.549,35.825,18.028,26.52
WindFarmAt8,33.813,35.04,22.912,39.343,18.963,22.955,25.481,17.134,26.234,31.518,38.104,45.289,54.782,40.982,40.37,52.081,14.528,39.132,46.918,32.329,47.757,26.176,47.437,11.61
WindFarmAt11,18.185,35.267,44.094,28.208,29.042,31.155,22.586,21.299,24.366,38.632,36.261,22.365,42.846,36.287,39.614,45.579,32.73,31.03,19.227,35.491,33.501,24.246,39.523,37.149
WindFarmAt12,27.351,33.906,30.697,20.669,30.776,28.873,24.869,33.413,29.482,25.943,27.883,39.685,36.99,30.71,21.213,21.028,50.442,36.136,49.32,37.646,46.204,28.46,24.801,25.218
WindFarmAt14,27.853,29.894,24.13,24.503,32.988,25.522,21.247,32.875,18.438,25.455,28.815,34.534,33.786,11.833,37.446,51.118,67.908,63.607,37.453,16.053,49.314,40.502,16.617,38.295
WindFarmAt15,31.225,38.387,34.285,28.441,26.392,18.578,30.725,26.908,36.62,40.337,37.214,39.428,26.374,32.563,44.361,32.901,19.764,51.521,31.673,21.949,34.396,29.518,41.204,39.973
WindFarmAt21,31.894,20.794,26.5,28.245,36.188,26.077,37.745,29.88,30.672,38.098,26.743,16.837,33.385,52.889,40.921,53.772,31.851,27.527,33.987,29.126,29.33,36.105,33.703,47.105
WindFarmAt25,34.963,21.196,37.803,32.439,25.161,27.43,34.381,27.312,27.399,21.536,24.329,36.4,38.514,28.401,44.923,59.12,39.038,41.534,19.977,44.384,37.631,42.502,21.541,35.189
WindFarmAt28,30.627,36.794,32.204,30.575,32.939,25.527,29.185,12.268,19.567,41.698,38.22,35.331,21.692,44.612,28.06,26.401,32.948,50.404,34.332,27.87,40.38,34.684,41.071,21.508
