Gen/Hour,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
WindFarmAt1,24.583,29.052,38.682,20.5,28.146,39.638,25.912,29.324,24.592,31.325,28.955,31.742,35.973,34.336,34.736,38.892,39.844,34.579,36.793,37.282,28.063,35.882,48.375,18.385
WindFarmAt4,33.756,25.942,26.55,25.323,38.027,33.196,29.535,29.507,30.247,38.621,34.889,46.568,53.738,44.011,52.694,41.987,59.38,31.585,33.945,13.907,29.515,35.961,30.75,34.86
WindFarmAt5,26.863,26.11,25.739,31.323,27.607,35.546,27.261,40.261,24.487,30.29,22.887,36.598,29.531,41.441,26.592,49.293,47.373,39.579,50.463,40.356,35.179,30.133,46.105,29.161
WindFarmAt7,31.361,31.902,31.194,25.057,24.958,32.133,36.212,41.035,23.635,19.2,41.84,45.763,32.582,24.189,39.473,40.525,42.803,53.252,38.747,42.16,45.34,38.661,39.266,17.215
WindFarmAt8,39.18,22.13,34.9,29.584,30.01,40.076,29.356,31.485,32.708,29.302,38.238,43.758,38.495,41.692,38.077,30.536,49.766,49.106,50.983,36.864,26.45,25.791,22.949,36.564
WindFarmAt11,36.771,25.441,34.854,28.981,29.691,24.438,26.932,18.701,45.54,36.752,28.323,30.037,45.836,39.518,38.402,45.196,70.057,34.255,26.872,53.372,43.058,26.11,20.225,36.689
WindFarmAt12,27.648,29.788,32.359,22.429,27.946,20.369,24.427,31.433,36.455,20.874,45.706,35.497,33.585,60.734,45.304,27.938,47.428,41.827,36.577,34.085,21.552,32.132,42.452,35.214
WindFarmAt14,32.243,26.863,22.824,28.295,28.195,36.917,18.852,15.669,20.878,42.152,33.396,49.302,26.439,46.085,21.322,39.642,68.207,22.986,48.503,22.739,21.82,40.72,30.506,33.064
WindFarmAt15,24.206,24.804,22.117,24.74,33.545,23.611,24.811,34.591,33.71,38.232,30.086,33.821,42.903,46.498,44.465,30.882,29.949,45.989,39.65,13.794,32.454,31.306,23.47,32.807
WindFarmAt21,36.391,33.082,28.403,24.445,30.153,32.221,18.794,37.916,23.769,38.878,31.816,34.374,34.367,48.072,43.307,52.675,59.035,43.916,45.71,35.167,19.02,39.994,22.609,47.398
WindFarmAt25,39.566,26.785,29.501,29.277,28.782,18.257,30.593,36.562,31.76,22.255,25.508,40.278,28.878,12.61,42.678,33.474,42.343,19.019,24.25,19.955,37.643,27.11,39.696,39.755
WindFarmAt28,26.401,35.014,33.92,28.903,32.77,25.308,20.068,20.08,22.733,37.553,30.723,47.793,35.803,57.007,48.685,35.129,62.009,43.757,23.518,27.556,14.649,41.922,11.768,28.551
WindFarmAt31,22.186,42.15,33.022,24.627,25.631,36.849,29.702,28.539,21.853,30.395,26.541,39.815,46.993,36.516,42.614,42.736,35.971,28.316,79.845,35.86,25.58,44.952,40.428,25.981
WindFarmAt32,22.911,31.513,27.069,31.672,28.82,31.699,28.35,29.312,29.473,33.964,38.974,38.188,22.707,46.225,33.636,34.141,27.987,48.513,36.975,32.377,39.138,36.894,46.97,46.043
WindFarmAt70,30.908,33.553,25.136,35.864,36.759,24.365,20.873,22.621,37.396,28.358,33.761,38.9,46.709,31.146,35.903,20.499,26.555,41.501,44.179,14.833,28.854,27.665,34.422,27.487
WindFarmAt72,26.929,36.939,33.504,31.513,37.272,27.249,32.325,31.673,28.308,36.076,32.582,32.768,53.548,49.514,39.827,51.302,45.839,41.558,40.086,23.757,30.173,29.807,52.365,34.898
WindFarmAt74,38.669,29.662,25.333,30.702,26.438,23.506,32.405,36.903,24.846,25.773,32.233,37.763,39.598,44.188,44.254,36.14,45.308,61.894,40.475,18.056,43.045,31.492,32.284,19.572
WindFarmAt113,27.471,28.666,33.977,38.253,29.65,31.504,27.197,36.122,22.041,18.934,17.138,57.851,52.269,20.21,41.318,36.757,72.199,53.967,36.054,31.082,35.732,38.901,24.914,39.87
WindFarmAt114,31.781,27.448,24.523,34.46,32.002,28.55,28.832,33.057,22.765,29.96,38.549,28.535,43.723,32.133,41.352,48.979,60.801,40.657,28.765,48.833,40.311,42.298,24.53,35.079
WindFarmAt117,22.165,31.186,33.707,28.083,26.569,31.818,31.604,41.007,36.975,25.632,30.882,54.999,42.179,53.496,63.551,45.028,35.007,47.841,38.063,46.178,29.921,55.793,28.877,56.192
WindFarmAt37,31.926,31.571,24.15,22.884,39.089,26.168,29.482,36.059,23.313,26.599,33.043,48.211,34.514,37.156,34.317,36.279,49.157,68.966,37.242,45.785,26.289,40.396,31.715,19.144
