Gen/Hour,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
WindFarmAt1,24.46,20.898,34.171,32.743,29.949,36.203,35.838,27.827,33.702,28.855,31.317,30.221,36.662,57.915,38.256,39.053,54.072,31.105,47.843,30.82,44.436,49.365,41.654,33.335
WindFarmAt4,35.465,27.403,25.878,20.286,41.963,28.25,30.132,33.078,33.342,23.064,30.915,31.687,46.205,60.288,41.637,38.688,60.077,33.411,43.327,30.171,25.555,34.989,26.846,33.842
WindFarmAt5,26.964,34.899,29.116,22.838,21.89,32.615,24.298,31.152,22.929,39.482,33.55,36.772,37.724,40.536,45.352,46.186,47.718,32.862,31.488,43.249,29.543,31.328,33.868,19.987
WindFarmAt7,34.693,27.328,21.112,27.075,29.065,35.042,29.306,22.543,19.086,34.73,32.749,44.135,46.96,42.39,35.862,65.06,56.722,43.425,51.674,20.974,34.428,36.609,33.729,34.072
WindFarmAt8,31.026,33.98,29.2,30.439,21.969,37.926,44.227,27.692,26.546,35.728,35.49,32.355,30.308,45.853,56.035,50.431,30.292,39.856,33.261,20.915,43.746,12.619,29.316,17.233
WindFarmAt11,28.062,20.016,31.902,33.824,33.502,31.233,32.829,31.033,43.852,27.531,29.733,26.845,26.204,38.966,30.969,32.854,45.372,31.767,35.687,28.035,21.992,35.133,14.728,25.86
WindFarmAt12,27.978,30.387,30.871,29.873,27.296,27.034,26.775,27.28,28.457,46.476,44.065,27.669,33.47,37.867,38.883,28.685,30.213,55.228,39.507,32.064,32.994,16.945,36.494,40.533
WindFarmAt14,35.852,28.247,22.035,26.912,21.939,34.017,21.356,29.088,37.319,41.443,38.859,28.288,31.93,43.08,51.594,55.18,21.725,44.637,43.414,33.505,32.541,25.952,24.089,35.885
WindFarmAt15,29.344,18.942,29.07,31.961,36.026,21.432,25.313,43.354,39.777,32.305,37.334,35.857,39.066,29.66,26.671,54.301,37.708,17.848,41.712,34.855,43.553,23.707,29.433,28.149
WindFarmAt21,34.123,24.609,25.099,33.81,22.956,36.096,29.518,27.002,25.456,48.584,31.91,45.064,19.659,37.153,38.343,56.717,53.531,46.225,52.403,28.183,56.588,45.258,30.779,45.257
WindFarmAt25,27.503,28.293,31.786,26.122,24.567,35.968,29.953,21.036,34.377,33.677,34.243,25.009,50.828,41.122,37.182,61.245,35.237,39.453,34.162,51.916,39.935,32.446,23.054,37.127
WindFarmAt28,29.057,26.168,29.179,31.317,35.209,30.983,21.651,23.201,42.52,29.101,28.292,14.843,40.088,41.781,41.503,58.601,46.28,44.768,26.145,35.66,39.072,16.433,26.161,34.02
WindFarmAt31,33.465,29.374,22.009,30.528,22.664,22.757,36.044,17.522,45.256,27.635,32.369,30.218,40.335,36.778,51.488,60.19,75.141,58.196,22.599,34.56,37.385,43.448,43.005,39.018
WindFarmAt32,27.653,30.035,29.129,34.616,27.469,37.379,33.064,35.761,17.355,36.703,25.19,40.292,45.115,50.004,51.389,22.781,36.434,52.477,47.83,19.108,47.102,58.175,31.04,43.937
