Gen/Hour,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
WindFarmAt1,34.412,21.528,37.323,21.046,31.17,27.891,21.614,32.709,43.462,40.558,28.846,46.476,40.643,23.962,49.867,39.494,43.911,11.566,43.724,41.53,23.393,27.311,42.108,46.24
WindFarmAt4,33.05,26.395,33.127,27.425,27.979,32.602,23.34,29.521,34.297,22.1,23.72,32.944,50.65,44.97,61.572,41.081,56.315,34.746,49.217,54.344,30.292,22.334,38.356,30.299
WindFarmAt5,29.141,31.192,27.975,29.067,30.229,28.987,24.667,23.275,27.037,32.005,50.924,47.531,50.544,23.578,27.868,37.083,31.163,27.229,50.482,50.68,30.998,33.479,26.6,21.755
WindFarmAt7,35.027,26.536,27.773,26.697,26.744,20.712,28.256,33.882,31.883,21.792,32.335,33.994,45.014,26.241,37.503,34.236,51.565,44.839,52.734,31.435,29.638,24.423,23.719,16.797
WindFarmAt8,32.021,29.279,32.622,27.827,37.242,31.477,21.473,30.887,23.867,37.745,29.134,34.998,39.376,43.27,38.528,29.011,44.424,45.009,32.876,28.524,37.183,24.341,26.816,17.653
WindFarmAt11,30.099,22.848,29.886,39.334,25.748,38.982,38.688,20.304,29.332,41.833,31.523,35.561,41.902,44.332,46.553,38.724,32.967,41.457,35.528,51.397,31.318,30.227,39.065,36.886
WindFarmAt12,27.154,30.015,30.922,29.696,22.867,28.36,27.141,25.02,43.918,33.164,43.635,41.851,32.595,35.622,32.156,47.553,40.39,56.395,32.68,44.177,55.586,38.384,41.248,14.587
WindFarmAt14,38.368,32.049,23.235,33.16,37.518,29.601,28.37,24.804,31.17,37.275,25.824,30.389,26.223,37.657,59.627,38.49,57.962,46.04,28.453,34.64,43.096,33.84,27.544,27.466
WindFarmAt15,33.504,28.467,32.027,23.151,31.673,31.457,25.193,34.163,21.104,23.925,43.368,28.929,43.15,53.488,47.075,40.804,40.151,48.726,28.432,27.91,33.381,27.26,47.474,44.902
WindFarmAt21,37.673,28.906,26.664,31.106,30.315,25.007,25.683,25.51,34.166,37.221,29.649,30.476,20.247,45.145,49.309,29.367,58.366,19.165,44.931,43.105,38.103,23.916,30.466,41.39
WindFarmAt25,25.501,33.987,33.005,26.813,30.844,35.942,31.119,26.274,36.064,33.204,32.127,46.126,34.193,22.128,33.372,43.031,31.614,46.382,22.883,35.31,39.925,27.81,32.815,30.416
