Gen/Hour,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
WindFarmAt1,31.136,27.472,34.385,31.242,28.9,26.93,25.578,29.828,34.479,30.695,26.189,43.675,51.496,39.247,34.247,52.375,53.735,49.446,21.455,38.359,31.779,28.121,16.752,32.753
WindFarmAt4,37.831,27.495,24.846,27.187,12.732,26.223,28.304,19.07,35.865,34.024,31.421,42.598,28.52,35.03,43.309,46.046,49.661,47.627,32.312,27.722,35.577,38.659,37.21,36.169
WindFarmAt5,31.412,22.431,35.747,33.196,27.314,36.779,25.977,23.344,26.121,28.124,37.784,38.512,40.575,37.921,48.555,58.552,32.805,42.96,23.02,30.028,29.839,37.807,38.212,39.91
WindFarmAt7,35.867,33.011,28.875,19.19,29.782,28.652,30.554,29.904,26.017,36.673,24.929,22.2,47.927,50.115,48.731,70.031,74.628,44.808,9.791,43.603,28.775,27.241,35.888,34.017
WindFarmAt8,29.266,17.849,37.303,36.654,27.609,28.676,30.742,33.057,30.634,14.122,32.908,36.636,46.285,46.973,66.386,38.947,34.126,37.622,21.733,33.125,40.922,34.766,31.747,31.734
WindFarmAt11,27.033,29.318,38.014,27.75,18.547,23.545,28.521,21.746,32.677,21.323,31.71,34.102,41.688,27.793,42.786,54.917,48.611,46.3,58.155,17.242,32.429,31.953,28.872,43.602
WindFarmAt12,27.099,26.26,26.334,27.377,20.84,31.558,27.748,32.411,40.776,29.272,30.385,25.419,28.718,54.133,36.159,37.962,44.139,20.376,36.765,36.46,58.233,33.716,29.541,24.334
WindFarmAt14,30.701,30.67,23.857,29.19,27.421,30.563,23.551,27.026,33.839,48.286,25.684,35.595,29.41,39.121,64.396,34.3,38.67,42.582,44.43,39.098,37.9,36.154,14.839,53.342
WindFarmAt15,32.055,24.223,25.062,20.649,33.875,24.599,36.165,37.298,33.041,44.73,46.912,32.893,39.189,56.009,53.599,38.941,53.243,31.494,37.766,35.744,57.6,41.234,35.088,22.982
WindFarmAt21,31.241,28.278,25.879,28.776,28.688,32.038,41.153,28.763,30.307,31.194,20.732,52.672,45.506,53.936,51.34,29.359,56.046,54.368,44.914,26.988,51.136,50.891,31.208,35.869
WindFarmAt25,31.21,30.071,31.564,30.676,16.157,37.795,30.702,31.356,31.112,19.25,37.731,38.808,34.021,43.892,37.873,25.815,52.083,52.777,48.425,34.962,27.668,45.853,26.154,36.433
WindFarmAt28,23.866,38.878,33.578,17.736,28.99,31.53,24.222,24.483,19.756,44.576,31.038,36.194,19.628,49.093,49.696,41.153,60.848,41.681,39.929,21.818,37.648,31.035,13.778,33.724
WindFarmAt31,27.183,34.144,22.134,23.115,26.014,26.124,29.68,27.33,30.858,35.963,29.539,30.057,42.526,54.085,34.37,55.884,30.337,43.194,50.169,30.667,30.422,45.742,26.358,34.636
WindFarmAt32,27.633,31.071,22.471,27.876,31.896,27.693,39.035,28.952,25.243,30.405,45.771,27.225,39.671,36.715,37.645,34.705,42.02,42.911,37.468,28.895,17.119,33.191,28.143,32.893
WindFarmAt70,32.689,29.125,15.829,30.167,27.165,27.258,25.839,27.098,30.167,27.078,41.955,40.512,39.88,40.496,26.855,41.586,24.253,43.781,36.239,36.528,32.89,36.725,36.021,27.73
WindFarmAt72,32.384,29.56,26.243,24.61,33.505,24.034,37.329,27.005,35.854,40.983,24.307,41.772,52.994,35.179,56.669,44.494,41.052,46.515,46.624,28.655,42.059,24.485,27.925,28.839
WindFarmAt74,39.49,28.719,28.279,29.327,27.41,33.85,20.263,38.838,27.345,34.238,33.934,61.626,45.725,38.678,49.334,36.408,72.235,20.346,55.634,35.561,25.173,28.99,37.856,28.377
WindFarmAt113,23.202,22.31,33.601,30.908,28.228,29.098,30.984,37.99,28.215,20.798,34.335,30.376,51.783,44.277,43.859,48.466,57.064,42.443,27.924,43.125,44.479,25.761,53.493,32.059
WindFarmAt114,36.788,22.998,22.726,25.066,23.044,32.573,27.771,36.543,24.007,25.579,25.258,47.531,38.472,31.57,23.046,35.707,70.243,35.908,38.293,34.39,42.132,22.4,19.048,31.915
WindFarmAt117,29.658,39.255,25.583,30.168,26.878,37.469,29.839,40.214,18.956,21.406,46.296,25.714,26.934,33.134,29.213,40.758,45.342,54.184,28.981,57.96,14.79,43.152,24.009,29.223
