Gen/Hour,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
WindFarmAt1,23.856,30.197,35.971,23.624,21.545,36.577,28.27,32.378,22.961,26.979,43.62,39.001,32.53,53.366,42.055,31.538,49.558,51.697,37.329,25.641,35.866,37.191,30.24,34.781
WindFarmAt4,26.741,33.614,24.504,32.09,24.655,34.083,26.651,31.156,34.366,38.52,34.593,19.087,30.573,48.115,24.244,36.609,53.535,44.196,37.11,38.582,5.079,37.478,35.788,18.146
WindFarmAt5,23.966,32.392,23.869,23.245,33.412,31.405,30.294,35.232,37.183,40.885,28.907,47.792,44.881,46.298,45.69,40.909,32.449,54.246,44.616,35.934,35.404,43.828,23.782,20.296
WindFarmAt7,28.539,28.498,30.855,16.623,32.201,24.704,26.68,30.743,24.64,21.092,28.449,28.44,39.847,35.148,50.591,31.36,44.431,45.2,32.337,29.345,24.304,27.253,10.655,39.542
WindFarmAt8,31.843,31.446,27.848,36.98,25.398,49.23,31.455,32.574,25.916,32.045,45.399,35.242,45.986,32.993,44.654,44.645,35.292,49.377,30.158,31.442,38.69,31.849,7.874,25.378
WindFarmAt11,29.084,26.873,35.842,25.202,21.825,36.088,30.3,24.51,28.93,19.268,38.942,49.253,33.928,37.128,51.66,30.152,42.405,36.408,39.116,52.725,30.082,31.772,33.736,30.628
WindFarmAt12,35.439,25.374,32.016,28.734,28.136,26.649,26.92,32.22,50.186,30.914,32.407,39.501,40.242,49.221,37.776,38.465,50.055,76.156,41.946,32.325,28.988,56.522,25.594,28.973
WindFarmAt14,27.968,26.455,26.713,31.656,19.766,32.061,23.402,21.996,40.838,31.836,35.786,16.643,27.559,60.843,73.626,60.096,32.028,36.406,48.066,11.852,28.711,46.7,42.906,24.609
WindFarmAt15,30.726,23.816,30.361,24.726,19.99,28.138,28.752,41.415,33.951,26.728,32.604,39.041,51.158,46.54,52.196,19.985,58.147,43.467,41.965,25.341,30.411,63.791,51.456,36.274
WindFarmAt21,32.437,29.732,20.251,31.221,33.186,19.765,26.991,40.46,37.757,30.443,31.234,26.965,47.984,36.653,55.134,35.568,43.897,49.874,45.258,29.582,18.795,36.063,35.073,30.829
WindFarmAt25,26.756,32.958,32.016,37.335,25.702,26.855,21.105,32.901,37.659,26.603,31.111,35.599,36.727,40.498,52.154,46.632,36.205,40.051,30.043,46.741,50.357,27.596,43.791,33.348
WindFarmAt28,26.822,31.865,37.658,31.214,29.446,27.326,25.05,26.129,26.395,31.872,29.077,37.633,55.519,28.854,43.651,36.124,58.417,54.33,56.518,36.822,48.082,32.016,30.559,35.096
WindFarmAt31,32.286,27.102,40.42,33.952,31.51,26.147,32.778,27.491,34.338,30.004,38.648,24.337,36.725,29.536,50.539,34.054,56.399,41.526,35.838,35.887,30.697,30.188,26.995,33.542
WindFarmAt32,31.995,28.868,29.486,26.41,28.824,23.515,36.835,25.601,34.528,35.155,30.271,28.782,54.913,38.802,52.965,50.752,53.138,46.403,41.438,40.552,55.571,31.752,30.397,41.972
WindFarmAt70,27.805,20.316,27.954,27.007,27.787,35.617,29.801,29.349,29.891,37.707,21.869,44.663,38.856,38.657,41.46,57.892,50.993,45.091,37.373,30.232,38.301,48.572,34.159,50.666
WindFarmAt72,23.889,24.908,22.932,34.976,36.582,34.372,41.561,25.186,40.055,27.422,32.954,36.813,53.513,39.045,45.179,31.58,44.328,30.107,30.937,27.084,24.466,36.846,34.409,40.21
WindFarmAt74,30.919,22.941,24.472,28.453,32.096,27.287,31.641,42.39,25.63,36.507,39.803,45.923,45.15,53.559,16.398,54.212,56.974,40.284,30.019,29.629,54.282,30.16,35.28,32.313
WindFarmAt113,30.207,26.839,31.266,33.869,23.23,30.405,39.05,18.787,31.106,24.91,25.846,42.99,40.572,33.533,40.697,28.346,66.18,44.958,22.112,35.237,36.277,33.503,49.588,43.105
WindFarmAt114,24.512,35.652,21.708,27.163,33.887,36.888,41.858,27.633,18.338,32.849,37.583,40.966,39.467,42.035,27.288,46.055,27.475,34.214,36.628,47.283,54.666,46.218,32.037,35.693
WindFarmAt117,33.315,30.006,27.671,24.367,18.543,43.677,29.542,34.079,29.607,36.316,31.377,38.549,30.754,50.98,44.443,51.19,51.319,40.69,35.593,45.564,32.728,41.832,39.702,31.211
WindFarmAt37,36.031,17.704,26.926,28.378,31.268,31.024,28.911,38.145,25.111,29.203,26.178,31.899,37.405,29.767,63.431,21.963,45.746,38.634,24.087,30.173,34.41,31.321,36.702,21.326
WindFarmAt39,26.007,28.046,29.727,30.65,31.451,29.216,29.579,22.248,32.142,30.355,52.219,33.859,57.172,32.516,51.049,36.661,52.553,39.801,28.804,35.192,59.778,47.468,7.973,28.636
WindFarmAt43,41.579,28.239,25.929,34.651,21.58,31.871,37.284,21.723,28.507,21.937,23.477,36.966,55.028,45.043,39.112,40.538,22.822,40.284,31.583,20.157,35.736,30.96,21.875,24.109
WindFarmAt45,35.791,35.186,28.388,24.737,29.702,23.368,27.205,23.123,25.766,34.548,36.939,45.567,37.158,37.74,31.474,46.388,44.106,36.092,36.779,31.962,41.471,37.901,15.805,33.52
