Gen/Hour,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
WindFarmAt1,31.087,24.155,27.997,19.054,28.4,28.671,27.477,20.365,22.757,35.914,28.29,32.735,33.059,36.956,34.339,40.739,64.262,39.961,20.889,20.696,34.368,38.501,41.997,29.503
WindFarmAt4,36.399,24.537,37.048,25.651,23.788,28.002,28.833,29.397,30.572,31.372,32.861,34.294,37.571,48.669,66.791,35.971,49.796,48.182,42.495,41.599,29.336,47.625,20.269,29.816
WindFarmAt5,29.935,31.937,27.802,26.224,29.198,38.052,26.565,33.634,32.633,30.977,23.242,41.399,18.45,40.324,37.52,40.364,56.628,36.663,9.379,22.73,30.012,32.776,38.495,29.368
WindFarmAt7,40.608,33.303,34.194,24.656,32.238,22.378,31.634,27.804,18.043,25.607,18.516,35.618,43.041,44.506,46.959,44.4,25.29,61.534,34.467,28.388,34.204,43.536,39.972,32.808
WindFarmAt8,31.618,24.493,31.192,38.628,23.488,32.256,18.258,29.321,21.986,27.528,33.609,43.201,53.151,40.174,29.817,35.359,57.886,47.687,23.521,20.054,41.045,40.163,46.79,35.02
WindFarmAt11,32.217,27.364,40.211,28.18,33.693,19.373,29.179,26.072,39.223,35.665,22.197,36.901,38.665,72.498,50.995,47.211,50.849,41.127,38.759,48.899,24.296,29.142,47.886,33.315
WindFarmAt12,35.859,37.945,25.108,41.293,33.699,28.942,22.672,25.183,23.148,32.952,35.9,38.419,40.378,52.011,20.47,17.316,48.551,29.538,35.755,26.073,34.421,21.564,27.932,33.587
WindFarmAt14,30.001,25.23,34.76,24.037,29.804,20.756,26.853,20.204,22.996,22.065,31.63,26.615,39.374,35.049,33.949,24.755,67.949,52.72,59.043,39.209,29.887,39.593,36.083,47.897
WindFarmAt15,29.486,42.07,28.042,27.392,20.709,24.797,25.43,37.963,30.776,28.974,22.004,27.219,43.591,45.093,60.031,39.747,61.409,35.997,29.424,27.515,54.06,24.469,26.902,41.719
WindFarmAt21,32.144,18.424,20.605,36.545,23.755,27.31,26.11,26.348,28.829,37.67,29.105,36.926,46.329,18.75,50.186,48.566,51.526,22.367,18.272,34.636,27.719,34.424,30.86,23.396
WindFarmAt25,27.837,35.557,31.688,23.698,30.594,33.582,24.464,25.805,43.374,24.961,38.517,22.916,16.255,44.939,32.926,65.598,54.995,48.154,44.295,37.997,36.61,32.807,20.264,32.502
WindFarmAt28,27.672,34.778,22.647,26.031,31.681,27.652,25.275,25.327,29.987,36.648,30.061,49.525,37.364,51.155,48.031,58.995,60.056,38.998,49.519,32.433,38.929,48.924,22.439,19.827
WindFarmAt31,32.445,35.613,23.376,32.007,27.282,33.202,38.878,31.783,38.769,37.369,29.35,36.744,35.671,52.535,41.084,36.676,42.504,37.462,34.78,24.514,45.062,15.613,42.754,36.578
WindFarmAt32,26.414,23.976,35.636,38.353,13.317,39.261,21.877,28.761,31.621,26.685,29.134,45.733,35.098,47.878,36.029,40.295,45.76,38.811,40.314,28.204,34.944,12.313,22.029,52.772
WindFarmAt70,30.332,30.536,21.681,28.151,21.952,28.099,30.118,29.944,19.209,35.014,30.497,40.01,28.529,36.341,59.666,51.194,53.622,43.338,9.75,12.908,22.266,53.777,15.547,34.22
WindFarmAt72,30.299,27.237,25.985,31.63,20.43,28.547,38.392,33.683,35.993,39.752,31.195,37.317,34.745,49.411,45.114,47.9,34.704,46.14,38.756,35.387,51.378,40.348,39.613,36.023
WindFarmAt74,34.089,32.546,20.147,33.019,25.094,28.708,23.821,31.751,14.467,26.133,43.988,38.172,46.047,40.49,39.79,37.993,43.554,45.397,48.56,58.366,36.104,52.466,24.052,17.459
WindFarmAt113,32.221,31.709,26.53,27.094,20.369,32.147,30.519,29.631,22.802,33.006,39.18,46.234,43.57,37.636,51.766,30.917,71.149,43.687,36.254,43.445,66.596,33.422,42.674,21.776
WindFarmAt114,34.919,27.412,24.803,34.448,24.538,32.427,20.774,36.0,20.605,31.577,44.124,30.495,46.727,48.228,57.154,51.594,38.931,34.432,33.497,31.007,65.852,43.697,17.849,25.693
WindFarmAt117,28.256,33.3,25.037,31.055,26.565,30.09,40.688,34.448,35.517,21.078,25.655,36.9,41.54,51.875,47.447,43.852,50.293,39.123,34.607,25.657,32.076,34.672,22.33,11.317
WindFarmAt37,37.71,28.747,27.738,22.662,38.536,26.367,21.338,26.667,33.274,29.237,26.411,24.482,43.815,48.73,52.272,34.591,28.627,41.58,1.813,30.155,39.523,48.957,25.785,50.811
WindFarmAt39,27.153,21.179,29.518,20.125,28.786,24.235,24.913,33.984,22.759,25.719,37.92,42.288,31.009,38.457,48.127,34.462,70.357,57.394,41.514,36.469,30.852,34.879,40.259,33.263
WindFarmAt43,31.57,28.194,32.89,37.08,30.281,30.566,37.708,37.172,23.002,27.205,32.388,38.756,44.533,43.294,33.87,70.71,38.449,42.881,47.634,22.911,35.952,25.075,30.958,30.928
