Gen/Hour,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
WindFarmAt1,25.29,23.927,32.74,26.136,27.862,31.46,24.608,30.031,23.525,26.165,31.465,52.367,42.019,49.822,34.164,36.73,23.116,32.26,26.111,31.354,37.414,40.464,34.822,39.408
WindFarmAt4,45.722,26.613,22.984,27.527,32.22,37.77,29.842,20.778,24.128,21.056,26.335,37.947,23.701,31.262,46.652,31.321,34.13,46.969,45.373,34.088,28.613,42.318,25.418,21.169
WindFarmAt5,26.816,38.204,24.92,34.977,37.487,32.436,27.644,27.112,33.495,42.671,19.652,43.515,22.282,42.11,50.679,42.819,48.174,40.596,36.149,24.243,25.919,30.27,7.152,39.308
WindFarmAt7,33.889,36.379,28.352,31.251,41.056,27.968,33.281,34.482,28.654,33.652,37.408,27.113,39.59,56.428,26.483,34.793,51.952,37.792,45.085,41.467,25.733,34.338,43.283,21.731
WindFarmAt8,30.814,31.331,31.585,18.835,21.2,29.356,25.407,20.952,31.43,28.579,28.496,24.396,46.741,46.415,45.877,35.702,70.066,47.402,64.706,33.976,26.48,22.023,27.754,34.3
WindFarmAt11,31.623,28.278,27.389,27.373,28.973,25.224,21.944,32.697,29.535,31.806,19.452,24.36,25.764,40.054,43.849,36.933,53.706,36.674,46.122,47.808,33.909,29.642,15.43,22.853
WindFarmAt12,34.243,25.099,25.168,27.584,29.258,27.878,28.019,30.216,28.535,32.644,31.506,28.42,30.935,24.973,36.937,68.598,49.218,27.649,60.446,35.102,29.385,22.733,35.602,24.841
WindFarmAt14,35.315,38.265,29.107,26.976,22.287,24.753,31.619,18.996,24.763,47.937,35.642,32.803,29.814,45.354,40.079,44.42,38.556,34.772,44.004,19.149,33.01,46.715,27.075,54.056
WindFarmAt15,30.351,30.247,25.785,25.39,36.3,34.531,25.998,31.901,33.581,33.094,26.187,32.537,44.953,58.773,48.378,24.313,60.474,52.822,47.628,19.64,34.967,32.9,13.293,29.502
WindFarmAt21,25.853,23.23,29.764,19.019,25.18,28.772,31.027,31.333,32.016,42.005,48.935,40.011,30.048,44.846,49.554,36.904,74.591,36.937,49.287,39.49,50.804,30.719,35.194,39.829
WindFarmAt25,29.527,30.774,28.809,29.116,32.661,33.676,32.248,38.821,37.377,27.952,32.474,51.745,42.822,52.158,29.522,40.765,34.156,51.414,38.307,32.779,19.533,43.878,21.561,28.331
WindFarmAt28,22.261,21.479,27.122,20.608,34.717,18.815,21.5,32.894,34.889,23.82,34.435,26.788,34.339,45.334,31.506,49.881,61.002,33.416,33.365,24.892,34.089,50.236,31.638,38.243
WindFarmAt31,27.75,29.583,25.868,29.58,30.748,36.993,34.526,31.968,28.661,31.941,24.027,38.959,39.474,46.923,34.44,43.089,29.089,36.798,19.563,35.776,44.97,41.62,43.629,46.419
WindFarmAt32,26.967,28.054,31.603,24.271,27.409,25.379,31.746,30.26,34.471,39.343,37.468,23.355,22.811,40.597,53.337,41.171,44.455,56.196,38.273,18.202,45.624,37.683,19.139,46.833
WindFarmAt70,33.251,38.485,19.808,22.9,28.075,26.182,28.164,33.861,33.997,40.51,38.964,28.12,35.052,19.289,47.568,43.553,13.728,56.544,25.992,27.519,23.289,34.187,37.502,51.323
WindFarmAt72,29.796,31.363,27.571,26.757,32.354,31.041,40.327,23.607,28.613,27.989,28.814,31.749,37.77,30.155,47.838,54.949,29.9,42.405,42.69,37.17,33.434,23.024,25.045,17.486
WindFarmAt74,35.893,33.211,26.788,33.875,26.084,24.315,18.465,33.589,24.443,30.722,40.434,40.289,45.605,38.744,43.688,42.6,44.704,38.031,15.978,48.87,42.219,29.691,27.898,38.847
WindFarmAt113,19.953,22.543,25.088,26.296,27.21,26.674,24.496,28.882,39.146,29.409,45.928,34.979,38.227,44.894,43.521,33.621,36.409,16.408,17.054,53.92,46.021,35.224,15.996,20.351
WindFarmAt114,35.949,24.939,29.797,21.625,31.537,28.706,31.855,27.099,28.342,44.74,43.157,26.017,35.612,41.793,54.591,34.648,37.79,35.134,31.256,28.917,41.664,42.056,32.354,19.57
WindFarmAt117,36.049,29.633,21.525,25.359,28.763,38.332,36.272,36.639,32.871,27.473,14.552,34.23,22.445,34.817,35.429,59.509,54.635,41.388,18.809,29.184,34.622,34.705,31.079,44.883
WindFarmAt37,35.803,34.297,24.448,26.062,34.991,26.418,24.81,30.38,39.899,23.093,33.351,31.405,51.494,35.636,28.542,46.818,26.567,58.535,46.818,49.517,42.552,33.054,21.362,33.417
WindFarmAt39,19.133,18.567,27.279,24.622,30.328,29.766,18.979,31.024,27.84,30.543,41.516,50.078,29.562,48.083,30.016,28.128,37.47,51.18,31.03,44.855,36.294,35.107,22.015,16.403
WindFarmAt43,34.362,25.226,31.582,24.711,28.165,25.088,31.783,23.669,25.081,23.803,34.382,49.853,45.1,48.178,26.513,57.278,75.105,45.505,26.517,31.295,47.911,25.957,41.822,40.665
WindFarmAt45,30.79,21.489,24.737,22.553,36.759,30.961,26.999,29.83,38.251,35.595,27.556,26.551,38.846,39.06,46.254,45.708,34.896,44.42,31.219,30.252,41.821,33.579,22.55,59.27
WindFarmAt49,31.394,23.516,30.903,27.847,28.458,23.772,23.56,24.183,16.373,38.754,31.19,36.524,56.323,42.53,30.673,46.49,30.279,49.256,57.254,40.043,29.121,33.034,41.405,31.917
WindFarmAt51,29.855,26.311,23.983,35.658,30.126,25.294,33.453,27.509,33.855,30.469,22.859,32.359,44.982,50.303,28.069,52.558,32.323,94.369,39.802,23.733,29.872,27.126,37.224,36.805
WindFarmAt57,29.813,31.759,15.151,24.948,29.536,28.314,28.149,21.21,35.374,30.935,16.123,39.382,28.471,56.78,34.481,62.87,44.245,46.452,35.183,48.956,48.171,32.026,27.934,38.496
WindFarmAt61,34.731,34.586,21.562,23.204,30.315,34.846,30.961,36.506,22.223,24.312,40.194,36.987,30.879,15.411,50.674,19.731,48.022,53.473,40.46,46.858,48.47,52.66,48.596,36.261
WindFarmAt63,40.333,19.857,32.3,32.655,28.855,27.842,34.252,33.651,26.66,29.707,19.73,40.47,43.928,34.59,40.951,45.857,23.064,3.053,35.176,25.086,48.238,34.417,35.551,41.382
WindFarmAt67,37.207,36.302,30.271,33.084,30.705,22.402,19.89,21.506,20.981,35.053,34.703,35.047,30.181,45.666,54.891,34.607,57.619,57.989,38.355,28.05,29.74,47.341,14.813,34.823
WindFarmAt76,30.001,28.994,23.126,25.693,23.599,39.506,29.58,22.911,44.814,22.021,36.421,32.767,30.048,50.44,41.325,44.577,32.47,59.371,39.466,40.65,17.374,44.715,34.552,35.494
WindFarmAt80,29.671,30.739,27.894,28.521,23.542,27.242,32.195,33.654,33.735,31.358,34.478,41.27,30.506,23.217,47.152,45.87,46.566,29.166,41.851,23.034,21.719,47.055,33.618,20.094
WindFarmAt97,34.926,28.751,32.795,28.445,33.895,34.83,25.883,23.828,33.049,41.48,40.056,32.795,36.35,57.386,33.988,36.737,37.713,40.118,34.53,36.298,32.662,37.017,37.195,21.921
WindFarmAt99,34.655,26.445,27.279,26.824,27.212,17.632,30.002,19.571,26.286,36.741,29.244,23.501,36.557,47.685,57.247,32.668,48.091,55.803,34.577,29.085,46.465,29.492,37.408,30.876
WindFarmAt82,29.567,24.513,35.677,25.537,25.618,26.847,38.64,33.333,19.046,33.773,42.009,18.088,27.879,31.61,24.216,40.632,33.372,65.706,45.245,48.581,30.354,35.538,33.748,22.643
WindFarmAt85,31.396,27.646,24.712,25.824,36.017,34.858,47.705,33.178,28.498,28.003,29.7,47.404,34.698,24.822,33.349,38.257,26.895,57.069,34.677,14.024,36.332,30.723,17.173,41.712
WindFarmAt91,26.85,29.122,26.399,26.027,22.537,28.292,17.082,27.952,30.671,26.855,33.122,37.163,34.505,62.721,39.182,52.821,40.029,24.812,39.052,37.332,33.427,32.739,26.282,39.985
WindFarmAt95,30.01,26.169,26.98,28.234,23.574,33.556,38.003,34.643,30.829,15.927,40.107,32.281,42.693,37.732,15.991,36.034,42.47,54.287,48.389,36.567,43.394,21.263,36.587,36.04
WindFarmAt101,16.1,27.134,23.852,25.991,38.338,27.321,22.916,23.403,29.968,22.469,34.464,27.471,32.323,38.195,35.438,50.168,49.038,67.986,43.316,22.815,25.593,34.625,32.969,31.497
WindFarmAt111,25.788,31.542,30.869,32.309,34.143,22.619,30.448,27.617,32.108,31.441,29.081,40.636,41.005,36.612,39.562,47.373,38.991,44.876,44.28,44.205,20.285,27.493,27.558,38.005
SolarFarmAt9,0.0,0.0,0.0,0.0,0.0,6.867,25.944,70.109,72.158,74.564,80.542,75.856,83.852,96.877,97.525,67.596,44.274,18.019,0.531,0.0,0.0,0.0,0.0,0.0
SolarFarmAt16,0.0,0.0,0.0,0.0,0.0,7.48,27.453,80.702,86.707,83.152,75.897,95.293,73.208,93.195,64.998,86.442,49.662,16.753,0.789,0.0,0.0,0.0,0.0,0.0
SolarFarmAt29,0.0,0.0,0.0,0.0,0.0,6.262,28.891,66.334,80.551,94.18,124.51,104.534,97.907,92.552,68.096,75.554,57.394,18.712,0.733,0.0,0.0,0.0,0.0,0.0
SolarFarmAt73,0.0,0.0,0.0,0.0,0.0,7.227,37.479,67.943,86.146,77.224,101.538,113.725,85.821,82.37,95.732,66.864,50.979,12.111,0.538,0.0,0.0,0.0,0.0,0.0
SolarFarmAt36,0.0,0.0,0.0,0.0,0.0,8.218,24.699,70.38,72.481,99.621,70.468,92.48,86.976,84.751,90.006,81.842,33.916,13.385,0.648,0.0,0.0,0.0,0.0,0.0
SolarFarmAt38,0.0,0.0,0.0,0.0,0.0,6.188,37.487,59.621,57.787,90.176,99.759,71.876,103.725,101.072,94.735,77.281,44.014,16.849,0.782,0.0,0.0,0.0,0.0,0.0
SolarFarmAt40,0.0,0.0,0.0,0.0,0.0,7.375,30.638,58.651,77.65,84.327,85.0,104.368,81.455,79.905,94.659,73.999,41.326,14.863,0.655,0.0,0.0,0.0,0.0,0.0
SolarFarmAt42,0.0,0.0,0.0,0.0,0.0,8.793,33.198,66.246,93.035,107.654,115.102,101.773,85.182,108.639,76.194,65.598,36.52,16.379,0.705,0.0,0.0,0.0,0.0,0.0
SolarFarmAt46,0.0,0.0,0.0,0.0,0.0,6.392,31.075,67.787,66.173,99.036,112.893,89.994,88.095,86.049,104.044,54.724,35.655,12.124,0.542,0.0,0.0,0.0,0.0,0.0
SolarFarmAt48,0.0,0.0,0.0,0.0,0.0,7.542,35.375,60.711,66.38,111.984,100.452,97.298,92.024,75.296,86.25,70.632,43.524,16.747,0.607,0.0,0.0,0.0,0.0,0.0
SolarFarmAt50,0.0,0.0,0.0,0.0,0.0,7.129,28.337,70.884,87.305,112.449,94.26,88.407,100.896,98.243,93.302,91.578,48.238,14.387,0.577,0.0,0.0,0.0,0.0,0.0
SolarFarmAt52,0.0,0.0,0.0,0.0,0.0,5.623,28.693,68.319,76.815,86.846,98.313,82.079,91.539,86.154,69.608,66.099,36.288,17.016,0.524,0.0,0.0,0.0,0.0,0.0
SolarFarmAt54,0.0,0.0,0.0,0.0,0.0,7.251,28.172,76.362,80.448,102.392,102.97,124.371,98.239,64.996,82.793,69.133,39.371,16.013,0.625,0.0,0.0,0.0,0.0,0.0
SolarFarmAt59,0.0,0.0,0.0,0.0,0.0,6.999,32.121,64.098,70.304,79.628,70.889,89.041,74.188,111.852,97.261,79.336,40.548,15.4,0.57,0.0,0.0,0.0,0.0,0.0
SolarFarmAt60,0.0,0.0,0.0,0.0,0.0,6.297,36.295,62.432,81.325,77.327,103.277,100.599,124.456,75.942,83.13,70.003,41.431,16.804,0.764,0.0,0.0,0.0,0.0,0.0
SolarFarmAt64,0.0,0.0,0.0,0.0,0.0,7.379,32.935,74.629,89.61,97.877,77.238,98.84,82.763,104.895,96.002,57.69,45.977,13.996,0.625,0.0,0.0,0.0,0.0,0.0
SolarFarmAt81,0.0,0.0,0.0,0.0,0.0,6.89,31.687,72.133,87.49,88.561,86.957,109.145,90.686,73.961,86.017,65.36,45.735,18.762,0.503,0.0,0.0,0.0,0.0,0.0
SolarFarmAt118,0.0,0.0,0.0,0.0,0.0,8.472,30.326,75.553,79.191,84.129,82.131,109.603,91.056,100.351,83.341,92.134,45.247,17.422,0.636,0.0,0.0,0.0,0.0,0.0
SolarFarmAt88,0.0,0.0,0.0,0.0,0.0,5.241,39.954,77.41,64.563,96.891,92.846,110.727,88.98,111.102,88.328,81.695,41.358,16.712,0.651,0.0,0.0,0.0,0.0,0.0
