Gen/Hour,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
WindFarmAt1,31.457,30.709,31.731,29.647,29.22,32.522,29.827,34.637,38.891,15.394,43.463,34.088,39.54,52.021,36.975,44.896,63.366,20.439,19.188,17.677,48.679,38.014,25.733,30.624
WindFarmAt4,34.225,29.815,29.727,28.46,29.538,27.231,25.696,20.882,22.712,31.398,20.698,34.398,36.974,46.805,39.347,33.792,59.243,58.639,34.519,49.127,23.462,27.025,34.72,17.095
WindFarmAt5,31.541,28.655,30.057,28.859,27.31,17.748,35.842,27.415,28.064,42.227,39.879,36.914,49.231,23.245,38.86,59.889,24.007,64.682,44.834,39.037,39.699,24.051,32.405,33.164
WindFarmAt7,32.489,39.298,34.619,24.425,27.245,28.035,28.564,29.2,32.664,27.958,38.193,20.882,33.52,46.55,46.825,42.528,44.783,52.963,56.022,48.783,35.834,30.428,12.236,29.91
WindFarmAt8,32.868,35.153,37.034,25.355,31.375,21.526,31.08,26.1,40.682,36.132,35.898,34.894,63.384,45.084,41.375,41.981,19.392,26.145,31.858,32.495,38.773,34.498,15.149,23.148
WindFarmAt11,38.044,26.721,32.78,25.772,29.079,31.462,31.686,27.487,37.939,23.981,33.217,45.775,29.618,28.085,39.573,42.898,34.947,31.529,47.606,27.477,36.969,19.777,34.188,30.019
WindFarmAt12,23.345,24.012,28.277,29.55,34.198,37.548,29.092,30.326,38.222,26.433,25.45,42.071,36.988,36.953,45.886,36.681,36.416,28.341,27.051,33.725,28.204,39.298,18.919,35.429
WindFarmAt14,32.288,33.543,18.265,26.218,25.03,25.436,32.172,26.641,26.785,21.274,34.412,38.556,53.149,20.748,27.497,66.529,37.361,17.566,40.777,24.698,37.992,48.122,46.369,23.257
WindFarmAt15,29.842,35.271,23.986,25.36,32.85,30.956,27.878,27.405,21.871,35.764,45.243,29.664,23.975,47.756,55.388,29.666,50.325,39.212,51.415,35.716,36.495,37.289,35.261,34.278
WindFarmAt21,28.262,19.5,28.546,40.489,18.317,27.896,24.828,31.599,28.714,32.381,27.47,33.916,9.208,23.465,61.094,43.478,41.88,31.557,28.405,36.48,18.07,23.677,34.032,37.77
WindFarmAt25,26.108,33.078,26.481,20.733,22.252,27.263,23.033,32.165,25.807,31.962,25.77,35.962,29.368,37.143,39.331,38.425,57.237,49.414,41.602,25.712,29.987,28.805,19.542,30.475
WindFarmAt28,32.264,32.51,28.756,22.821,37.278,23.879,20.833,23.356,33.967,39.207,21.837,40.83,25.088,34.631,64.576,34.252,59.193,37.606,49.356,43.696,47.217,31.163,26.212,30.96
WindFarmAt31,32.198,37.939,29.936,37.513,28.957,23.345,30.508,25.216,46.379,10.555,32.952,30.168,40.568,45.661,52.054,43.922,44.948,46.45,45.554,33.838,38.43,37.643,23.634,37.157
WindFarmAt32,24.117,29.094,36.596,30.86,24.217,40.675,21.609,27.467,21.955,43.047,34.714,36.609,44.092,38.927,35.947,35.05,58.131,55.102,28.783,29.276,25.981,29.041,30.773,35.15
WindFarmAt70,29.631,34.9,27.083,27.835,25.438,22.731,23.294,18.693,24.867,24.977,36.344,25.224,38.63,45.955,50.264,67.52,58.345,45.522,26.943,31.292,35.774,40.431,22.846,29.827
WindFarmAt72,20.177,28.041,28.557,28.497,30.453,33.155,23.471,40.485,14.83,22.353,29.058,25.481,38.81,51.309,32.07,45.886,57.575,24.946,40.211,26.834,45.457,29.76,31.441,23.597
WindFarmAt74,29.152,32.609,25.033,30.465,24.791,35.703,35.034,31.869,23.145,32.615,21.668,35.318,56.565,24.13,27.628,57.829,48.128,31.769,27.422,38.72,54.462,19.22,21.458,45.615
WindFarmAt113,31.531,24.006,35.117,25.208,32.79,26.447,28.206,29.273,27.611,20.162,37.824,32.638,28.283,47.151,39.896,40.039,60.271,35.065,24.865,31.09,32.978,35.123,30.201,46.056
WindFarmAt114,37.925,20.676,22.902,28.142,32.454,29.958,34.76,41.803,29.566,37.458,39.873,29.891,26.663,42.588,45.478,49.739,60.18,33.561,20.034,32.371,28.666,60.395,22.059,32.053
