Gen/Hour,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
WindFarmAt1,29.844,23.768,30.999,20.025,27.979,32.365,31.586,27.532,22.911,32.247,19.658,27.811,25.295,39.153,53.877,20.953,40.41,47.088,43.676,19.73,20.212,41.011,29.512,18.796
WindFarmAt4,28.055,26.762,30.965,26.174,27.624,31.262,32.994,25.081,29.001,31.002,37.145,31.104,55.986,53.166,65.897,37.98,50.533,52.407,19.598,36.835,17.12,27.997,13.276,34.418
WindFarmAt5,22.646,24.904,25.143,24.282,34.181,31.02,30.05,16.829,31.016,39.822,36.035,44.477,36.785,20.089,42.355,32.909,37.359,44.288,35.366,41.638,45.015,46.227,36.053,27.993
WindFarmAt7,27.988,28.26,23.595,23.491,26.379,28.318,31.796,43.627,32.553,36.056,37.707,42.766,48.967,48.064,41.365,44.569,31.402,43.413,29.93,35.588,43.126,31.866,10.424,14.429
WindFarmAt8,26.46,25.005,29.908,34.451,22.833,28.705,32.538,42.984,32.055,31.399,30.761,30.48,52.475,60.625,38.852,45.701,58.847,34.451,36.102,32.482,45.891,45.729,21.848,29.418
WindFarmAt11,30.52,23.56,39.145,17.003,24.769,30.356,32.67,17.665,31.185,38.718,23.535,42.681,43.244,40.431,52.879,47.135,40.072,61.137,37.394,17.992,23.123,35.791,28.644,35.86
WindFarmAt12,29.388,31.412,30.572,23.347,34.075,30.932,19.466,34.371,37.485,16.052,22.411,37.082,29.652,35.255,46.32,58.967,53.674,45.044,42.443,22.825,34.924,23.443,22.572,49.912
WindFarmAt14,32.326,29.653,24.839,31.465,22.463,42.74,20.673,28.341,37.76,33.326,35.31,32.398,28.984,28.371,40.792,53.007,55.895,23.495,41.492,31.289,40.804,39.229,51.266,28.138
WindFarmAt15,20.472,34.359,33.892,25.866,30.306,28.293,26.769,40.315,28.178,43.985,47.876,20.575,41.649,50.491,58.486,57.859,40.494,55.965,49.569,28.511,49.508,35.064,30.25,32.529
WindFarmAt21,25.618,31.661,29.729,26.128,29.49,31.29,26.925,40.476,26.429,37.26,38.423,45.374,47.075,47.226,50.743,39.283,59.538,33.454,39.187,30.503,51.194,40.908,32.413,24.736
WindFarmAt25,30.303,29.583,29.532,20.709,32.82,40.932,28.042,31.694,24.566,44.758,23.488,47.816,34.242,37.216,46.521,30.512,23.665,54.312,40.131,29.343,29.537,51.599,32.018,36.903
WindFarmAt28,31.852,33.128,29.724,36.353,35.641,32.025,28.316,24.432,43.653,30.277,30.778,43.317,39.302,52.914,25.438,61.979,24.803,37.918,42.93,34.267,54.98,17.183,27.942,9.361
WindFarmAt31,30.469,32.264,31.701,30.42,24.939,31.299,33.144,20.056,26.851,35.098,31.793,17.648,44.184,50.428,44.223,44.482,34.322,41.048,39.243,34.387,30.868,50.388,38.311,61.941
WindFarmAt32,29.614,31.774,31.759,25.178,28.2,34.708,29.623,24.304,27.44,30.641,30.084,34.556,30.603,71.124,52.923,43.032,59.544,33.838,18.74,40.88,35.24,33.954,38.745,24.909
WindFarmAt70,33.167,34.988,25.059,25.422,30.281,36.76,39.754,25.998,43.752,16.722,28.842,33.833,42.47,49.121,20.755,57.266,40.227,44.204,43.126,28.014,23.7,36.585,44.54,25.797
WindFarmAt72,32.817,28.894,33.476,23.674,20.516,28.751,31.823,17.442,44.232,32.527,34.352,35.24,35.046,57.991,31.957,44.966,27.57,38.74,37.995,29.013,31.277,13.163,28.929,35.912
WindFarmAt74,38.63,31.741,31.755,27.171,26.168,26.54,29.104,28.648,37.608,33.098,38.069,30.136,39.798,52.806,32.763,24.713,38.351,48.884,30.177,45.455,35.974,31.014,26.452,42.289
WindFarmAt113,25.056,30.043,30.298,22.111,29.244,22.989,34.297,34.996,34.961,42.95,23.344,45.05,33.64,37.906,35.212,33.918,38.827,25.732,30.852,40.776,48.437,41.939,49.244,33.839
WindFarmAt114,29.391,27.263,25.193,22.527,25.172,33.629,23.214,31.357,14.226,28.067,45.985,29.855,32.842,23.841,32.096,36.212,55.647,40.612,28.2,28.134,31.177,39.147,14.947,40.877
WindFarmAt117,27.566,33.229,28.087,29.437,32.97,29.391,46.863,33.612,48.308,36.224,47.715,38.872,24.303,59.077,16.528,41.008,39.373,50.817,32.899,62.984,42.426,44.081,12.678,20.65
WindFarmAt37,33.13,23.192,25.439,29.296,31.642,26.643,27.317,21.817,48.012,39.845,33.952,35.936,36.589,33.061,37.643,45.934,38.217,47.528,34.684,21.668,16.477,17.482,12.352,30.939
WindFarmAt39,31.364,31.888,29.687,33.767,29.458,34.049,30.982,22.362,37.72,30.188,37.118,32.092,39.274,32.017,37.986,36.595,30.565,46.88,41.321,45.667,30.44,47.517,47.488,31.884
WindFarmAt43,41.289,20.626,29.182,38.624,40.44,24.351,35.176,35.649,34.109,28.71,39.426,31.285,39.975,32.25,49.892,48.293,41.959,34.871,40.304,29.79,21.956,27.915,20.222,20.847
WindFarmAt45,32.176,32.065,31.219,23.665,29.652,18.81,22.993,14.207,33.414,18.786,30.226,32.473,34.681,62.878,37.003,43.747,44.182,40.144,44.527,15.684,44.581,44.239,37.675,21.25
WindFarmAt49,30.506,28.125,18.012,26.363,39.012,27.052,28.532,23.599,34.395,31.137,29.301,42.45,20.252,37.453,43.606,40.207,55.281,48.995,23.265,44.0,29.419,38.493,25.853,6.775
WindFarmAt51,33.404,30.893,22.923,37.629,27.676,20.213,18.708,35.95,42.471,42.518,35.327,21.606,34.525,48.866,37.685,16.408,40.031,49.283,39.446,45.33,24.405,25.173,30.273,29.198
WindFarmAt57,33.861,24.476,22.168,22.053,28.805,27.252,29.503,36.587,29.343,24.267,31.423,37.635,34.336,35.717,56.201,42.767,47.365,49.774,22.239,39.63,52.347,34.263,34.418,33.106
WindFarmAt61,28.284,31.641,25.119,13.17,24.269,32.407,30.047,32.351,26.385,33.548,34.288,25.567,56.444,39.428,40.595,24.905,32.701,42.551,37.685,37.429,28.48,56.922,32.058,25.696
WindFarmAt63,32.385,31.885,16.657,25.78,26.135,26.275,21.689,32.799,43.731,37.675,49.859,22.894,51.568,52.613,32.066,36.31,47.783,11.814,49.319,38.531,50.848,32.762,29.729,28.277
WindFarmAt67,36.396,24.659,31.713,33.664,31.474,30.906,37.109,33.529,30.736,24.652,30.639,32.458,41.294,39.577,51.241,38.738,54.833,31.93,27.326,12.25,30.825,40.629,0.0,36.082
WindFarmAt76,30.426,28.193,21.838,27.018,21.713,28.426,27.754,23.891,29.3,37.121,44.319,43.73,26.986,32.624,65.078,31.403,57.025,30.527,51.877,31.037,35.155,13.013,40.631,18.024
WindFarmAt80,30.897,32.438,31.978,17.868,22.878,22.472,24.086,32.825,34.797,33.505,43.493,32.188,42.724,37.72,41.896,34.078,39.902,20.77,27.783,25.795,41.254,32.525,30.74,28.685
WindFarmAt97,30.685,22.465,27.841,21.472,34.064,34.411,25.327,19.883,31.83,31.693,37.162,37.699,39.992,39.597,39.453,29.73,49.352,32.519,41.882,31.548,37.288,25.947,24.002,15.711
WindFarmAt99,34.933,30.125,27.643,21.602,28.829,28.991,15.39,33.952,29.716,22.911,31.979,44.821,30.748,45.794,50.52,25.769,47.343,36.675,42.207,17.112,31.962,30.381,46.487,25.634
WindFarmAt82,27.166,21.583,25.171,25.555,26.745,31.805,34.009,39.236,25.364,35.413,31.522,28.999,41.171,58.697,48.854,50.208,33.857,40.622,38.39,53.022,18.504,37.412,23.31,28.151
