Gen/Hour,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
WindFarmAt1,19.477,26.853,28.515,21.955,29.416,24.351,30.99,26.226,17.198,23.793,24.219,26.597,14.533,55.752,36.026,50.679,46.753,39.439,41.852,26.708,34.2,48.647,31.166,24.112
WindFarmAt4,29.607,27.884,26.267,33.068,20.751,14.999,30.267,27.752,31.881,34.038,37.122,18.801,28.787,55.411,47.981,47.031,35.165,49.154,57.638,28.983,33.193,38.906,30.486,26.563
WindFarmAt5,40.222,32.449,27.615,22.142,30.164,36.392,25.536,29.362,33.29,22.319,28.198,44.116,43.624,27.355,22.606,31.575,53.871,45.428,12.348,26.497,17.315,27.51,36.776,27.221
WindFarmAt7,29.68,38.145,26.422,34.083,34.024,29.207,29.126,40.075,27.221,26.573,21.477,33.177,49.21,35.155,37.402,48.81,58.666,47.466,19.483,29.609,32.507,31.433,31.948,25.332
WindFarmAt8,30.174,27.047,26.767,32.092,29.208,41.493,33.369,36.256,20.387,40.523,23.074,26.129,30.325,35.059,35.249,42.248,45.375,42.104,17.48,19.43,30.084,31.638,37.87,27.973
WindFarmAt11,26.134,23.753,31.213,27.791,26.363,21.034,24.405,30.325,31.154,43.313,33.03,34.79,21.846,29.55,24.158,53.604,40.478,52.71,46.201,22.728,29.902,38.16,29.658,30.885
WindFarmAt12,31.239,34.098,19.735,25.251,32.449,30.904,27.105,28.825,21.74,20.181,29.293,24.644,22.167,43.856,28.886,35.106,50.49,48.254,35.81,27.605,51.871,20.02,35.589,17.923
WindFarmAt14,33.921,21.88,30.541,29.471,35.125,29.834,20.394,19.82,37.558,45.341,30.307,34.957,26.877,29.4,45.258,32.873,12.788,37.021,45.891,39.237,43.224,24.25,27.412,49.908
WindFarmAt15,34.604,27.872,29.85,26.185,24.66,25.134,25.711,23.144,37.671,31.37,36.069,40.688,33.084,29.954,56.605,36.419,50.728,32.958,53.311,28.754,51.188,26.208,44.095,33.797
WindFarmAt21,27.3,25.652,38.024,27.261,29.782,31.339,24.034,29.48,28.749,40.603,35.632,32.902,43.295,45.488,30.389,31.349,33.536,39.038,31.481,27.823,57.684,38.478,32.027,27.844
WindFarmAt25,32.85,17.681,23.438,29.884,18.574,31.199,27.432,27.235,31.25,29.618,30.801,45.021,34.897,31.33,30.421,52.362,56.119,57.603,21.008,37.333,32.208,22.399,28.174,35.737
WindFarmAt28,24.441,28.106,28.672,25.547,29.756,22.682,25.639,28.698,25.48,38.479,35.928,31.797,25.556,33.26,51.26,47.954,52.748,40.897,32.461,21.462,31.548,42.3,32.635,17.003
WindFarmAt31,23.987,25.609,29.322,27.929,25.998,39.501,29.489,34.226,39.721,22.017,36.561,43.757,36.736,45.658,44.143,47.147,37.816,28.363,48.835,44.949,26.681,27.07,47.956,36.24
WindFarmAt32,25.34,29.87,25.979,31.136,35.308,27.145,22.406,32.351,27.83,37.947,32.025,26.834,43.286,43.093,17.438,49.28,26.928,42.163,56.76,49.12,39.58,43.723,47.824,39.843
