Gen/Hour,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
WindFarmAt1,31.419,27.642,40.666,24.974,24.468,29.266,24.367,22.401,23.806,35.199,36.514,28.877,49.612,41.178,47.997,43.745,60.452,31.736,45.925,44.575,35.207,9.926,42.276,21.441
WindFarmAt4,26.843,29.885,25.619,30.5,24.063,31.916,23.453,26.08,22.501,25.488,36.492,28.863,32.365,40.649,32.673,43.68,63.96,23.779,35.936,47.662,30.407,27.512,42.007,30.793
WindFarmAt5,28.307,35.5,25.86,30.988,34.715,36.081,30.641,24.774,29.126,27.883,33.607,43.076,41.115,36.988,48.209,66.71,44.502,31.038,46.685,38.184,35.321,46.076,28.55,47.256
WindFarmAt7,32.924,40.225,32.755,24.566,24.936,12.786,29.675,31.578,34.317,30.273,40.23,31.772,34.035,32.893,34.882,51.659,60.712,37.815,41.128,66.307,42.649,31.879,33.915,29.606
WindFarmAt8,39.584,43.917,30.12,24.48,31.977,26.31,31.189,32.087,43.321,35.394,23.932,55.613,27.142,41.666,44.501,46.287,27.622,32.3,43.525,64.79,32.133,37.202,27.673,35.649
WindFarmAt11,25.404,32.644,30.5,18.493,30.455,23.164,37.217,27.848,38.534,42.003,26.309,28.092,22.784,38.498,51.87,30.452,47.751,41.324,46.061,24.357,23.156,59.712,26.815,27.727
WindFarmAt12,31.466,33.254,20.645,24.659,28.83,27.837,23.76,21.647,31.551,36.153,30.342,33.92,46.202,63.069,27.159,41.581,52.314,34.817,55.128,42.555,37.51,23.21,7.671,37.519
WindFarmAt14,33.095,27.667,31.222,27.684,34.115,40.188,21.647,23.794,35.721,31.497,28.584,32.465,38.945,33.832,53.788,53.034,40.703,36.619,21.419,23.149,27.514,37.482,19.176,40.864
WindFarmAt15,30.692,14.718,28.569,26.67,34.527,24.469,33.706,34.814,22.243,32.491,38.458,32.948,26.052,49.6,37.382,45.393,32.342,31.983,36.77,35.783,41.199,44.453,38.474,30.528
WindFarmAt21,34.069,29.908,26.773,30.577,27.77,32.132,35.922,20.935,27.021,29.087,31.572,34.49,44.389,31.414,34.748,59.655,62.863,36.153,26.298,34.959,25.847,44.976,53.536,30.415
