Gen/Hour,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
WindFarmAt1,25.921,24.478,29.174,31.894,28.299,30.962,36.721,32.116,25.525,42.175,36.432,48.022,26.552,47.199,27.835,23.188,45.612,38.693,52.313,27.379,36.018,39.063,31.361,35.687
WindFarmAt4,35.593,24.546,27.432,28.433,41.058,38.116,30.682,27.559,29.353,28.466,20.532,39.479,46.907,37.873,34.255,33.793,51.082,61.094,21.04,20.656,22.829,34.14,39.342,14.261
WindFarmAt5,33.646,26.7,34.29,26.304,29.059,24.11,33.87,21.765,31.032,36.078,21.279,36.927,39.409,44.598,34.954,40.734,47.022,47.448,43.695,22.373,59.72,19.09,15.484,41.022
WindFarmAt7,34.067,40.51,22.853,29.615,28.597,28.321,33.684,20.834,22.387,29.995,41.413,39.057,52.967,33.042,40.073,48.674,27.895,79.481,35.86,42.124,38.726,25.008,32.173,31.931
WindFarmAt8,35.928,31.223,33.131,31.404,30.078,35.048,31.295,30.47,29.618,26.865,36.163,40.586,43.271,34.203,61.4,28.424,59.739,46.247,30.242,29.923,38.586,25.492,34.322,30.39
WindFarmAt11,31.815,37.849,23.735,29.631,32.279,35.944,22.961,20.564,29.678,40.466,27.77,21.618,31.288,23.351,32.649,49.917,56.434,41.209,30.933,33.62,43.838,34.293,35.133,43.189
WindFarmAt12,33.287,31.304,26.124,32.565,23.847,27.303,28.657,36.08,28.149,26.576,26.565,30.812,35.598,53.037,42.43,23.916,44.948,60.405,25.333,37.726,40.126,19.439,38.874,26.972
WindFarmAt14,30.348,26.544,24.113,33.295,18.871,27.825,25.809,28.177,42.072,34.578,28.838,42.377,33.408,51.767,56.986,43.934,42.699,28.488,32.112,24.591,26.03,30.417,34.727,47.585
WindFarmAt15,28.738,28.047,33.719,26.493,24.108,22.447,24.303,30.166,30.833,37.736,37.301,22.508,26.285,63.219,32.186,30.783,36.581,65.143,50.657,23.568,50.845,30.919,42.205,32.288
WindFarmAt21,32.261,29.299,25.143,24.931,30.006,24.372,27.472,31.117,24.836,27.029,30.024,37.731,31.966,24.903,48.389,32.434,49.934,33.102,18.993,33.394,55.668,28.256,43.959,29.208
WindFarmAt25,33.971,33.582,28.348,22.271,18.502,30.668,32.419,34.325,24.166,27.398,28.767,32.788,23.349,39.076,26.836,38.525,45.82,41.223,52.476,32.743,34.601,55.025,38.144,25.999
WindFarmAt28,35.204,26.819,37.227,37.553,31.394,27.391,16.337,33.486,30.421,33.72,45.824,25.104,29.926,31.01,44.707,35.813,55.34,51.792,44.423,22.697,41.718,19.175,42.076,28.634
WindFarmAt31,33.79,23.656,26.791,32.295,22.255,28.843,21.149,36.027,37.166,33.027,38.954,51.81,44.255,42.519,44.207,46.785,36.458,47.402,46.684,8.103,31.278,46.378,28.218,33.301
WindFarmAt32,29.072,37.857,36.328,18.934,35.466,27.603,29.836,29.598,49.74,42.877,33.556,30.76,45.795,43.197,43.53,35.46,53.835,55.305,26.485,31.167,31.84,26.075,42.908,36.857
WindFarmAt70,24.751,34.977,25.086,30.84,25.475,39.098,36.48,29.944,29.856,35.788,39.338,36.07,28.454,37.084,24.904,50.1,48.364,52.208,55.625,32.077,35.14,35.195,36.933,14.901
WindFarmAt72,34.387,29.771,36.801,23.431,38.592,31.026,22.408,35.582,36.96,17.233,30.745,35.765,37.91,41.449,31.355,57.526,59.858,47.482,26.399,26.881,24.762,42.0,20.498,38.603
