Gen/Hour,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
WindFarmAt1,29.309,29.502,17.493,21.758,27.581,31.065,26.099,32.15,30.837,28.68,39.092,42.981,42.062,33.769,53.728,59.96,27.706,37.501,36.854,30.039,44.964,28.581,43.493,27.136
WindFarmAt4,23.369,25.88,33.627,30.464,30.202,37.356,28.026,28.62,34.459,37.432,35.013,42.248,52.028,45.922,47.268,52.241,59.264,25.65,28.476,36.33,46.494,32.492,36.927,38.263
WindFarmAt5,25.296,25.611,27.164,31.205,38.573,30.759,26.636,27.764,35.789,29.566,32.172,52.217,48.172,46.291,40.731,34.248,48.088,42.075,36.063,25.26,14.54,16.684,25.276,28.673
WindFarmAt7,40.155,34.659,33.557,29.426,31.751,21.657,23.642,22.144,21.158,28.51,34.541,36.256,42.894,41.266,35.957,38.552,58.238,28.684,45.562,24.807,36.714,19.031,43.507,32.64
WindFarmAt8,34.173,25.751,27.016,22.96,28.053,33.664,27.537,29.776,30.472,40.328,36.376,42.599,27.751,34.413,46.048,21.661,42.931,60.627,48.868,28.345,32.489,28.749,27.786,29.741
WindFarmAt11,21.58,22.065,28.445,32.757,32.567,24.052,32.306,27.407,31.918,28.426,31.363,29.576,36.263,46.279,37.085,15.556,62.827,42.581,35.328,19.229,21.055,38.532,21.957,36.524
WindFarmAt12,30.208,23.758,29.335,32.622,23.135,43.24,32.773,32.401,37.253,31.088,27.828,45.765,16.347,54.244,69.886,40.904,37.03,55.51,52.279,44.277,52.637,37.644,36.841,22.456
WindFarmAt14,30.194,32.677,30.973,31.637,35.805,32.787,27.275,30.735,28.508,37.462,18.376,38.265,31.772,25.861,48.122,53.282,48.166,45.986,52.751,39.26,23.797,42.446,43.364,46.71
WindFarmAt15,29.191,29.384,29.559,21.669,33.039,39.227,24.144,37.833,20.518,36.587,39.832,26.122,28.412,47.69,41.666,49.389,46.06,55.732,14.659,32.384,43.793,49.089,43.442,49.338
WindFarmAt21,31.434,27.849,35.074,31.272,25.322,23.53,28.515,27.99,28.317,36.703,30.484,40.804,51.376,53.679,32.664,31.95,52.9,48.991,41.476,46.662,40.623,35.115,32.04,29.81
WindFarmAt25,35.413,34.182,32.896,27.518,23.431,23.502,28.402,27.81,26.238,33.182,29.916,36.586,39.6,33.896,48.39,39.88,42.718,51.504,18.428,39.279,38.191,31.197,53.346,47.806
WindFarmAt28,31.882,26.402,24.176,24.091,27.753,27.236,28.118,34.426,27.427,35.251,26.667,43.548,35.831,48.153,45.424,73.889,52.488,48.572,55.571,39.909,49.673,28.627,31.471,47.554
