Gen/Hour,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
WindFarmAt1,28.889,27.282,30.558,30.367,29.943,26.23,18.248,34.801,22.405,34.08,43.228,39.327,51.812,48.685,26.261,40.895,55.465,49.558,50.932,36.439,27.782,26.745,35.04,18.901
WindFarmAt4,32.065,29.151,39.233,25.121,32.248,22.23,30.165,27.719,35.671,28.85,33.542,33.815,52.852,48.346,33.147,32.429,38.752,43.219,31.599,35.628,32.358,37.414,14.95,25.601
WindFarmAt5,23.459,29.505,34.739,24.907,19.826,23.358,26.167,24.452,38.762,31.531,35.95,56.621,61.953,49.525,58.936,39.537,42.79,34.319,37.301,43.19,32.89,43.183,13.168,31.296
WindFarmAt7,31.546,25.322,30.798,27.107,24.363,32.281,24.961,36.334,30.431,24.275,36.587,34.994,46.208,55.576,45.867,51.484,81.278,65.449,41.328,48.273,30.609,41.21,33.568,31.025
WindFarmAt8,38.957,31.31,29.417,23.8,41.364,32.424,30.168,31.663,20.534,41.108,27.173,39.473,45.274,54.71,33.261,55.988,59.365,50.963,50.444,12.856,31.155,27.859,19.896,23.296
WindFarmAt11,34.858,30.628,24.523,36.412,26.205,32.731,30.33,29.264,24.33,19.324,28.261,35.066,38.141,34.369,41.03,41.631,68.148,55.091,55.515,49.997,48.456,32.399,42.937,11.657
WindFarmAt12,30.465,37.521,17.432,20.555,46.348,30.503,26.004,27.571,40.471,32.501,33.148,31.045,43.68,32.515,44.334,15.902,38.017,49.489,52.226,25.981,46.708,24.601,43.197,22.178
WindFarmAt14,30.471,27.915,35.93,26.536,31.053,23.995,24.766,28.891,18.319,41.37,31.176,22.017,26.637,46.487,35.035,50.252,61.612,36.558,35.847,43.249,48.002,39.77,48.526,45.841
WindFarmAt15,25.028,41.698,33.963,29.278,33.322,30.908,20.957,20.168,30.337,29.707,45.507,37.974,37.757,36.408,42.319,40.517,42.786,46.479,40.445,34.125,36.764,32.624,27.621,31.847
WindFarmAt21,28.731,21.832,36.042,41.432,28.03,35.654,34.519,22.62,35.861,34.414,33.947,29.584,31.807,59.471,20.085,34.113,78.418,59.061,55.462,35.624,55.182,34.917,40.089,17.327
WindFarmAt25,29.959,35.663,33.765,24.655,25.722,33.468,28.93,32.946,28.461,39.788,29.187,54.083,33.851,46.344,50.708,44.361,41.179,36.499,38.444,44.23,16.114,44.047,22.547,22.352
WindFarmAt28,19.467,33.932,25.565,31.385,29.27,24.336,35.785,25.103,41.58,38.101,40.948,55.336,29.399,44.63,28.14,46.866,25.209,41.679,43.451,23.274,36.802,27.331,29.585,28.952
WindFarmAt31,28.153,27.667,21.101,33.628,22.515,35.592,33.857,23.253,37.815,34.797,33.12,51.063,28.328,31.488,59.914,37.868,38.48,46.994,46.707,23.139,37.703,36.201,36.722,14.62
WindFarmAt32,26.402,30.685,28.067,28.426,31.582,34.613,29.352,32.507,25.189,44.31,31.485,26.457,46.238,54.118,36.917,35.081,22.546,47.091,26.168,40.691,48.099,39.19,40.228,32.863
WindFarmAt70,31.854,29.671,22.32,34.567,30.155,32.49,30.088,31.987,39.0,26.118,35.541,37.865,50.309,40.744,39.503,38.142,30.409,28.379,29.964,24.59,23.935,27.506,25.339,41.656
WindFarmAt72,29.514,25.521,23.015,32.768,32.439,27.146,30.489,36.366,34.561,41.951,26.284,33.89,51.631,59.44,48.103,32.621,44.668,35.348,46.557,26.922,56.391,51.378,17.725,27.911
WindFarmAt74,34.561,27.656,24.336,21.855,25.891,27.206,33.961,26.376,29.555,31.394,38.178,36.863,47.488,47.839,39.296,47.046,45.498,48.667,37.378,32.173,33.444,40.014,33.738,27.998
WindFarmAt113,23.485,25.886,28.63,26.147,27.588,25.624,19.541,35.066,27.363,30.677,45.148,40.758,34.962,31.628,61.143,40.168,43.625,35.776,21.771,15.999,54.341,44.373,33.722,47.345
WindFarmAt114,35.907,21.082,24.07,27.974,31.371,32.174,21.238,35.702,24.689,23.929,38.989,47.461,41.587,47.062,67.465,45.248,72.47,45.081,38.182,35.438,69.059,42.618,43.937,25.742
WindFarmAt117,33.679,32.945,26.782,23.751,37.191,37.137,32.119,30.3,23.929,37.453,37.657,55.506,36.356,35.547,38.517,32.793,38.98,42.427,35.313,36.837,43.896,13.216,30.862,34.733
WindFarmAt37,36.76,20.515,26.745,17.06,31.045,30.8,27.906,18.461,28.026,39.607,22.218,37.995,26.404,37.572,63.845,18.232,53.754,61.709,44.713,37.979,36.123,15.179,32.969,37.753
