Gen/Hour,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
WindFarmAt1,32.728,31.277,35.27,28.254,22.747,27.801,25.781,34.68,39.808,23.766,36.528,36.362,51.934,52.816,41.016,42.684,22.315,42.625,43.831,26.069,53.329,34.916,42.752,32.04
WindFarmAt4,31.005,22.307,29.047,30.634,22.015,25.896,32.376,18.846,19.469,31.965,42.139,43.357,40.265,33.625,37.627,40.474,61.232,46.507,41.62,54.659,15.338,30.93,28.282,34.488
WindFarmAt5,32.911,28.243,26.126,28.342,17.914,32.18,20.132,26.029,33.935,23.94,41.767,38.907,22.075,43.479,42.973,36.855,55.93,47.785,27.06,36.802,26.241,27.373,32.859,33.615
WindFarmAt7,33.963,26.367,33.602,18.706,26.658,33.055,26.614,32.078,38.566,32.77,46.329,38.367,53.619,48.456,26.14,40.629,45.962,59.093,47.992,39.824,45.485,17.984,31.634,25.619
WindFarmAt8,32.299,27.309,33.57,28.69,35.651,35.078,18.576,28.373,29.159,40.978,39.483,27.656,48.7,67.227,47.183,43.044,42.212,35.681,40.955,40.946,54.074,46.891,33.515,21.889
WindFarmAt11,39.078,29.891,30.421,38.795,24.645,42.417,29.937,22.094,27.358,39.852,32.795,42.235,32.181,41.828,31.913,49.891,54.096,36.52,49.011,36.814,36.95,23.775,48.408,39.743
WindFarmAt12,27.685,23.048,20.39,26.812,31.27,32.285,30.338,30.205,31.271,33.043,32.549,40.569,25.122,53.57,46.161,41.19,40.263,33.318,6.982,32.288,49.345,31.319,25.099,35.014
WindFarmAt14,27.986,30.508,33.646,19.024,33.38,43.434,24.876,31.69,32.177,33.567,24.175,43.069,50.159,47.295,41.369,37.806,53.705,40.098,25.198,22.414,31.25,52.246,10.294,29.881
WindFarmAt15,27.872,34.602,31.607,28.492,32.47,16.757,27.253,29.507,33.408,36.505,31.706,29.89,40.583,35.688,35.29,31.286,38.514,55.321,64.495,28.142,29.784,33.443,36.575,17.103
WindFarmAt21,33.285,24.988,34.384,33.646,21.283,41.854,30.894,33.009,27.069,32.6,40.449,45.171,38.83,30.306,43.496,61.479,23.56,54.157,29.379,16.497,3.316,42.014,27.854,22.282
WindFarmAt25,32.321,35.11,26.195,36.724,26.495,28.353,42.929,26.32,28.55,25.276,25.621,36.627,43.512,40.245,42.028,39.444,66.507,63.003,24.063,33.392,33.378,27.829,43.071,27.334
WindFarmAt28,30.714,26.23,28.099,27.132,43.923,25.357,31.354,21.548,42.971,38.758,23.993,46.125,40.949,45.328,43.174,57.175,55.679,66.015,21.845,33.852,29.076,35.797,24.097,34.053
WindFarmAt31,27.003,30.472,26.993,27.166,28.828,34.989,33.256,23.475,33.639,41.936,35.285,35.994,22.444,38.854,47.11,39.956,66.273,50.168,12.959,34.249,32.604,42.957,26.337,27.414
WindFarmAt32,29.033,31.561,32.502,25.523,24.316,26.376,27.431,30.755,35.254,28.609,27.667,29.956,45.315,50.822,42.513,42.952,30.522,37.856,25.155,30.85,42.848,39.966,20.616,42.258
WindFarmAt70,22.689,34.564,25.655,30.032,28.835,39.213,22.918,27.389,30.427,26.105,26.671,22.912,42.301,36.19,42.812,47.813,34.268,40.025,44.362,31.409,16.256,17.59,48.785,41.53
WindFarmAt72,32.487,30.154,32.224,27.94,40.138,25.625,32.7,26.455,39.275,32.609,24.945,23.335,38.55,44.158,30.494,66.345,44.734,35.97,43.145,24.27,66.167,29.49,29.375,40.939
WindFarmAt74,41.175,31.424,29.556,28.334,21.307,32.769,30.473,29.768,32.682,27.838,36.521,43.892,48.703,39.851,44.598,31.282,44.037,29.895,34.882,16.603,43.329,30.827,22.629,21.924
WindFarmAt113,23.973,24.406,30.39,34.52,26.334,26.874,25.564,37.458,24.394,25.225,37.452,41.66,28.54,40.149,23.577,8.744,60.567,40.343,25.68,40.614,36.695,21.342,23.182,31.586
WindFarmAt114,35.358,23.358,24.873,23.561,31.479,42.938,31.991,39.628,30.806,29.904,36.282,35.734,34.926,44.321,43.838,20.843,43.189,48.71,43.055,29.955,27.616,46.194,36.748,31.643
WindFarmAt117,29.169,36.334,30.41,22.564,38.005,29.401,30.22,37.236,32.179,24.09,22.956,21.931,42.334,34.585,34.798,55.693,37.139,43.042,40.995,30.084,19.184,60.056,32.843,41.522
