Gen/Hour,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
WindFarmAt1,25.824,22.637,28.456,27.044,14.601,30.908,29.785,33.23,30.322,30.373,32.952,26.169,32.527,34.397,29.426,47.815,39.399,41.588,54.15,31.012,40.612,43.575,33.338,33.097
WindFarmAt4,34.107,23.993,24.553,24.506,33.344,24.568,30.789,24.832,13.824,35.436,42.831,25.058,35.443,50.119,43.843,42.426,65.306,52.029,25.843,20.344,32.65,46.788,29.282,35.525
WindFarmAt5,36.109,29.596,23.454,22.743,36.19,33.118,29.786,34.565,30.488,37.042,20.282,33.449,42.713,61.262,50.263,55.139,46.268,37.522,38.98,37.522,44.623,31.815,32.404,26.301
WindFarmAt7,37.812,39.632,27.023,20.019,29.229,16.018,41.263,46.02,36.67,32.411,31.062,53.171,34.305,40.291,47.576,38.022,64.464,52.376,39.317,45.169,33.967,31.932,24.171,19.106
WindFarmAt8,31.725,26.031,30.421,34.006,33.837,26.0,28.154,24.18,22.451,35.328,39.114,47.997,44.553,38.183,35.196,61.152,61.981,42.656,46.025,30.158,29.334,48.078,22.491,16.209
WindFarmAt11,28.794,32.315,39.471,38.145,26.619,29.563,29.768,23.732,25.739,31.185,30.541,47.808,43.503,50.36,33.478,42.399,51.762,28.73,25.414,34.845,45.994,36.635,44.844,40.725
WindFarmAt12,31.078,35.631,23.348,24.388,28.813,27.758,20.795,24.386,43.918,38.203,21.465,28.159,34.59,51.788,56.793,38.724,43.802,68.613,38.176,31.838,49.747,37.65,43.251,30.899
WindFarmAt14,34.182,30.269,30.664,35.33,27.043,32.059,29.199,27.314,31.823,24.111,26.863,36.092,38.449,44.838,53.432,43.497,32.221,46.357,36.087,53.736,35.908,35.092,17.045,32.97
WindFarmAt15,31.25,38.123,29.954,28.367,27.918,26.383,32.435,41.423,28.304,20.943,27.998,41.502,41.026,44.309,46.402,47.708,43.883,35.704,39.513,41.027,60.564,60.408,33.358,32.307
WindFarmAt21,37.649,25.131,34.607,38.183,28.651,29.09,32.271,24.389,25.768,32.984,26.068,41.103,44.541,36.732,43.389,56.077,43.069,36.509,23.402,32.133,24.446,35.623,42.479,33.839
WindFarmAt25,31.678,22.427,33.044,26.864,34.473,29.763,33.248,39.708,27.239,34.533,20.176,41.837,25.468,49.698,21.036,31.572,40.061,47.98,43.032,31.556,43.633,38.83,43.466,37.928
WindFarmAt28,27.482,30.046,25.675,31.818,46.616,36.284,29.577,25.266,19.11,28.674,31.753,43.084,38.764,40.144,46.892,31.348,32.71,53.638,38.188,26.905,35.261,31.777,29.837,29.077
