Gen/Hour,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
WindFarmAt1,28.13,28.945,30.696,24.865,30.491,29.126,27.495,39.269,20.885,41.379,34.393,34.006,47.218,40.864,50.821,38.417,26.429,43.955,31.818,22.235,11.339,29.752,31.454,42.789
WindFarmAt4,27.926,30.049,31.866,26.312,22.561,26.212,21.398,20.083,27.15,21.043,41.495,29.789,49.266,52.342,44.27,34.919,56.487,55.152,29.484,37.166,35.229,32.356,21.862,36.419
WindFarmAt5,31.926,27.029,33.635,30.236,24.235,28.855,25.333,34.795,35.483,30.4,36.488,34.825,48.888,46.484,34.853,46.275,60.078,35.684,31.178,59.057,39.974,26.13,18.978,25.526
WindFarmAt7,27.345,28.594,25.186,33.947,34.915,16.472,31.427,32.064,29.867,41.373,31.201,39.596,41.867,43.196,35.71,38.705,47.807,22.872,33.263,55.693,29.078,19.112,25.503,27.663
WindFarmAt8,30.54,27.265,34.998,32.098,28.711,39.887,29.402,22.87,38.017,40.425,42.492,54.181,48.167,64.392,39.982,45.749,44.234,35.574,55.074,34.408,40.766,48.587,38.428,46.414
WindFarmAt11,29.087,37.727,34.766,31.339,25.842,24.365,32.644,25.273,37.006,30.863,34.472,43.329,40.399,40.416,50.907,37.909,41.827,6.614,39.037,49.95,50.124,18.506,21.418,42.555
WindFarmAt12,26.176,25.38,27.862,26.737,32.787,36.171,31.096,25.616,31.944,31.814,28.296,44.448,24.738,40.826,47.091,54.542,35.764,36.383,53.768,34.053,49.625,27.188,40.464,19.071
WindFarmAt14,34.99,29.487,21.071,30.796,26.487,39.533,26.851,24.063,27.654,27.318,25.092,23.526,25.517,22.48,48.496,30.505,54.374,36.135,30.066,23.525,32.866,43.088,47.973,42.309
WindFarmAt15,37.114,30.85,24.202,19.113,32.299,30.271,21.597,30.795,19.151,43.705,35.684,40.085,22.608,41.099,37.437,37.641,40.014,58.335,33.287,24.67,47.705,42.634,28.999,22.576
WindFarmAt21,36.433,31.001,27.275,26.172,23.163,23.033,37.555,24.935,29.121,28.885,36.106,29.259,28.048,42.752,49.044,32.694,33.886,35.521,38.329,43.614,34.181,22.184,13.181,17.291
WindFarmAt25,34.21,31.755,22.716,31.876,20.353,34.398,31.835,26.488,25.005,37.441,36.147,51.049,26.323,15.039,41.067,35.992,57.93,52.373,42.736,31.806,44.719,29.027,8.564,29.648
WindFarmAt28,38.69,29.316,24.819,28.881,26.096,29.752,30.837,25.174,42.165,36.133,39.777,29.533,40.075,54.114,37.679,56.974,56.377,31.509,46.75,25.645,49.474,19.9,18.472,44.189
WindFarmAt31,28.018,33.867,25.197,26.202,30.337,23.976,28.934,27.549,34.332,19.521,27.426,48.5,31.837,47.62,33.959,30.07,39.472,45.087,45.159,31.971,37.256,6.338,49.45,25.222
WindFarmAt32,23.7,29.766,24.812,29.06,28.876,31.698,34.713,39.354,34.82,28.068,34.384,35.713,55.287,29.817,57.836,51.912,39.228,42.563,10.272,33.624,28.012,25.983,22.79,56.65
WindFarmAt70,22.882,25.294,20.888,26.772,34.382,45.313,34.581,38.012,40.037,35.525,43.489,28.354,40.275,37.768,51.21,27.069,38.719,28.434,16.479,44.733,49.329,27.197,48.321,41.074
WindFarmAt72,25.191,27.939,24.152,32.518,33.655,19.328,28.044,34.479,39.197,36.46,58.709,23.064,32.395,38.11,54.075,49.166,50.394,33.334,43.091,30.154,44.748,51.42,17.888,46.201
WindFarmAt74,22.298,24.841,25.46,24.323,20.954,32.949,34.205,41.319,37.679,27.173,39.746,30.989,42.621,35.095,28.799,52.428,62.073,48.495,40.564,31.173,30.899,34.762,29.357,30.554
WindFarmAt113,26.801,24.991,31.306,36.399,30.457,34.692,30.358,31.476,39.686,27.214,44.84,48.784,58.145,33.61,43.107,42.222,41.432,37.548,36.588,9.514,36.383,17.124,22.951,48.403
WindFarmAt114,28.731,19.358,25.698,28.811,30.625,28.328,31.129,28.465,30.964,22.759,47.683,35.89,47.064,33.818,43.608,63.356,35.475,45.564,40.569,39.057,35.852,34.421,29.826,32.089
WindFarmAt117,27.129,34.564,28.921,23.522,25.419,31.732,34.659,34.306,38.832,25.59,40.068,28.709,36.665,33.411,36.025,43.068,23.72,30.085,40.158,44.502,44.954,45.393,29.456,18.265
WindFarmAt37,30.338,31.581,28.395,30.421,39.805,22.398,31.723,37.11,32.826,28.894,27.762,37.214,32.875,59.536,49.133,46.479,46.333,63.165,50.097,35.252,44.862,21.807,33.225,22.429
WindFarmAt39,22.802,28.196,23.17,25.635,30.261,24.655,24.307,33.459,33.067,25.7,40.943,30.855,33.876,26.968,75.353,31.692,66.671,32.195,41.66,29.556,48.748,38.48,35.48,39.759
WindFarmAt43,36.591,28.214,29.196,33.299,31.804,31.629,30.892,25.559,33.717,26.01,37.231,36.229,39.865,37.861,50.077,59.854,53.694,46.884,30.82,41.932,52.709,44.446,28.441,37.395
WindFarmAt45,32.944,33.761,22.161,31.605,19.995,36.533,26.016,28.732,36.149,41.711,44.964,25.684,23.45,44.54,41.039,54.637,38.685,41.075,34.574,30.246,45.134,26.48,26.887,19.087
WindFarmAt49,37.136,37.217,29.219,38.003,17.484,22.927,25.239,32.762,26.605,30.922,38.112,18.168,35.125,27.864,46.117,42.099,43.04,35.146,30.305,45.192,34.527,39.624,30.599,23.971
WindFarmAt51,27.713,29.608,20.066,28.891,27.593,32.375,25.469,28.377,30.408,27.284,44.369,27.576,41.119,37.067,21.155,38.994,35.669,48.428,46.708,26.11,24.772,17.554,27.982,14.784
WindFarmAt57,28.731,29.076,27.765,24.117,32.804,29.551,38.196,31.247,44.778,28.821,30.837,24.674,50.867,51.196,41.618,47.715,45.426,15.254,34.423,20.441,32.258,37.164,37.583,19.774
WindFarmAt61,32.919,35.632,24.229,28.771,37.282,35.19,27.636,30.477,36.926,34.477,38.885,42.81,40.035,55.982,36.432,34.669,49.225,32.268,34.388,15.77,45.904,40.929,32.049,14.607
WindFarmAt63,37.043,26.377,21.9,23.82,30.149,26.85,28.563,33.084,34.624,27.668,34.604,40.181,39.935,43.823,47.107,74.177,26.557,51.064,22.754,42.732,47.005,23.382,17.794,37.187
WindFarmAt67,37.613,22.645,26.917,24.685,26.875,32.806,28.837,36.077,30.098,35.822,27.414,24.957,43.329,47.507,48.665,44.069,45.481,43.614,47.153,44.083,40.72,40.699,31.339,31.263
WindFarmAt76,25.348,26.802,20.745,27.768,32.531,35.781,28.945,31.264,31.606,33.225,30.398,30.822,28.079,48.602,48.76,25.378,70.789,39.061,39.623,55.046,42.636,37.831,20.16,42.455
WindFarmAt80,28.179,26.824,28.138,35.467,35.24,31.858,27.794,29.482,30.593,29.117,31.969,29.405,45.152,39.588,39.772,33.503,37.932,43.429,32.476,44.346,38.237,14.173,15.085,26.615
WindFarmAt97,30.512,24.628,26.137,40.411,28.651,33.591,27.262,30.634,37.558,21.693,34.043,34.113,40.652,48.876,34.93,57.771,53.01,52.347,36.801,21.223,37.036,9.595,22.434,25.34
WindFarmAt99,32.359,34.434,31.68,33.484,16.838,21.547,33.552,26.092,41.41,24.465,38.509,31.318,43.939,57.522,45.909,26.923,31.675,31.776,9.034,28.353,46.309,38.033,21.237,30.304
WindFarmAt82,26.551,26.38,31.603,28.689,25.838,40.547,34.804,35.939,23.464,32.627,37.319,35.699,35.277,52.203,44.86,54.287,38.632,69.148,37.013,27.907,27.878,24.625,14.883,53.838
WindFarmAt85,36.127,24.904,23.294,33.576,34.777,30.289,30.384,32.724,29.565,34.736,39.364,40.54,52.771,43.111,40.873,21.691,58.682,44.224,33.611,41.558,38.502,28.894,37.917,46.323
WindFarmAt91,23.324,29.502,19.799,34.588,22.113,37.41,22.727,25.344,30.537,37.514,22.664,36.454,21.767,45.634,44.473,47.178,62.02,47.95,45.895,34.704,45.247,43.88,24.541,38.458
WindFarmAt95,23.11,30.586,24.939,25.103,27.428,26.874,25.139,27.122,25.1,20.683,30.618,31.08,51.138,29.933,48.307,42.041,48.381,38.066,55.689,14.716,25.13,31.248,41.545,34.396
WindFarmAt101,29.342,28.217,23.017,33.835,36.811,23.616,36.411,25.569,25.499,21.288,47.047,33.744,51.82,39.992,40.521,36.362,54.613,45.736,31.23,46.918,27.644,13.658,16.079,6.693
WindFarmAt111,41.509,25.441,33.738,28.601,26.707,20.969,29.658,34.702,34.31,31.537,33.251,25.111,44.245,50.674,29.665,28.309,53.142,32.499,38.445,32.655,58.082,39.228,30.425,26.55
SolarFarmAt9,0.0,0.0,0.0,0.0,0.0,7.943,30.236,73.67,58.64,80.343,85.447,91.055,90.339,90.232,89.879,85.661,43.09,18.724,0.699,0.0,0.0,0.0,0.0,0.0
SolarFarmAt16,0.0,0.0,0.0,0.0,0.0,7.421,28.922,79.669,77.433,87.958,104.595,99.071,90.327,86.247,75.347,72.093,48.761,17.035,0.56,0.0,0.0,0.0,0.0,0.0
SolarFarmAt29,0.0,0.0,0.0,0.0,0.0,7.059,34.452,46.272,89.77,101.041,105.318,86.821,93.936,83.118,65.927,76.619,52.714,15.394,0.629,0.0,0.0,0.0,0.0,0.0
SolarFarmAt73,0.0,0.0,0.0,0.0,0.0,6.076,29.706,65.519,69.471,89.112,110.656,98.682,83.086,101.196,95.181,84.221,44.716,11.746,0.703,0.0,0.0,0.0,0.0,0.0
SolarFarmAt36,0.0,0.0,0.0,0.0,0.0,6.609,33.514,72.691,91.856,107.878,93.463,118.538,83.956,76.523,106.0,82.206,39.231,11.414,0.576,0.0,0.0,0.0,0.0,0.0
SolarFarmAt38,0.0,0.0,0.0,0.0,0.0,7.177,29.374,65.001,86.915,103.583,101.058,83.506,121.414,88.583,82.21,90.434,43.686,18.282,0.651,0.0,0.0,0.0,0.0,0.0
SolarFarmAt40,0.0,0.0,0.0,0.0,0.0,7.331,28.896,60.349,76.172,73.388,85.675,98.531,77.042,79.451,57.792,77.03,43.197,17.127,0.553,0.0,0.0,0.0,0.0,0.0
SolarFarmAt42,0.0,0.0,0.0,0.0,0.0,6.496,31.873,67.145,84.73,78.877,115.471,92.579,80.036,87.341,69.766,70.189,35.342,14.892,0.554,0.0,0.0,0.0,0.0,0.0
SolarFarmAt46,0.0,0.0,0.0,0.0,0.0,6.392,40.629,67.205,80.911,98.686,88.508,101.171,114.749,90.967,93.418,64.509,33.926,11.341,0.447,0.0,0.0,0.0,0.0,0.0
SolarFarmAt48,0.0,0.0,0.0,0.0,0.0,7.094,30.24,60.429,70.058,90.55,80.237,96.406,89.826,86.931,83.824,59.144,45.235,14.199,0.681,0.0,0.0,0.0,0.0,0.0
SolarFarmAt50,0.0,0.0,0.0,0.0,0.0,7.055,26.243,69.78,75.956,126.6,94.513,91.312,79.942,86.095,96.063,74.515,49.929,14.968,0.673,0.0,0.0,0.0,0.0,0.0
SolarFarmAt52,0.0,0.0,0.0,0.0,0.0,6.435,26.664,62.858,67.105,79.751,97.225,91.427,96.013,79.501,79.897,67.106,44.161,15.488,0.65,0.0,0.0,0.0,0.0,0.0
SolarFarmAt54,0.0,0.0,0.0,0.0,0.0,8.638,28.323,65.368,82.085,94.959,96.09,83.636,88.934,95.113,78.797,80.339,34.805,10.43,0.753,0.0,0.0,0.0,0.0,0.0
SolarFarmAt59,0.0,0.0,0.0,0.0,0.0,6.398,29.478,53.636,85.018,89.152,105.561,85.038,87.904,71.955,101.878,81.299,30.519,14.495,0.728,0.0,0.0,0.0,0.0,0.0
SolarFarmAt60,0.0,0.0,0.0,0.0,0.0,6.95,33.193,57.373,84.776,106.446,112.357,91.922,104.945,92.604,81.825,76.312,44.912,17.106,0.632,0.0,0.0,0.0,0.0,0.0
SolarFarmAt64,0.0,0.0,0.0,0.0,0.0,8.199,36.732,69.579,96.764,72.32,98.183,78.943,82.589,93.127,93.593,72.584,31.86,14.595,0.63,0.0,0.0,0.0,0.0,0.0
SolarFarmAt81,0.0,0.0,0.0,0.0,0.0,6.92,30.83,71.2,100.475,93.955,109.104,86.788,84.186,90.012,104.898,68.186,38.925,15.356,0.525,0.0,0.0,0.0,0.0,0.0
SolarFarmAt118,0.0,0.0,0.0,0.0,0.0,8.752,34.016,46.258,83.173,87.202,89.848,89.233,65.847,106.018,113.484,85.958,39.059,10.265,0.809,0.0,0.0,0.0,0.0,0.0
SolarFarmAt88,0.0,0.0,0.0,0.0,0.0,6.669,32.942,67.025,76.552,103.927,107.928,112.706,83.711,97.457,94.883,67.706,47.672,11.962,0.597,0.0,0.0,0.0,0.0,0.0
SolarFarmAt104,0.0,0.0,0.0,0.0,0.0,8.864,35.668,67.498,106.102,99.112,99.053,90.617,121.123,104.824,95.798,70.331,42.294,14.402,0.698,0.0,0.0,0.0,0.0,0.0
Total Wind,1207.5079999999996,1158.043,1061.634,1180.748,1143.6309999999999,1203.487,1187.647,1222.1409999999998,1307.8350000000003,1227.2830000000001,1468.2909999999995,1370.263,1582.7189999999998,1681.732,1740.7419999999997,1697.4409999999998,1845.3770000000002,1614.5460000000003,1470.369,1385.2899999999997,1575.8530000000003,1212.832,1111.0200000000002,1286.136
Total Solar,0.0,0.0,0.0,0.0,0.0,144.47800000000004,631.931,1288.525,1643.962,1864.8399999999997,1980.2899999999995,1867.9819999999995,1819.9049999999997,1787.295,1760.4599999999998,1506.4419999999998,834.034,289.22099999999995,12.748,0.0,0.0,0.0,0.0,0.0
Total Renovable,1207.5079999999996,1158.043,1061.634,1180.748,1143.6309999999999,1347.9650000000001,1819.578,2510.666,2951.7970000000005,3092.1229999999996,3448.580999999999,3238.2449999999994,3402.624,3469.027,3501.2019999999993,3203.883,2679.411,1903.7670000000003,1483.117,1385.2899999999997,1575.8530000000003,1212.832,1111.0200000000002,1286.136
