Gen/Hour,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
WindFarmAt1,37.704,27.392,17.441,28.853,29.932,20.724,31.006,26.264,30.316,30.033,43.889,41.727,35.314,52.677,42.043,53.706,29.986,36.506,28.381,20.018,28.928,33.379,48.716,19.22
WindFarmAt4,36.273,33.697,31.345,30.927,20.0,28.38,20.848,25.732,22.869,33.389,40.198,26.599,37.098,43.197,40.288,23.104,34.962,34.782,25.654,33.849,21.848,25.545,26.985,21.338
WindFarmAt5,31.579,36.986,30.028,24.993,40.897,29.121,20.786,31.851,37.473,34.495,55.444,40.955,48.587,52.337,48.278,49.105,51.141,42.028,16.91,23.556,53.442,29.402,29.138,36.575
WindFarmAt7,38.323,27.708,21.848,23.991,31.206,20.199,31.396,27.13,43.245,22.159,41.615,48.8,24.139,45.45,27.636,31.971,58.328,53.314,36.92,39.043,43.704,56.888,32.609,18.784
WindFarmAt8,30.714,32.323,29.021,16.794,23.947,33.257,22.25,32.845,21.164,30.717,28.84,22.999,21.594,43.513,52.736,59.001,64.889,40.524,10.033,28.457,34.572,48.382,26.068,36.332
WindFarmAt11,32.059,33.794,33.597,28.832,15.197,36.48,36.762,28.593,31.828,26.259,33.199,38.478,38.594,35.84,55.46,46.984,39.492,41.63,35.372,34.446,39.691,52.753,25.646,39.225
WindFarmAt12,22.803,28.489,26.738,26.859,40.344,27.019,26.741,23.74,41.899,15.759,40.229,40.541,34.896,51.411,41.827,36.966,48.883,41.188,10.434,39.289,27.66,28.009,16.185,53.779
WindFarmAt14,29.213,29.417,19.136,35.699,34.355,22.069,21.725,33.035,27.992,27.314,33.784,29.924,60.277,35.828,48.56,31.202,48.448,33.02,34.31,47.496,36.816,38.717,23.924,33.115
WindFarmAt15,31.125,41.265,25.92,25.286,26.122,29.019,28.028,33.985,30.571,26.386,24.364,27.95,41.404,39.389,54.136,31.017,56.619,32.52,58.695,42.747,34.312,40.293,26.787,47.992
WindFarmAt21,34.879,23.373,34.999,31.775,31.2,33.745,23.194,32.423,30.216,25.155,31.598,43.192,36.787,26.127,46.226,40.634,27.804,18.026,52.728,21.926,36.958,30.77,41.217,42.578
WindFarmAt25,35.123,28.225,28.817,36.533,35.893,28.375,34.559,33.426,26.098,27.041,19.65,39.763,28.015,28.713,41.14,35.639,60.959,17.18,29.085,39.348,36.143,43.386,34.043,31.208
WindFarmAt28,22.225,32.202,35.456,20.527,30.152,31.241,33.07,27.675,35.219,30.122,43.41,57.926,26.178,41.572,35.906,48.985,49.48,32.143,37.11,36.432,43.856,22.211,30.357,39.844
WindFarmAt31,28.749,34.103,32.89,35.233,28.423,36.436,24.546,23.147,32.407,32.715,43.152,37.0,29.224,59.521,42.965,58.128,22.561,39.56,39.26,37.445,38.948,45.196,15.987,24.967
WindFarmAt32,32.731,27.973,25.062,22.499,25.823,31.435,33.269,33.574,34.234,27.767,35.757,44.332,44.569,27.908,46.684,31.714,46.083,13.81,51.248,43.161,46.859,29.972,33.581,15.932
WindFarmAt70,30.34,28.513,25.28,29.682,22.779,37.0,35.634,36.555,29.385,29.968,35.317,32.61,39.132,31.961,26.638,56.788,41.652,64.047,36.344,14.784,18.666,26.17,31.745,24.77
WindFarmAt72,33.46,29.837,23.423,28.096,31.706,26.413,41.424,24.64,24.185,17.227,32.461,33.915,48.093,30.191,40.547,33.737,32.907,53.109,23.818,32.441,46.858,40.126,44.132,30.481
WindFarmAt74,31.43,38.088,25.499,36.141,22.379,29.01,22.015,47.93,34.988,32.416,40.945,32.257,48.769,34.865,31.5,48.179,30.621,27.643,44.005,11.562,25.307,68.717,36.043,56.165
WindFarmAt113,32.356,25.735,33.182,22.371,26.072,28.983,25.846,33.327,29.179,24.302,44.15,49.431,35.762,38.748,32.136,21.571,34.954,37.218,21.655,45.967,21.867,34.548,59.79,29.033
WindFarmAt114,37.939,30.952,28.521,23.237,37.793,25.708,42.629,28.502,35.266,35.81,35.95,26.027,42.765,61.151,46.274,36.608,52.388,53.826,32.06,28.196,66.344,27.921,33.817,28.533
WindFarmAt117,30.466,24.434,31.435,30.136,22.108,30.819,33.767,30.17,32.042,47.174,37.262,51.805,23.53,28.835,44.593,36.761,28.562,37.868,39.835,33.156,27.339,21.858,19.744,38.569
WindFarmAt37,35.146,37.047,30.708,28.1,31.945,26.784,27.72,31.508,22.921,33.703,17.441,52.895,35.841,60.969,44.811,35.602,39.039,55.866,54.468,40.626,28.095,7.186,33.5,42.903
WindFarmAt39,30.763,27.615,33.394,26.796,26.295,31.081,30.552,28.284,24.885,41.931,34.907,37.621,37.623,49.23,41.354,46.027,43.79,61.404,38.474,38.726,6.685,43.921,19.571,28.119
WindFarmAt43,35.523,27.668,42.051,33.018,21.966,22.561,33.578,39.919,31.249,27.291,50.532,48.384,56.893,34.88,48.581,32.181,46.307,47.326,28.957,51.132,53.978,48.137,23.25,39.601
WindFarmAt45,33.992,28.731,35.02,23.912,25.897,36.442,29.168,24.095,30.735,33.002,28.416,41.603,41.184,49.679,42.979,40.475,33.621,35.643,48.347,44.625,32.843,29.362,21.398,38.591
WindFarmAt49,30.299,22.321,26.233,25.331,37.501,36.592,29.264,31.738,22.816,28.677,37.328,34.497,43.533,43.429,35.681,37.496,53.497,32.818,48.81,47.164,41.396,28.477,28.185,44.661
WindFarmAt51,28.989,26.633,26.562,22.625,20.379,23.115,26.457,24.052,35.158,27.327,25.515,34.514,38.036,55.62,54.873,45.091,35.962,41.996,47.047,29.228,26.227,31.382,19.563,31.684
WindFarmAt57,28.858,31.441,19.985,30.225,25.935,34.697,20.626,32.7,23.522,27.694,24.858,30.501,50.922,38.196,41.157,30.02,54.226,39.416,35.716,24.967,23.3,33.621,24.334,52.715
WindFarmAt61,30.58,27.597,18.112,27.193,38.17,31.014,30.411,18.084,34.768,41.96,37.007,42.825,44.317,34.707,28.128,43.263,55.648,57.193,27.043,50.361,40.778,33.907,37.949,21.758
WindFarmAt63,36.317,27.591,28.374,30.016,27.773,30.934,36.361,44.43,31.808,18.494,28.229,44.345,51.684,38.143,53.012,34.321,18.759,47.729,34.227,49.486,35.191,33.646,30.46,26.009
WindFarmAt67,38.883,38.881,31.529,35.021,36.057,31.791,30.863,24.89,24.234,46.767,20.506,28.21,40.608,45.087,19.047,51.869,43.58,34.27,46.062,43.72,38.346,40.529,21.66,38.771
WindFarmAt76,34.619,25.274,25.31,27.253,26.241,43.5,30.723,26.179,32.192,28.435,36.756,40.724,43.278,34.776,38.313,45.337,27.416,23.426,47.789,36.715,30.941,54.325,43.022,31.712
WindFarmAt80,28.109,30.038,30.628,28.458,26.712,20.297,33.891,20.031,33.513,33.623,40.433,31.836,37.792,51.161,31.438,36.974,53.423,27.422,27.729,36.952,45.544,36.285,30.481,9.437
WindFarmAt97,31.911,31.67,33.773,32.531,28.528,33.206,25.309,25.914,34.981,40.521,19.165,36.717,30.185,63.208,49.472,33.444,47.426,64.327,49.232,31.23,26.977,48.528,26.901,33.629
WindFarmAt99,33.414,31.039,35.541,24.343,32.943,24.772,24.376,23.867,29.846,42.002,33.715,42.404,34.46,16.763,46.273,45.387,65.143,42.066,45.677,34.904,34.998,36.382,20.541,21.733
WindFarmAt82,22.009,30.049,33.834,24.018,30.794,37.809,32.059,26.377,26.351,31.457,24.981,34.306,42.871,46.975,44.258,46.409,63.919,26.553,51.829,28.001,39.409,32.567,31.992,41.918
WindFarmAt85,29.301,19.995,31.446,30.495,32.22,26.881,38.064,30.006,28.165,25.211,37.602,37.102,45.904,36.331,42.721,35.344,33.625,36.564,50.889,23.271,37.378,33.191,40.405,33.184
WindFarmAt91,23.332,28.509,23.633,27.49,32.045,29.15,21.247,25.348,22.677,32.523,30.615,42.883,54.31,24.58,44.158,36.92,27.571,75.501,57.136,47.96,20.426,24.556,44.63,35.865
WindFarmAt95,26.523,28.732,27.926,25.116,29.418,35.766,31.66,16.179,31.339,31.988,23.677,50.647,44.351,28.446,30.1,46.816,54.017,47.606,52.211,34.892,31.345,48.777,38.522,16.8
WindFarmAt101,29.489,26.867,21.84,25.454,29.943,31.98,26.324,27.048,33.12,31.779,17.875,23.381,42.043,50.288,58.699,56.315,49.525,40.912,24.003,28.624,29.665,31.333,33.638,35.772
WindFarmAt111,31.596,27.532,22.355,28.126,29.888,34.403,28.337,32.199,25.155,44.274,39.406,35.683,49.843,29.75,25.954,44.208,56.124,46.146,34.808,35.894,18.159,49.452,32.403,37.726
SolarFarmAt9,0.0,0.0,0.0,0.0,0.0,6.25,30.383,65.733,86.463,82.219,94.086,82.179,103.134,85.01,82.793,64.806,44.336,14.217,0.506,0.0,0.0,0.0,0.0,0.0
SolarFarmAt16,0.0,0.0,0.0,0.0,0.0,7.463,29.444,67.991,74.874,99.513,103.19,59.511,85.881,93.946,82.706,91.085,44.557,16.814,0.629,0.0,0.0,0.0,0.0,0.0
SolarFarmAt29,0.0,0.0,0.0,0.0,0.0,6.073,36.301,84.059,104.523,102.165,105.518,94.746,90.508,71.254,62.972,90.48,39.919,15.916,0.663,0.0,0.0,0.0,0.0,0.0
SolarFarmAt73,0.0,0.0,0.0,0.0,0.0,5.087,39.21,72.703,79.576,82.657,86.217,98.465,77.249,97.959,84.088,72.367,42.154,13.459,0.576,0.0,0.0,0.0,0.0,0.0
SolarFarmAt36,0.0,0.0,0.0,0.0,0.0,6.243,34.363,67.577,93.975,97.126,73.616,92.732,89.728,88.989,96.456,74.206,58.048,13.426,0.635,0.0,0.0,0.0,0.0,0.0
SolarFarmAt38,0.0,0.0,0.0,0.0,0.0,6.309,31.93,58.616,92.378,79.924,68.865,86.26,91.199,78.697,97.971,95.848,37.576,9.029,0.535,0.0,0.0,0.0,0.0,0.0
SolarFarmAt40,0.0,0.0,0.0,0.0,0.0,6.191,31.443,67.975,70.891,82.219,101.924,91.417,96.404,84.056,87.651,61.825,39.971,17.164,0.64,0.0,0.0,0.0,0.0,0.0
SolarFarmAt42,0.0,0.0,0.0,0.0,0.0,5.613,31.656,70.195,86.674,86.416,94.227,97.902,76.921,105.094,74.851,85.557,42.268,12.349,0.765,0.0,0.0,0.0,0.0,0.0
SolarFarmAt46,0.0,0.0,0.0,0.0,0.0,7.383,41.823,62.64,70.859,121.897,90.675,83.965,105.835,70.399,85.942,76.211,50.023,12.672,0.648,0.0,0.0,0.0,0.0,0.0
SolarFarmAt48,0.0,0.0,0.0,0.0,0.0,5.827,32.822,56.467,82.52,116.468,119.312,89.595,102.731,90.215,104.771,84.433,46.804,20.275,0.762,0.0,0.0,0.0,0.0,0.0
SolarFarmAt50,0.0,0.0,0.0,0.0,0.0,7.83,38.388,54.552,92.831,85.739,84.747,115.819,75.539,72.959,80.643,65.402,41.29,13.672,0.699,0.0,0.0,0.0,0.0,0.0
SolarFarmAt52,0.0,0.0,0.0,0.0,0.0,7.461,31.826,58.118,78.959,93.016,93.633,98.555,95.774,88.336,68.5,68.223,48.183,13.755,0.451,0.0,0.0,0.0,0.0,0.0
SolarFarmAt54,0.0,0.0,0.0,0.0,0.0,9.149,27.797,67.805,91.02,100.936,87.545,92.379,94.143,103.182,80.912,88.307,36.985,12.679,0.707,0.0,0.0,0.0,0.0,0.0
SolarFarmAt59,0.0,0.0,0.0,0.0,0.0,6.237,30.17,51.453,98.633,72.367,108.492,72.673,98.735,88.473,91.549,67.383,29.506,14.988,0.635,0.0,0.0,0.0,0.0,0.0
