Gen/Hour,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
WindFarmAt1,23.306,24.578,24.504,29.11,30.809,23.972,29.036,21.417,33.95,37.642,34.77,37.244,16.229,33.235,48.711,62.618,64.8,44.414,9.354,34.205,65.099,31.137,29.48,37.253
WindFarmAt4,24.072,21.574,33.588,24.931,25.332,25.072,35.585,29.717,27.254,27.504,32.568,31.438,44.525,46.158,54.844,18.89,30.733,66.607,54.441,40.904,30.899,27.845,34.121,32.79
WindFarmAt5,30.038,31.765,27.734,25.425,33.432,31.877,28.595,26.946,37.539,24.892,24.969,49.145,26.926,55.421,48.625,34.51,50.947,43.787,36.382,47.948,53.387,25.088,23.352,44.859
WindFarmAt7,29.736,35.656,32.345,35.187,20.34,26.289,25.892,30.044,28.327,38.715,42.643,26.511,31.603,52.073,37.038,49.544,40.07,51.694,22.479,57.489,31.192,27.46,28.664,44.517
WindFarmAt8,37.192,27.066,30.816,29.601,33.331,37.024,21.853,33.729,43.383,38.49,39.714,34.591,51.808,48.002,43.787,49.0,63.522,55.081,29.216,19.207,27.992,22.62,35.668,26.842
WindFarmAt11,33.112,30.904,23.672,32.733,28.407,21.639,29.205,27.872,32.311,27.676,24.003,37.691,31.892,46.987,46.291,43.183,47.024,23.853,30.0,42.231,49.982,31.69,23.005,27.469
WindFarmAt12,23.977,30.765,24.796,23.599,32.296,24.56,20.116,24.056,24.011,30.715,22.654,34.688,36.203,39.858,41.243,39.14,30.651,57.567,58.837,45.316,54.121,17.135,31.183,30.308
WindFarmAt14,32.075,31.529,17.703,24.636,22.736,24.758,21.052,36.358,27.126,35.015,42.054,28.953,36.946,29.634,33.219,41.49,55.108,50.03,41.447,37.063,17.509,53.036,42.687,32.617
WindFarmAt15,33.423,28.222,26.26,19.686,26.279,25.739,33.613,31.031,34.465,31.279,36.356,35.88,33.204,48.323,33.832,57.206,39.538,40.676,43.573,27.77,33.031,53.661,34.973,25.163
WindFarmAt21,29.791,30.464,27.837,32.682,28.093,26.602,22.679,37.734,24.704,29.109,36.281,33.474,32.186,29.392,33.828,24.85,53.403,45.588,41.744,32.698,35.111,30.667,22.683,34.164
WindFarmAt25,27.429,26.863,24.137,27.488,21.892,30.118,28.268,39.076,38.776,35.297,37.542,43.906,43.844,41.635,44.048,20.244,43.359,40.509,11.816,43.862,20.47,20.216,38.018,32.966
WindFarmAt28,24.269,21.36,28.395,27.265,31.335,23.211,30.82,28.164,37.483,36.437,38.126,27.315,57.253,44.572,48.66,36.653,46.61,51.023,22.004,41.74,10.087,39.715,32.45,17.066
WindFarmAt31,30.478,28.131,28.207,22.747,33.728,28.294,32.851,21.992,25.494,38.286,10.14,56.779,38.715,52.674,31.678,11.051,41.048,48.428,38.794,25.309,33.965,39.509,46.605,43.203
WindFarmAt32,31.91,31.937,25.404,30.581,30.122,23.494,35.955,27.37,20.02,30.842,34.648,25.977,23.339,35.42,38.815,41.563,40.419,50.598,47.489,34.58,30.352,41.68,27.583,36.192
WindFarmAt70,30.245,37.593,29.38,31.593,27.853,39.873,27.431,20.422,25.6,29.689,19.552,50.727,34.586,39.186,51.453,37.191,42.53,20.458,35.428,31.837,33.167,32.876,20.633,39.097
WindFarmAt72,28.864,41.675,31.311,29.441,24.297,33.103,33.854,19.711,31.265,13.891,39.077,46.433,29.509,34.469,58.135,56.831,33.613,20.688,49.467,39.91,46.367,46.86,27.296,40.456
WindFarmAt74,27.787,29.061,26.4,19.835,21.508,30.879,22.421,31.489,22.992,18.567,29.403,25.155,28.621,48.93,36.281,13.78,44.487,44.653,30.396,27.273,48.594,43.813,45.335,28.532
WindFarmAt113,26.71,23.326,33.545,25.947,21.334,22.683,33.52,37.747,30.513,24.543,35.992,37.398,39.807,23.549,47.561,37.029,72.203,31.237,20.542,52.474,38.825,29.372,32.159,12.239
WindFarmAt114,31.429,28.525,25.477,31.661,31.45,23.075,32.668,22.012,29.481,26.709,38.27,29.23,12.268,31.021,30.977,41.583,66.694,29.623,8.233,44.38,47.113,48.538,29.635,33.834
WindFarmAt117,28.807,27.966,29.671,23.537,32.808,44.13,26.8,37.488,29.122,24.414,21.287,32.778,37.792,65.016,40.848,42.323,43.534,49.494,49.688,26.046,18.672,41.455,17.317,20.344
WindFarmAt37,29.463,36.957,36.993,28.828,35.709,21.551,32.122,35.381,31.985,38.074,24.515,41.469,37.423,36.295,57.52,45.904,37.679,33.136,27.791,41.04,28.622,16.306,41.757,22.723
WindFarmAt39,27.322,27.423,30.814,35.598,22.824,32.36,18.315,21.356,40.415,40.022,23.791,39.645,34.898,34.969,49.345,45.05,48.589,35.559,38.09,27.394,33.491,36.869,25.624,26.546
WindFarmAt43,37.296,28.815,25.547,31.348,28.327,30.738,28.198,41.618,25.595,15.606,31.593,40.012,45.653,39.966,31.333,43.953,37.819,35.654,24.08,31.545,40.156,28.988,22.287,30.555
WindFarmAt45,27.264,29.255,28.43,27.909,23.309,31.493,25.023,20.442,28.458,25.11,25.025,33.833,46.353,32.563,49.811,63.985,45.021,19.771,29.313,33.717,32.489,54.418,34.932,41.735
WindFarmAt49,26.391,24.612,21.02,33.374,26.705,21.83,28.644,19.903,36.102,33.651,48.607,34.302,47.599,41.45,23.056,30.775,43.476,37.442,61.044,63.406,28.398,44.563,45.162,41.513
WindFarmAt51,32.576,38.271,25.257,29.356,37.586,28.655,28.065,34.48,44.196,29.222,20.051,32.438,32.897,31.829,45.16,43.868,41.73,50.125,49.582,23.994,41.007,41.224,31.554,45.76
WindFarmAt57,25.729,29.045,22.233,26.524,32.427,38.277,36.224,30.938,31.086,23.958,36.619,30.997,47.09,34.927,53.807,43.155,33.236,53.132,29.649,22.962,43.757,20.931,35.349,26.837
WindFarmAt61,30.076,40.219,24.411,26.431,31.746,34.663,28.802,21.958,22.411,34.026,40.546,53.237,53.708,50.966,52.853,55.622,40.374,34.075,50.095,31.51,35.962,32.862,38.065,34.283
WindFarmAt63,30.477,31.629,26.117,32.743,25.765,21.64,26.511,31.18,19.407,47.583,35.783,49.214,41.841,44.485,29.302,31.179,36.926,48.303,17.418,59.713,44.625,49.362,39.472,21.391
WindFarmAt67,31.591,23.879,29.431,22.067,24.947,29.928,33.281,27.704,25.968,28.193,38.314,44.638,33.674,43.824,27.271,33.192,60.183,35.091,41.255,31.011,23.56,34.656,15.183,42.591
WindFarmAt76,28.825,25.543,27.881,28.851,28.915,18.493,30.528,18.87,43.883,31.554,23.66,33.509,40.846,45.338,57.734,22.627,58.776,37.338,28.758,44.537,40.415,48.054,13.797,18.527
WindFarmAt80,27.524,36.764,23.871,24.131,22.893,25.122,26.485,37.021,33.419,32.381,35.071,23.746,58.301,23.582,17.114,40.113,31.94,36.215,27.812,45.463,56.185,37.98,38.695,33.008
