Gen/Hour,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
WindFarmAt1,29.673,28.521,23.814,32.874,17.201,32.014,22.82,26.647,32.521,38.168,25.735,17.672,40.423,50.739,55.079,48.563,38.894,50.202,44.817,39.749,29.983,24.718,24.821,40.857
WindFarmAt4,33.764,29.08,34.294,26.973,25.19,27.658,28.314,14.202,33.409,25.722,33.099,34.345,36.09,43.049,50.922,11.679,49.253,53.99,28.966,34.226,41.195,28.831,32.261,31.596
WindFarmAt5,27.401,24.755,31.021,30.478,25.523,38.519,32.489,22.923,31.649,35.786,30.363,36.208,31.508,40.108,42.602,48.006,25.508,36.987,61.051,45.423,39.262,36.226,19.486,27.194
WindFarmAt7,24.898,31.971,29.842,22.272,33.537,23.872,31.817,27.946,28.338,26.128,39.267,26.558,36.455,39.968,26.448,44.262,41.856,33.772,23.315,43.99,10.449,25.906,28.548,34.773
WindFarmAt8,32.656,23.02,21.554,27.782,38.662,33.543,24.772,22.91,26.931,34.714,24.345,41.131,53.202,39.343,45.833,54.974,50.696,32.55,38.576,35.81,38.363,41.403,27.573,21.349
WindFarmAt11,24.023,29.221,27.103,34.91,31.86,28.431,27.965,24.461,25.432,40.358,22.925,39.011,46.52,57.165,35.53,47.909,56.721,48.863,56.241,43.241,31.583,13.8,39.042,37.603
WindFarmAt12,39.413,27.564,29.534,30.956,27.709,32.348,29.497,29.168,40.214,33.318,25.287,42.293,25.99,51.94,41.065,28.997,49.737,33.186,40.297,35.786,54.252,32.96,42.935,41.386
WindFarmAt14,29.773,41.893,25.091,33.26,33.104,35.122,23.028,32.574,39.178,30.639,39.657,44.54,44.698,43.282,49.643,54.305,49.7,43.007,40.022,10.925,22.113,15.237,40.314,46.732
WindFarmAt15,31.326,37.963,30.174,23.379,25.289,24.739,29.233,24.297,31.022,30.489,38.103,35.046,35.066,57.26,59.045,48.629,47.461,62.524,43.967,27.012,32.484,42.618,30.644,16.514
WindFarmAt21,25.423,30.071,26.017,25.344,21.56,22.888,26.9,29.077,34.611,32.898,36.968,23.16,43.612,42.033,30.458,30.077,28.137,45.824,31.353,28.573,21.981,21.769,38.64,33.196
WindFarmAt25,32.424,27.64,31.828,25.275,35.437,34.224,20.439,30.708,34.552,21.406,23.7,33.474,34.006,53.917,51.78,45.519,44.998,50.26,30.682,52.17,37.342,39.39,22.942,30.816
WindFarmAt28,28.134,28.456,26.533,30.835,31.765,28.054,19.388,17.581,19.278,37.294,34.325,26.74,51.219,39.428,38.865,65.817,37.934,47.555,65.362,41.101,44.924,26.297,28.937,42.665
WindFarmAt31,37.758,35.154,31.882,36.015,33.683,22.574,46.13,21.723,31.814,24.245,28.929,51.162,36.261,31.863,32.222,25.56,56.461,27.274,14.192,34.365,42.657,22.887,35.627,42.722
WindFarmAt32,31.102,27.505,28.578,27.773,30.059,29.988,38.134,28.308,28.95,29.04,20.024,34.765,51.122,30.933,34.336,31.233,45.016,44.543,42.118,32.687,24.231,34.614,56.117,34.318
WindFarmAt70,27.576,21.721,25.429,16.154,32.422,29.614,36.854,29.124,33.861,25.484,42.919,13.904,45.546,41.97,35.733,46.832,45.035,42.919,41.276,41.52,29.121,37.513,23.945,33.578
WindFarmAt72,34.306,29.795,34.258,22.644,32.339,26.177,22.193,31.922,27.519,28.068,24.199,42.069,33.895,32.792,35.51,41.762,39.426,30.946,42.701,32.249,31.266,19.295,24.324,42.919
WindFarmAt74,37.067,31.768,23.01,27.432,21.408,33.054,27.066,37.437,36.028,15.776,27.99,33.904,41.584,49.061,40.482,42.237,56.93,33.366,25.418,29.273,41.527,35.866,24.528,31.652
WindFarmAt113,28.754,26.353,25.789,31.371,15.861,23.73,36.185,36.76,22.78,35.637,41.125,34.81,57.816,16.168,43.482,52.044,46.684,41.652,49.011,22.444,36.611,30.6,22.471,17.552
WindFarmAt114,32.782,24.254,32.263,29.724,37.401,32.724,40.582,38.205,32.332,25.917,37.252,49.513,42.804,48.583,43.05,41.973,40.049,43.642,31.637,31.76,62.012,30.365,30.517,29.351
