Gen/Hour,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
WindFarmAt1,32.087,32.253,29.829,29.491,31.958,20.539,31.14,41.9,15.551,38.082,32.127,36.736,28.165,62.718,33.805,41.131,58.033,38.764,33.643,23.286,25.5,20.108,34.805,34.227
WindFarmAt4,22.441,21.469,39.558,22.81,26.05,25.684,17.963,22.88,29.859,32.648,22.757,25.046,41.93,44.806,31.212,45.792,59.618,57.216,37.591,47.993,39.143,28.502,20.998,38.294
WindFarmAt5,26.765,25.436,23.316,29.687,24.498,37.731,25.564,29.462,19.555,42.549,35.074,32.37,39.193,39.163,29.333,35.014,49.374,41.053,23.334,30.466,22.501,42.789,9.818,37.338
WindFarmAt7,28.761,30.897,28.43,28.971,29.135,26.403,28.839,30.322,30.436,13.891,36.024,46.638,35.328,30.485,26.425,37.769,56.101,20.519,43.08,47.698,28.694,37.775,24.154,18.737
WindFarmAt8,36.18,39.019,36.425,31.406,30.637,36.704,39.455,24.716,33.507,37.751,23.604,30.215,50.53,51.561,54.383,26.641,57.023,26.26,37.665,19.769,27.025,47.315,31.556,31.331
WindFarmAt11,29.313,30.606,29.916,34.533,29.219,34.223,31.447,24.623,37.894,24.963,32.596,22.996,50.552,31.576,33.131,42.513,62.425,25.255,20.624,57.203,20.818,34.538,18.995,36.295
WindFarmAt12,26.28,23.676,34.797,29.284,34.138,20.95,38.957,20.997,28.68,22.292,31.639,36.041,45.332,33.683,43.877,38.401,66.027,53.836,41.051,41.617,13.762,34.44,42.508,35.405
WindFarmAt14,29.43,31.959,28.23,24.704,26.501,36.664,18.779,26.032,38.53,36.834,37.777,37.789,23.064,44.13,61.269,42.905,47.39,26.795,44.477,39.679,22.018,24.831,31.37,36.631
WindFarmAt15,32.956,35.278,27.722,22.194,24.124,31.499,23.118,21.92,39.627,39.068,35.14,20.021,43.86,37.714,35.032,42.512,46.799,35.632,46.076,39.818,27.038,41.496,36.662,21.611
WindFarmAt21,33.267,29.995,27.107,41.564,33.394,27.776,26.886,20.831,25.354,32.509,47.332,37.192,34.17,50.476,46.077,32.643,38.173,38.262,31.635,35.756,18.984,42.563,28.827,36.758
WindFarmAt25,34.067,28.378,29.115,37.207,25.276,31.937,28.596,29.703,39.105,35.237,31.195,39.146,40.797,38.257,32.224,40.998,42.227,34.8,30.023,31.96,42.175,4.167,27.123,37.166
WindFarmAt28,25.053,33.434,35.405,30.32,32.772,38.807,31.357,27.922,26.612,28.934,30.533,34.854,21.1,31.394,41.932,31.704,51.513,34.759,31.531,25.131,31.819,26.377,29.376,47.505
WindFarmAt31,29.485,28.876,28.764,29.484,20.237,39.141,40.167,24.375,26.608,28.199,42.332,25.757,19.76,46.11,37.995,37.64,22.673,42.967,53.01,32.891,46.842,35.043,34.093,12.241
WindFarmAt32,22.136,29.958,35.785,24.391,30.348,24.549,24.91,41.823,19.529,43.476,42.937,36.269,35.679,53.437,63.759,48.039,46.818,71.836,17.64,25.075,45.825,31.023,29.041,38.053
WindFarmAt70,24.618,24.671,21.332,33.409,28.826,23.81,25.993,20.648,35.351,23.502,45.257,33.02,20.902,41.592,54.199,43.771,62.138,59.966,40.566,32.066,27.242,35.164,19.813,33.396
WindFarmAt72,31.903,31.269,27.413,29.397,39.295,21.114,36.274,22.851,28.516,22.1,20.083,34.265,40.281,69.966,55.663,46.343,41.723,50.848,42.627,28.392,37.366,55.194,37.159,40.404
WindFarmAt74,35.181,31.024,29.512,27.178,24.812,39.78,23.332,22.729,23.785,28.75,39.447,38.541,45.855,32.222,39.81,66.298,77.5,46.654,32.752,46.328,48.528,28.696,41.885,12.565
WindFarmAt113,28.533,23.259,33.404,21.484,20.982,17.911,33.944,30.269,40.141,30.82,25.889,44.656,43.872,29.941,42.264,44.682,39.024,41.992,37.652,33.088,53.765,37.254,43.957,52.898
WindFarmAt114,37.153,21.83,26.336,22.457,37.352,29.263,27.437,30.279,18.622,27.827,41.292,27.547,36.811,53.975,53.577,38.6,56.896,48.125,30.936,41.966,68.765,41.072,15.909,47.412
WindFarmAt117,31.326,30.172,18.344,23.696,28.49,28.404,29.029,34.012,36.295,38.395,31.842,46.592,48.835,42.423,65.122,48.162,45.294,32.537,42.581,34.763,34.002,27.284,34.12,32.405
WindFarmAt37,34.505,28.727,31.934,24.451,41.097,27.379,25.543,33.38,29.597,33.693,27.562,40.321,48.726,35.271,63.376,28.873,51.266,22.913,47.556,25.246,28.889,12.655,35.959,39.567
WindFarmAt39,24.155,30.324,25.073,22.948,31.203,25.662,27.692,39.994,27.141,40.106,25.291,33.109,39.776,0.311,34.652,28.965,27.34,50.648,36.335,43.522,37.612,47.19,29.665,37.917
WindFarmAt43,39.995,26.908,21.585,21.754,40.845,18.57,23.163,38.136,30.561,25.316,46.008,39.831,38.906,46.765,44.213,46.499,59.842,43.587,32.403,36.118,50.699,31.716,32.902,59.36
WindFarmAt45,47.482,33.454,28.089,27.613,9.944,34.021,34.173,24.896,29.756,20.916,24.138,42.844,55.776,52.987,57.955,41.199,52.568,42.158,45.942,41.321,24.377,30.9,32.326,27.135
WindFarmAt49,30.46,27.213,27.882,18.259,30.265,21.375,21.709,28.243,33.597,31.054,40.403,39.846,37.505,38.633,41.522,32.769,39.837,39.794,54.727,34.667,43.169,32.212,14.924,32.558
WindFarmAt51,32.592,34.906,30.121,31.081,26.139,30.689,35.966,34.673,22.818,33.555,35.331,20.537,38.275,37.095,48.785,42.415,35.274,41.885,36.634,35.186,28.092,42.114,0.0,30.082
WindFarmAt57,30.527,24.529,24.208,30.189,36.438,32.688,22.031,28.976,30.133,35.469,32.693,32.967,40.969,27.415,54.808,21.004,31.103,47.164,47.567,31.658,25.87,24.051,41.579,30.486
WindFarmAt61,36.691,24.919,20.329,30.019,37.95,26.777,31.479,28.422,33.346,25.698,37.42,50.921,36.763,46.76,35.708,27.953,70.702,37.382,50.867,20.671,42.455,34.212,26.977,38.46
WindFarmAt63,32.717,32.553,25.308,28.056,27.691,12.506,32.495,29.021,27.241,24.339,38.171,30.182,44.994,37.767,35.751,40.389,56.52,23.504,31.676,36.598,26.97,48.856,25.262,37.62
WindFarmAt67,43.482,32.415,27.652,34.168,20.191,31.474,33.747,26.335,33.905,47.061,22.885,43.915,22.69,41.212,38.344,62.082,28.957,60.398,24.647,37.001,40.471,56.171,41.933,30.013
WindFarmAt76,28.968,18.974,23.306,23.301,27.313,28.737,23.991,25.766,32.593,26.832,36.188,38.029,28.422,42.335,54.041,33.804,29.554,35.017,49.094,20.766,49.362,17.658,29.253,29.366
WindFarmAt80,35.954,28.697,29.862,30.012,26.949,33.085,19.606,33.284,30.511,39.535,46.413,41.436,46.522,49.322,41.688,56.711,47.465,39.893,33.858,53.708,38.901,38.624,32.698,38.173
WindFarmAt97,39.059,19.064,30.469,27.754,26.548,36.253,22.244,25.981,37.746,38.773,36.499,50.83,56.675,43.171,39.433,43.712,39.181,44.653,52.384,34.694,25.85,25.166,38.017,19.243
WindFarmAt99,28.66,31.211,23.586,25.845,29.474,24.517,30.256,25.666,29.788,32.127,26.139,33.733,30.551,40.707,36.072,45.11,65.63,33.033,44.461,37.721,26.906,22.668,30.898,32.697
WindFarmAt82,26.031,36.353,35.165,25.435,28.951,28.399,23.902,35.11,30.51,40.288,40.212,33.266,32.182,40.245,32.99,47.207,46.977,48.283,34.485,47.303,35.99,29.545,36.835,27.551
WindFarmAt85,37.023,22.431,23.673,22.47,31.114,37.563,30.101,23.997,33.409,23.094,36.908,36.771,43.118,49.206,33.065,32.789,33.847,46.759,42.355,30.774,25.095,41.789,37.916,28.38
WindFarmAt91,22.294,29.889,29.957,32.085,17.71,26.672,23.051,23.587,28.102,34.521,24.898,21.799,52.406,36.81,36.679,19.847,39.389,43.423,46.039,41.36,32.223,45.16,13.78,34.871
WindFarmAt95,24.875,27.819,24.249,32.181,14.399,30.452,33.747,27.889,34.607,27.122,31.654,29.202,46.506,45.471,35.247,44.962,44.324,45.454,49.441,34.998,31.666,38.46,24.741,31.069
WindFarmAt101,33.575,22.95,23.827,25.237,21.828,24.669,26.461,28.168,28.232,14.357,25.409,47.894,44.88,50.705,41.059,39.753,14.557,48.777,36.098,29.259,24.994,38.642,40.667,38.842
WindFarmAt111,28.327,31.066,25.053,35.488,29.379,35.534,27.207,26.434,27.886,13.017,12.912,25.454,42.041,38.426,43.318,30.702,33.903,49.986,35.733,47.734,46.199,55.514,42.059,37.69
SolarFarmAt9,0.0,0.0,0.0,0.0,0.0,7.035,24.125,58.056,77.883,84.53,113.043,95.779,89.942,89.459,91.471,85.104,43.433,11.599,0.581,0.0,0.0,0.0,0.0,0.0
SolarFarmAt16,0.0,0.0,0.0,0.0,0.0,8.351,36.448,67.555,89.203,82.958,93.939,92.064,79.024,112.865,95.094,84.091,45.009,13.528,0.567,0.0,0.0,0.0,0.0,0.0
SolarFarmAt29,0.0,0.0,0.0,0.0,0.0,7.197,31.292,80.329,87.895,68.044,110.318,96.215,97.668,78.953,90.504,73.488,46.228,20.275,0.697,0.0,0.0,0.0,0.0,0.0
SolarFarmAt73,0.0,0.0,0.0,0.0,0.0,7.502,28.858,65.531,82.045,86.189,102.216,115.768,94.694,89.911,88.322,71.284,51.59,13.286,0.656,0.0,0.0,0.0,0.0,0.0
SolarFarmAt36,0.0,0.0,0.0,0.0,0.0,7.726,28.679,88.159,93.996,99.42,80.217,88.691,77.955,74.167,91.087,71.452,37.09,13.632,0.654,0.0,0.0,0.0,0.0,0.0
SolarFarmAt38,0.0,0.0,0.0,0.0,0.0,8.051,41.409,63.574,78.702,88.724,86.323,82.926,105.765,85.48,102.564,79.373,37.702,11.29,0.581,0.0,0.0,0.0,0.0,0.0
SolarFarmAt40,0.0,0.0,0.0,0.0,0.0,9.412,34.187,64.703,71.585,89.494,84.104,89.763,84.496,94.978,77.786,69.67,32.143,11.211,0.646,0.0,0.0,0.0,0.0,0.0
SolarFarmAt42,0.0,0.0,0.0,0.0,0.0,8.124,30.647,66.956,87.174,88.182,97.678,97.392,78.245,97.883,89.253,62.506,45.362,14.847,0.618,0.0,0.0,0.0,0.0,0.0
SolarFarmAt46,0.0,0.0,0.0,0.0,0.0,7.128,32.171,59.674,90.462,102.87,122.078,100.402,95.173,90.913,86.617,65.807,33.152,11.931,0.627,0.0,0.0,0.0,0.0,0.0
SolarFarmAt48,0.0,0.0,0.0,0.0,0.0,7.321,32.339,63.429,93.198,87.254,88.305,103.496,83.815,66.094,77.6,63.68,44.087,16.92,0.704,0.0,0.0,0.0,0.0,0.0
SolarFarmAt50,0.0,0.0,0.0,0.0,0.0,5.753,32.356,55.15,80.876,86.429,100.702,88.408,86.445,88.635,79.455,81.055,52.273,14.966,0.626,0.0,0.0,0.0,0.0,0.0
SolarFarmAt52,0.0,0.0,0.0,0.0,0.0,6.071,26.768,57.635,76.351,82.649,86.001,77.11,84.364,106.925,91.219,71.5,45.686,14.039,0.701,0.0,0.0,0.0,0.0,0.0
SolarFarmAt54,0.0,0.0,0.0,0.0,0.0,8.886,27.6,78.969,67.516,87.185,89.758,86.091,70.387,85.5,82.627,77.53,50.616,13.616,0.792,0.0,0.0,0.0,0.0,0.0
SolarFarmAt59,0.0,0.0,0.0,0.0,0.0,7.746,37.844,60.209,83.001,81.9,108.702,78.006,81.45,96.032,90.432,85.549,39.111,18.323,0.799,0.0,0.0,0.0,0.0,0.0
SolarFarmAt60,0.0,0.0,0.0,0.0,0.0,6.64,31.486,57.53,91.527,88.716,112.233,91.053,93.875,69.222,95.483,80.593,30.628,16.769,0.529,0.0,0.0,0.0,0.0,0.0
SolarFarmAt64,0.0,0.0,0.0,0.0,0.0,6.445,42.991,70.129,68.571,88.53,94.855,99.72,80.505,107.448,88.931,55.615,34.518,13.568,0.535,0.0,0.0,0.0,0.0,0.0
SolarFarmAt81,0.0,0.0,0.0,0.0,0.0,8.367,31.605,63.47,75.467,88.17,97.472,74.916,80.196,96.241,90.612,57.162,29.883,19.057,0.537,0.0,0.0,0.0,0.0,0.0
SolarFarmAt118,0.0,0.0,0.0,0.0,0.0,7.153,34.597,55.645,67.704,107.695,103.322,110.998,100.521,68.963,92.856,78.41,49.788,12.456,0.781,0.0,0.0,0.0,0.0,0.0
SolarFarmAt88,0.0,0.0,0.0,0.0,0.0,6.782,36.332,54.742,71.536,92.735,88.617,100.992,88.922,83.922,78.499,68.565,47.777,19.256,0.842,0.0,0.0,0.0,0.0,0.0
SolarFarmAt104,0.0,0.0,0.0,0.0,0.0,6.91,35.061,52.312,92.091,93.56,104.596,85.434,111.879,85.57,111.925,74.356,48.869,17.493,0.494,0.0,0.0,0.0,0.0,0.0
Total Wind,1254.307,1147.8609999999996,1122.0680000000002,1122.0130000000001,1133.472,1159.9110000000005,1131.7510000000002,1136.252,1205.036,1234.7000000000003,1332.011,1418.578,1573.6989999999996,1666.2429999999997,1729.795,1598.3029999999999,1875.0050000000003,1672.787,1550.7959999999998,1435.2500000000002,1367.6019999999996,1388.9339999999997,1200.5599999999997,1361.7520000000004
Total Solar,0.0,0.0,0.0,0.0,0.0,148.60000000000002,656.7950000000001,1283.7569999999998,1626.783,1775.2339999999997,1964.479,1855.2240000000002,1765.3209999999997,1769.1609999999998,1792.337,1456.7900000000002,844.9450000000003,298.06199999999995,12.967,0.0,0.0,0.0,0.0,0.0
Total Renovable,1254.307,1147.8609999999996,1122.0680000000002,1122.0130000000001,1133.472,1308.5110000000004,1788.5460000000003,2420.009,2831.819,3009.934,3296.49,3273.802,3339.0199999999995,3435.4039999999995,3522.132,3055.093,2719.9500000000007,1970.849,1563.763,1435.2500000000002,1367.6019999999996,1388.9339999999997,1200.5599999999997,1361.7520000000004
