Gen/Hour,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
WindFarmAt1,26.524,22.148,26.913,21.632,25.015,37.876,23.443,37.188,29.499,26.086,14.027,28.266,36.459,43.638,38.971,59.849,36.089,47.718,33.837,29.729,45.252,40.429,28.18,41.083
WindFarmAt4,30.755,32.881,38.926,30.122,34.345,35.841,34.41,25.599,26.453,27.143,24.093,30.159,23.337,56.512,45.396,42.053,68.702,41.719,32.429,38.353,31.361,36.796,19.104,19.703
WindFarmAt5,28.819,24.849,28.171,27.292,24.673,31.072,22.963,28.16,34.542,29.175,16.022,39.153,31.805,42.567,17.833,39.395,47.844,17.611,19.185,47.609,53.675,32.869,38.544,10.248
WindFarmAt7,35.886,27.383,29.165,21.443,27.586,24.735,35.877,30.707,34.685,27.612,30.898,41.328,39.429,17.833,21.247,38.724,32.673,45.965,26.606,44.806,36.748,23.057,18.819,17.295
WindFarmAt8,39.417,30.435,22.889,28.199,22.202,33.589,27.264,31.27,37.324,35.794,47.285,40.097,51.383,61.769,36.604,57.343,45.804,32.498,36.876,25.983,38.013,42.728,46.814,25.37
WindFarmAt11,31.096,29.906,26.516,31.494,19.827,29.226,19.24,25.316,25.345,33.609,19.879,38.612,37.986,58.037,46.145,36.363,70.676,34.096,30.004,32.18,42.835,49.375,14.495,30.209
WindFarmAt12,26.428,38.571,24.083,26.9,27.485,31.405,17.966,27.967,29.125,30.291,33.886,36.927,33.054,49.02,28.399,30.866,58.626,53.318,24.38,46.415,49.044,10.978,23.299,25.472
WindFarmAt14,32.861,38.016,29.459,35.043,24.654,30.462,16.78,11.729,31.761,23.027,37.651,29.68,46.447,42.243,25.082,49.684,48.816,46.728,21.309,18.715,44.37,33.868,53.778,31.951
WindFarmAt15,20.224,24.385,34.773,24.14,36.225,26.632,22.534,31.667,24.783,26.082,34.26,35.799,40.666,37.438,34.286,46.096,54.552,47.115,41.246,7.761,39.442,33.916,22.249,30.875
WindFarmAt21,33.173,28.79,31.716,42.061,21.813,22.266,43.593,23.895,19.175,29.963,40.266,47.89,46.63,24.722,12.946,46.576,43.133,43.521,25.07,51.876,50.11,41.778,49.236,37.725
WindFarmAt25,25.502,24.927,24.184,18.787,24.811,33.653,35.782,34.49,32.133,23.14,32.062,44.857,38.719,44.994,15.876,32.345,20.762,39.159,36.545,39.678,49.53,31.728,21.96,26.166
