Gen/Hour,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
WindFarmAt1,39.966,26.509,30.586,26.572,31.043,25.611,27.628,36.87,36.681,22.126,41.424,21.234,34.169,31.081,39.933,41.279,44.783,33.206,38.254,42.015,42.03,28.381,5.712,27.233
WindFarmAt4,31.457,28.88,30.5,34.606,21.93,25.955,26.067,29.075,29.024,30.38,39.731,23.02,24.343,37.212,45.707,31.259,58.169,47.051,36.05,40.657,34.444,44.12,32.109,34.5
WindFarmAt5,26.122,35.611,23.271,22.136,30.809,37.294,19.784,41.753,29.204,31.388,22.539,37.901,47.043,31.539,37.923,46.529,54.593,45.39,26.847,42.999,40.249,37.709,31.242,25.113
WindFarmAt7,27.238,27.348,25.437,26.909,31.879,30.051,31.638,27.484,26.991,33.744,28.663,21.834,46.386,34.885,44.52,24.796,42.835,63.084,39.736,42.29,32.467,14.206,33.559,28.868
WindFarmAt8,28.203,27.749,33.005,28.421,22.832,29.032,23.603,21.859,32.807,30.965,31.66,24.478,51.774,47.489,66.147,55.584,54.62,43.929,30.962,36.693,28.155,34.713,43.325,39.701
WindFarmAt11,27.995,26.913,27.17,30.468,33.522,29.114,29.634,19.247,41.333,32.832,21.42,31.203,41.924,49.764,43.557,62.553,35.658,50.439,57.861,40.652,17.73,44.682,27.191,33.794
WindFarmAt12,31.214,32.178,21.299,31.062,31.773,30.442,29.001,35.003,27.698,28.775,31.384,41.2,22.919,50.387,49.717,68.058,51.32,37.103,43.437,46.838,39.869,51.704,23.251,35.01
WindFarmAt14,22.768,31.445,21.358,32.479,23.527,33.385,33.353,24.074,33.179,24.416,32.658,44.223,53.995,52.758,27.066,46.753,40.388,37.524,37.315,16.026,35.767,40.678,28.872,43.833
WindFarmAt15,33.647,27.657,35.722,27.106,29.534,36.244,27.854,26.42,33.376,33.358,31.078,37.358,37.086,39.004,49.096,45.861,35.189,55.519,52.608,36.599,17.0,33.609,26.48,28.976
WindFarmAt21,33.284,30.704,23.15,26.629,29.113,31.438,38.092,33.509,19.816,40.124,30.648,44.933,28.765,43.795,26.153,35.756,46.022,31.879,27.874,28.127,42.101,24.427,23.298,35.047
WindFarmAt25,32.34,31.755,32.027,32.31,20.346,11.389,30.437,29.146,26.367,41.99,34.825,45.07,37.961,53.656,45.844,46.127,15.232,30.704,31.242,26.198,20.508,39.614,45.033,1.493
WindFarmAt28,29.165,34.462,26.632,27.012,39.417,21.624,12.199,24.619,33.369,37.968,39.191,35.675,33.742,38.7,49.551,61.258,57.771,59.642,41.462,43.364,40.387,40.793,36.959,24.209
WindFarmAt31,24.327,28.211,31.008,30.361,26.385,34.254,39.726,28.129,24.411,32.473,21.829,19.638,50.577,26.515,25.672,47.485,45.802,50.64,25.169,31.948,22.326,27.981,44.871,26.751
WindFarmAt32,29.253,27.041,30.595,32.535,34.189,29.296,22.864,22.586,34.842,34.904,31.198,28.343,37.786,52.871,29.734,51.145,45.224,19.999,33.133,39.808,35.737,11.093,13.311,31.705
WindFarmAt70,28.852,25.887,20.294,29.276,28.409,32.831,47.392,30.167,21.71,13.743,30.247,36.619,35.93,44.734,50.729,67.445,30.74,53.229,31.563,34.231,29.386,28.873,32.574,38.411
WindFarmAt72,27.901,26.778,25.729,33.504,25.118,26.057,44.949,29.881,32.369,28.21,31.161,25.704,48.572,39.945,47.494,57.786,36.342,32.831,35.912,33.702,23.931,46.396,23.842,36.596
WindFarmAt74,41.04,25.938,21.468,28.977,19.475,37.779,25.747,31.11,36.637,22.476,43.685,37.724,46.031,35.62,20.814,40.691,26.742,61.955,29.426,34.839,22.203,28.313,31.317,30.896
