Gen/Hour,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
WindFarmAt1,20.846,26.115,32.359,27.151,33.144,40.421,30.0,34.075,32.133,36.611,30.995,32.953,34.438,40.82,28.557,45.267,62.066,40.543,37.199,27.107,32.69,31.263,34.867,32.989
WindFarmAt4,27.705,21.701,36.467,22.726,26.124,35.513,32.316,34.563,34.078,34.228,37.671,35.696,50.496,44.936,35.123,44.402,38.363,50.165,25.866,42.901,43.315,39.309,37.52,30.766
WindFarmAt5,34.216,26.248,27.989,30.203,31.994,31.762,23.027,25.225,38.189,43.62,26.92,39.979,27.953,55.088,41.438,42.761,47.491,53.074,44.415,23.435,40.013,36.325,27.405,25.849
WindFarmAt7,25.963,31.969,32.037,32.501,25.116,33.452,27.435,44.48,14.621,35.979,33.914,35.459,38.449,49.587,62.564,55.862,31.737,42.391,41.507,29.923,25.24,33.539,27.424,39.949
WindFarmAt8,29.943,27.791,26.55,29.59,31.54,32.773,27.756,35.668,42.615,36.864,48.767,39.562,50.947,29.256,29.433,51.425,66.151,51.058,34.676,37.689,58.783,27.967,40.591,22.963
WindFarmAt11,31.254,28.197,28.362,34.853,26.683,33.745,26.589,21.472,36.844,22.8,18.576,39.836,53.143,45.694,22.977,30.564,51.368,35.323,46.483,26.368,24.204,54.774,22.473,37.484
WindFarmAt12,27.485,35.387,31.099,36.072,29.046,27.837,25.693,26.053,34.911,39.655,41.593,31.471,29.156,48.807,25.12,52.274,36.969,39.238,53.656,37.151,47.413,30.505,21.474,30.51
WindFarmAt14,29.685,27.446,38.143,29.409,20.137,40.532,30.81,32.224,30.816,48.997,29.304,35.008,38.051,33.263,48.38,24.945,50.926,51.689,33.342,33.959,47.836,34.215,41.721,40.882
WindFarmAt15,24.517,35.021,34.742,36.001,18.73,23.501,31.134,31.596,25.271,30.922,44.686,32.547,37.04,43.318,48.773,60.664,60.501,50.14,38.66,43.061,21.965,22.17,43.085,26.816
WindFarmAt21,26.391,31.274,31.539,28.669,28.53,29.166,37.904,33.114,22.762,41.594,40.642,29.091,34.083,58.656,50.556,31.428,67.65,28.266,39.873,37.077,40.064,39.723,42.805,40.531
WindFarmAt25,30.305,19.373,36.68,28.676,25.695,29.921,33.132,22.413,33.706,35.907,26.007,45.477,29.883,42.511,41.594,50.194,59.525,50.985,51.915,19.27,32.898,37.632,17.837,32.552
WindFarmAt28,22.508,30.54,22.826,17.153,33.318,27.946,26.879,22.422,28.977,28.851,40.565,42.848,47.354,56.725,49.825,44.333,39.11,33.228,48.295,22.495,34.258,43.374,11.194,26.717
WindFarmAt31,29.914,34.869,33.79,31.522,31.82,24.13,29.725,31.425,38.176,24.637,24.905,50.263,41.171,52.159,49.42,36.95,60.661,58.486,38.007,39.361,40.513,38.606,25.372,43.471
WindFarmAt32,31.115,23.566,30.369,27.316,20.418,35.738,34.0,27.827,33.473,23.646,28.888,42.892,32.714,37.581,28.815,69.0,38.709,37.548,34.608,40.054,49.912,29.325,29.236,48.667
WindFarmAt70,39.772,28.258,21.435,24.693,33.415,25.591,44.741,27.741,31.421,25.946,36.0,33.612,39.573,49.935,66.885,25.302,42.955,56.93,53.775,45.362,42.652,33.921,30.096,31.436
WindFarmAt72,33.773,28.594,26.914,24.467,29.962,32.644,33.162,33.083,31.403,36.11,37.086,38.962,45.312,39.564,63.578,45.808,59.542,44.49,42.813,40.773,48.016,45.038,50.617,38.637
WindFarmAt74,42.683,26.299,22.843,33.815,28.638,30.834,34.426,23.498,29.922,23.706,26.959,34.769,47.152,40.649,43.297,46.72,51.831,57.977,13.383,25.754,53.231,35.006,47.834,36.729
WindFarmAt113,31.862,27.339,29.161,22.905,25.722,31.705,30.019,28.753,20.232,27.553,24.297,34.8,41.429,37.775,37.024,48.653,28.488,35.324,53.789,36.458,6.887,36.458,33.529,47.653
WindFarmAt114,17.266,27.6,24.698,33.384,29.415,32.729,35.731,38.582,19.186,31.1,32.578,31.678,31.145,32.83,39.037,49.704,47.237,31.786,35.343,18.613,42.538,48.871,26.154,31.261
WindFarmAt117,16.908,28.525,28.31,31.15,27.911,30.007,31.83,22.483,30.518,34.053,31.82,45.109,44.368,45.527,48.205,44.408,38.839,32.462,47.623,49.742,23.724,31.504,30.254,19.592
WindFarmAt37,34.083,22.058,27.689,32.035,28.26,25.971,26.969,33.606,28.229,25.264,35.528,50.664,42.391,57.045,24.065,25.237,49.889,52.152,46.973,47.012,38.085,51.018,33.201,27.012
WindFarmAt39,26.919,31.138,35.642,36.655,25.944,25.504,23.91,40.192,33.07,25.73,41.108,38.824,19.123,25.023,48.886,53.591,28.902,41.321,41.137,34.725,32.225,27.368,39.94,17.176
WindFarmAt43,22.221,25.686,34.756,25.772,28.239,26.102,28.528,42.246,30.178,32.172,27.014,39.799,28.748,51.478,29.515,64.278,35.395,43.938,42.093,41.278,56.26,34.486,37.095,10.285
WindFarmAt45,32.156,33.457,20.991,30.69,26.47,34.137,23.54,18.765,34.119,43.098,25.204,36.944,36.889,47.58,50.225,58.84,51.957,37.844,29.786,28.551,30.84,48.994,32.104,25.964
WindFarmAt49,25.932,29.124,25.042,30.139,38.42,21.366,25.042,27.008,29.703,24.462,46.565,36.297,22.532,30.859,54.405,42.503,39.476,34.46,36.755,46.696,41.303,30.46,30.903,41.613
WindFarmAt51,28.096,30.366,30.39,36.094,25.087,19.937,25.726,25.468,19.122,39.277,40.162,51.163,31.371,46.088,38.9,54.299,25.745,67.002,51.074,32.349,28.477,37.263,44.061,44.28
WindFarmAt57,27.364,28.141,27.142,38.835,31.08,28.054,27.718,26.518,35.43,20.909,34.209,45.942,43.371,48.174,33.179,33.865,34.981,70.696,39.023,30.621,25.836,39.06,23.781,24.972
WindFarmAt61,32.29,30.494,38.263,30.445,38.386,26.229,28.349,33.972,29.52,32.898,29.949,57.032,27.469,46.795,33.469,29.39,53.69,45.45,33.987,27.274,36.737,40.259,34.7,26.166
WindFarmAt63,42.169,25.992,22.293,22.601,30.694,24.174,33.024,35.224,26.506,35.165,44.359,28.243,31.942,32.362,26.773,38.91,39.527,45.688,36.735,52.72,39.217,27.149,35.055,22.402
WindFarmAt67,39.043,31.297,23.064,37.312,17.635,27.66,31.667,24.635,21.931,12.976,38.401,32.429,37.188,44.438,42.0,52.422,44.787,50.568,41.406,44.956,35.836,52.639,62.704,27.777
WindFarmAt76,34.115,20.367,33.664,23.992,36.634,28.931,28.046,27.543,14.434,31.109,27.175,35.522,42.741,44.428,57.986,44.321,39.652,46.156,25.393,46.782,15.536,12.565,50.658,15.578
WindFarmAt80,38.271,38.267,24.481,26.699,29.522,27.699,24.815,27.184,39.144,19.023,40.512,32.848,35.039,26.108,51.602,52.065,39.938,54.363,48.628,42.674,44.451,19.862,32.601,54.621
WindFarmAt97,26.879,30.662,35.178,31.896,29.193,37.265,30.278,13.691,47.34,13.686,36.477,33.852,30.286,67.56,33.912,52.455,55.889,49.559,47.015,46.498,39.392,49.102,30.747,19.58
WindFarmAt99,35.891,24.968,33.184,21.569,29.311,28.268,32.563,37.83,33.499,33.286,26.881,29.309,31.574,43.982,25.395,39.021,44.287,48.134,50.682,25.314,29.184,37.342,33.928,52.216
WindFarmAt82,34.879,24.131,23.183,20.222,29.409,39.308,42.153,37.564,27.013,28.63,42.329,39.074,29.781,30.644,38.388,54.941,58.893,44.99,51.94,28.552,29.749,41.705,34.969,39.31
WindFarmAt85,30.689,18.584,19.411,28.113,34.423,30.112,35.538,35.974,35.585,27.758,33.678,23.465,36.115,33.153,37.022,47.786,52.905,35.392,37.612,39.027,17.493,47.285,22.393,31.547
WindFarmAt91,33.136,29.582,35.061,25.612,28.874,26.264,28.268,28.423,29.185,34.361,28.39,41.009,60.078,50.905,37.219,27.287,50.745,60.593,53.063,46.741,39.631,36.744,53.479,40.771
WindFarmAt95,25.694,28.451,35.76,32.898,16.369,25.657,25.102,35.965,34.964,34.274,37.458,35.649,31.467,44.755,33.453,61.567,82.292,48.154,23.224,26.748,40.12,25.28,35.837,30.292
WindFarmAt101,27.74,33.486,35.911,20.003,25.048,23.846,24.449,38.185,28.675,24.434,21.519,49.259,34.045,42.133,30.747,50.587,31.9,52.313,49.497,39.421,35.894,28.105,48.184,35.452
WindFarmAt111,29.578,40.106,29.39,28.52,25.655,32.08,35.429,20.007,25.721,42.295,32.551,28.677,53.861,41.207,47.715,34.493,45.567,30.63,42.893,30.492,45.554,7.809,40.433,25.511
SolarFarmAt9,0.0,0.0,0.0,0.0,0.0,6.674,34.545,66.05,94.148,81.874,105.678,85.465,90.626,80.432,92.946,77.563,51.331,13.795,0.557,0.0,0.0,0.0,0.0,0.0
SolarFarmAt16,0.0,0.0,0.0,0.0,0.0,7.917,29.952,83.794,92.606,106.871,98.357,100.549,90.065,90.782,84.725,62.29,50.145,15.737,0.763,0.0,0.0,0.0,0.0,0.0
SolarFarmAt29,0.0,0.0,0.0,0.0,0.0,7.406,36.788,58.306,91.624,92.967,101.551,100.443,75.578,92.359,86.388,68.078,38.859,16.814,0.731,0.0,0.0,0.0,0.0,0.0
SolarFarmAt73,0.0,0.0,0.0,0.0,0.0,6.269,33.4,73.231,79.936,79.037,112.998,85.263,85.808,77.12,89.642,51.876,51.752,16.718,0.649,0.0,0.0,0.0,0.0,0.0
SolarFarmAt36,0.0,0.0,0.0,0.0,0.0,7.803,24.981,69.359,100.108,81.276,75.286,85.67,87.751,103.943,108.695,78.199,38.707,11.6,0.522,0.0,0.0,0.0,0.0,0.0
SolarFarmAt38,0.0,0.0,0.0,0.0,0.0,5.199,26.718,46.807,107.126,71.602,72.866,110.872,88.554,90.61,106.623,78.911,42.186,13.79,0.572,0.0,0.0,0.0,0.0,0.0
SolarFarmAt40,0.0,0.0,0.0,0.0,0.0,8.94,24.025,63.457,84.375,81.72,66.978,110.256,71.032,66.028,82.94,78.82,41.797,14.903,0.61,0.0,0.0,0.0,0.0,0.0
SolarFarmAt42,0.0,0.0,0.0,0.0,0.0,7.144,32.01,64.35,70.717,99.991,110.452,74.12,109.035,100.658,67.462,58.502,35.154,12.162,0.666,0.0,0.0,0.0,0.0,0.0
SolarFarmAt46,0.0,0.0,0.0,0.0,0.0,6.61,35.926,63.825,80.526,100.952,107.086,55.0,88.586,84.387,110.616,60.979,43.925,12.003,0.487,0.0,0.0,0.0,0.0,0.0
SolarFarmAt48,0.0,0.0,0.0,0.0,0.0,6.649,38.895,64.494,97.851,104.747,84.36,119.398,96.725,63.313,88.759,73.035,43.837,14.557,0.869,0.0,0.0,0.0,0.0,0.0
SolarFarmAt50,0.0,0.0,0.0,0.0,0.0,6.191,30.907,43.977,91.807,101.732,74.706,99.761,93.618,89.317,94.43,81.164,53.861,14.397,0.825,0.0,0.0,0.0,0.0,0.0
