Gen/Hour,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
WindFarmAt1,31.25,16.888,28.467,28.278,38.878,38.621,35.421,25.822,27.648,31.824,28.665,39.877,19.647,55.046,63.941,35.874,25.451,21.24,26.43,41.538,41.068,31.618,26.208,27.721
WindFarmAt4,44.039,29.096,26.321,26.856,24.022,33.481,20.92,28.1,28.002,30.907,27.041,32.398,57.353,41.56,37.675,32.405,31.956,54.109,52.044,45.136,43.989,50.996,35.84,27.122
WindFarmAt5,28.602,30.346,29.883,19.733,40.234,33.106,25.512,31.77,36.701,33.988,33.892,32.453,48.605,45.341,57.41,55.682,60.254,42.929,32.918,40.804,40.708,33.177,42.617,29.058
WindFarmAt7,33.569,36.321,39.48,21.949,25.235,31.974,31.051,33.712,29.78,37.063,38.426,33.166,36.875,36.162,58.391,43.51,68.882,27.359,38.762,38.294,24.611,35.295,24.274,34.968
WindFarmAt8,25.814,25.089,22.109,25.197,33.472,40.682,23.855,26.588,24.428,46.55,40.24,45.126,30.068,50.675,27.604,61.283,49.98,38.529,43.004,26.911,32.834,52.23,26.742,24.864
WindFarmAt11,35.392,36.788,24.338,29.065,30.067,31.316,28.921,29.04,37.502,35.559,29.251,38.383,34.764,40.161,48.866,27.628,42.218,58.113,32.535,36.563,49.851,42.166,27.64,33.528
WindFarmAt12,29.68,35.718,21.044,28.403,33.204,36.424,27.435,28.482,32.47,39.366,27.952,35.845,29.259,47.444,47.087,42.389,51.383,57.559,16.413,34.704,25.969,15.307,38.747,42.848
WindFarmAt14,29.198,31.96,22.652,23.924,22.547,26.717,21.819,31.412,28.609,36.912,28.038,28.893,33.434,25.716,45.641,42.228,54.521,47.872,39.163,39.347,31.719,24.197,17.202,37.729
WindFarmAt15,33.717,24.672,22.75,28.083,37.851,23.125,28.325,16.542,21.222,36.769,32.259,21.756,33.056,57.698,38.384,35.276,47.778,36.337,38.404,28.573,49.474,41.31,42.256,33.53
WindFarmAt21,30.135,32.6,25.835,31.397,28.321,35.163,29.243,30.988,24.038,43.012,30.359,40.67,19.205,41.596,44.462,48.225,44.573,43.226,38.503,36.861,35.547,25.359,25.756,26.75
WindFarmAt25,32.827,27.628,25.281,25.988,23.95,29.641,32.408,36.963,31.787,22.879,25.015,30.155,43.446,44.667,25.277,20.571,59.789,60.639,27.143,10.478,41.127,37.857,29.534,25.832
WindFarmAt28,28.441,27.827,24.744,25.216,33.252,28.629,30.584,22.114,29.476,33.439,31.943,25.849,36.261,43.512,42.819,44.996,40.585,21.948,27.303,34.55,43.15,32.141,28.133,28.324
WindFarmAt31,20.176,31.22,27.796,26.404,32.464,39.999,33.566,26.839,37.151,12.278,26.374,51.142,40.888,58.231,49.129,40.969,40.591,23.014,33.363,35.205,38.333,24.31,42.279,16.544
WindFarmAt32,30.213,32.269,33.298,33.557,26.282,23.31,31.999,35.996,30.089,21.345,23.801,33.215,28.804,39.057,48.58,42.856,66.51,30.426,45.029,41.488,54.066,9.681,16.608,37.822
WindFarmAt70,27.471,30.574,26.83,30.94,29.418,19.25,23.097,36.826,24.221,40.641,38.158,35.097,43.691,22.523,48.251,43.067,29.206,68.959,42.349,38.318,42.386,35.626,42.504,50.231
WindFarmAt72,35.851,28.13,19.259,28.201,36.444,30.817,28.144,32.524,35.033,20.146,26.766,39.565,45.204,56.254,29.63,38.674,40.428,28.301,52.608,28.825,21.451,25.092,30.975,26.628
WindFarmAt74,36.678,32.406,30.345,33.833,27.66,27.601,28.372,36.487,27.749,27.206,28.45,38.03,31.57,33.04,42.407,59.177,79.72,37.84,26.841,42.38,0.998,35.108,32.68,32.897
WindFarmAt113,32.522,23.157,36.201,35.628,28.334,34.91,30.588,27.688,27.144,26.655,46.401,36.352,51.68,44.318,36.231,61.772,24.005,31.947,22.175,31.031,39.6,30.617,32.35,35.047
WindFarmAt114,29.83,24.829,24.941,30.281,29.602,20.254,27.111,18.025,20.799,21.958,37.389,44.09,25.006,41.255,45.322,24.407,44.028,35.953,41.124,19.018,57.659,27.604,23.634,21.226
WindFarmAt117,28.957,19.025,38.427,25.664,24.013,30.741,28.942,34.076,28.82,24.669,23.643,29.467,29.43,45.297,43.278,52.623,37.984,32.168,42.111,52.344,44.961,30.724,33.084,43.786
WindFarmAt37,41.667,28.289,27.574,26.342,30.05,34.768,24.974,33.611,36.294,24.417,34.388,46.534,42.912,52.172,52.936,44.592,42.318,44.534,50.324,50.147,29.222,40.453,27.852,33.415
WindFarmAt39,26.465,28.28,30.145,28.806,32.029,35.296,32.162,24.97,24.01,26.364,32.435,23.349,19.508,33.111,49.731,53.59,56.443,35.761,35.039,35.558,22.132,41.407,51.956,28.851
WindFarmAt43,30.475,23.151,28.714,24.3,26.385,27.59,30.35,34.939,32.409,35.333,30.542,42.518,41.347,14.017,59.545,52.824,55.858,66.147,38.973,48.993,44.854,18.946,32.002,13.51
WindFarmAt45,37.798,30.811,20.396,26.795,24.689,37.454,28.716,22.354,45.199,40.834,30.923,28.29,47.106,18.941,54.856,37.924,49.253,39.053,43.03,38.355,27.457,51.336,29.729,20.453
WindFarmAt49,28.248,30.151,31.45,32.748,17.993,34.479,29.974,31.483,29.385,26.424,42.751,37.747,38.495,19.476,65.006,39.66,49.335,45.504,35.121,37.163,27.686,44.207,40.343,38.926
WindFarmAt51,30.825,30.57,27.205,30.93,27.153,29.47,24.709,25.211,25.058,40.11,26.623,27.488,28.726,34.366,54.98,53.562,53.732,38.671,46.285,34.124,43.723,27.471,45.246,36.373
WindFarmAt57,35.435,32.771,15.403,37.466,29.376,40.913,24.175,30.072,27.509,26.799,24.063,32.927,39.372,30.712,57.964,49.944,42.624,50.424,27.268,25.717,32.471,30.851,16.565,26.083
WindFarmAt61,32.448,33.189,23.822,27.925,28.596,34.084,28.765,37.372,31.448,26.469,30.983,34.356,10.944,48.894,48.987,48.531,26.714,46.49,37.814,42.361,54.461,28.559,40.996,40.442
WindFarmAt63,35.231,33.414,25.775,26.899,33.139,33.386,32.303,38.234,35.764,39.76,30.837,34.602,39.289,21.438,39.217,43.511,38.733,51.315,31.408,44.256,28.215,24.253,32.095,25.469
WindFarmAt67,38.892,23.424,25.857,29.441,29.795,26.885,17.799,23.513,22.165,24.604,32.479,48.135,22.128,37.231,35.416,60.235,45.467,35.123,52.484,44.026,32.1,21.087,30.002,24.857
WindFarmAt76,33.051,25.506,27.375,25.842,27.334,25.984,23.071,31.48,30.785,34.267,41.724,28.928,31.857,39.707,35.975,39.638,57.015,37.679,36.589,34.48,30.602,47.737,21.043,34.067
WindFarmAt80,27.505,22.928,23.3,24.636,29.812,32.539,23.176,29.332,47.353,13.484,33.758,40.963,35.38,45.594,48.965,31.831,29.052,36.9,43.389,13.031,29.836,47.317,32.245,46.703
WindFarmAt97,36.498,37.321,31.494,30.761,18.428,26.459,25.399,38.79,36.915,29.469,47.225,32.652,39.88,36.319,44.429,44.366,47.229,47.694,51.807,34.366,31.33,42.665,30.326,25.471
WindFarmAt99,31.535,29.03,35.802,19.395,26.52,27.157,33.982,17.475,36.007,38.616,34.277,58.326,35.157,54.831,42.573,35.767,48.466,48.096,34.271,27.692,24.03,38.536,21.129,20.43
WindFarmAt82,16.268,27.093,16.195,22.546,27.439,33.569,34.443,28.121,26.08,32.155,29.258,27.444,53.736,43.365,37.474,39.797,42.556,50.028,34.818,35.681,43.224,29.486,31.147,24.764
WindFarmAt85,29.755,33.929,27.477,16.438,38.886,24.884,33.527,29.389,28.586,19.824,35.056,41.227,29.659,32.959,44.759,73.082,55.158,23.599,53.082,57.073,47.377,33.878,28.873,11.305
WindFarmAt91,25.534,27.003,22.701,24.496,20.621,29.682,34.177,29.582,23.277,44.744,18.49,39.117,38.568,43.888,46.607,34.593,38.334,47.073,29.485,15.961,31.986,42.015,40.754,16.326
WindFarmAt95,24.464,31.103,27.535,31.686,31.196,39.0,23.137,15.641,29.598,24.492,43.922,30.604,47.706,44.32,37.754,44.246,15.053,61.737,26.923,20.412,19.309,33.203,31.16,21.567
WindFarmAt101,30.246,35.857,24.444,28.001,29.809,22.136,29.51,30.569,33.783,29.022,28.989,29.256,35.1,32.947,40.473,30.473,47.654,47.921,37.632,20.901,39.824,45.993,35.121,7.972
WindFarmAt111,32.703,25.699,27.058,24.757,29.501,29.846,30.556,37.816,32.084,26.139,44.529,33.562,34.343,42.997,38.887,30.294,38.698,24.189,38.474,19.403,35.329,46.039,42.218,31.304
SolarFarmAt9,0.0,0.0,0.0,0.0,0.0,7.366,30.253,57.563,80.327,88.231,98.775,90.204,77.551,95.309,86.191,65.779,46.9,15.276,0.578,0.0,0.0,0.0,0.0,0.0
SolarFarmAt16,0.0,0.0,0.0,0.0,0.0,5.585,29.698,58.975,67.406,97.718,89.484,125.934,92.658,118.136,73.832,57.857,42.007,14.336,0.655,0.0,0.0,0.0,0.0,0.0
SolarFarmAt29,0.0,0.0,0.0,0.0,0.0,6.435,33.355,62.367,90.164,81.328,100.414,95.825,84.916,100.11,69.517,69.981,35.673,13.733,0.584,0.0,0.0,0.0,0.0,0.0
SolarFarmAt73,0.0,0.0,0.0,0.0,0.0,6.116,29.409,77.582,74.848,79.376,108.74,110.563,98.412,93.984,100.865,75.873,49.147,14.251,0.788,0.0,0.0,0.0,0.0,0.0
SolarFarmAt36,0.0,0.0,0.0,0.0,0.0,7.801,31.929,66.755,75.296,108.443,80.499,94.489,82.634,74.236,82.944,73.46,36.448,9.635,0.755,0.0,0.0,0.0,0.0,0.0
SolarFarmAt38,0.0,0.0,0.0,0.0,0.0,7.588,35.142,64.387,93.58,82.885,68.693,91.955,95.213,95.481,66.848,74.14,26.197,14.617,0.469,0.0,0.0,0.0,0.0,0.0
SolarFarmAt40,0.0,0.0,0.0,0.0,0.0,7.646,29.715,60.058,60.842,82.626,93.233,105.322,88.526,74.611,78.334,59.541,39.386,15.87,0.595,0.0,0.0,0.0,0.0,0.0
SolarFarmAt42,0.0,0.0,0.0,0.0,0.0,7.158,34.921,62.319,101.139,109.726,108.64,97.651,101.021,101.677,79.347,88.743,44.758,15.732,0.635,0.0,0.0,0.0,0.0,0.0
SolarFarmAt46,0.0,0.0,0.0,0.0,0.0,7.584,33.718,63.917,94.342,113.924,97.939,81.381,74.369,86.254,92.363,67.529,39.782,15.278,0.615,0.0,0.0,0.0,0.0,0.0
SolarFarmAt48,0.0,0.0,0.0,0.0,0.0,6.854,33.628,63.216,87.757,84.714,73.917,98.031,70.524,85.56,89.044,65.126,46.846,15.006,0.615,0.0,0.0,0.0,0.0,0.0
SolarFarmAt50,0.0,0.0,0.0,0.0,0.0,7.956,31.996,73.727,75.012,89.779,89.452,100.094,68.888,90.31,77.959,61.97,42.554,16.224,0.834,0.0,0.0,0.0,0.0,0.0
SolarFarmAt52,0.0,0.0,0.0,0.0,0.0,8.257,28.654,58.964,84.507,95.024,96.078,82.49,66.55,82.708,81.46,58.916,49.748,13.748,0.571,0.0,0.0,0.0,0.0,0.0
SolarFarmAt54,0.0,0.0,0.0,0.0,0.0,6.591,28.203,77.147,64.852,111.285,80.327,106.249,80.072,101.738,74.212,77.987,45.285,16.096,0.598,0.0,0.0,0.0,0.0,0.0
SolarFarmAt59,0.0,0.0,0.0,0.0,0.0,6.773,30.0,56.39,107.49,95.042,71.649,90.12,87.481,85.577,67.816,73.276,37.536,14.366,0.585,0.0,0.0,0.0,0.0,0.0
SolarFarmAt60,0.0,0.0,0.0,0.0,0.0,8.461,24.0,59.892,80.172,92.902,78.414,79.165,82.028,102.567,82.04,70.38,41.28,15.147,0.717,0.0,0.0,0.0,0.0,0.0
SolarFarmAt64,0.0,0.0,0.0,0.0,0.0,5.577,30.79,72.58,84.856,91.974,96.697,113.877,86.041,107.929,100.816,70.278,29.742,13.743,0.598,0.0,0.0,0.0,0.0,0.0
SolarFarmAt81,0.0,0.0,0.0,0.0,0.0,6.443,30.376,62.602,96.682,75.569,72.78,97.85,94.815,89.758,106.794,67.583,33.665,13.739,0.721,0.0,0.0,0.0,0.0,0.0
SolarFarmAt118,0.0,0.0,0.0,0.0,0.0,6.771,35.556,59.788,82.024,79.996,114.03,77.586,85.076,89.154,81.391,65.131,37.641,14.564,0.711,0.0,0.0,0.0,0.0,0.0
