Gen/Hour,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
WindFarmAt1,23.564,20.029,34.304,25.487,28.028,28.794,20.109,45.11,30.84,25.217,28.302,45.802,38.873,51.489,39.677,39.444,42.286,41.46,46.913,40.944,50.179,31.341,16.074,10.004
WindFarmAt4,24.97,23.693,26.807,30.226,21.428,37.237,28.049,25.066,29.632,17.245,27.959,34.519,33.067,33.41,41.262,23.304,58.01,54.268,37.738,37.999,37.035,33.484,52.267,29.851
WindFarmAt5,34.82,27.812,28.216,30.915,37.869,35.973,29.034,33.44,34.934,32.132,31.813,52.617,36.15,56.682,44.131,54.488,60.965,43.088,50.591,47.18,49.818,34.854,25.446,34.467
WindFarmAt7,32.429,32.378,34.275,25.715,33.456,33.435,29.834,34.622,31.726,35.031,25.691,49.985,32.755,54.145,39.058,21.278,85.45,36.937,37.043,45.663,42.128,15.617,37.119,40.664
WindFarmAt8,30.376,25.113,26.918,29.239,24.66,23.842,29.541,32.132,42.345,22.104,34.723,30.773,38.055,65.113,40.706,42.916,42.182,9.99,45.322,35.708,34.636,10.838,32.096,30.494
WindFarmAt11,22.849,25.254,28.399,38.734,30.078,31.553,29.498,24.025,38.46,32.468,45.432,28.426,45.251,36.18,60.429,16.26,59.241,50.938,35.959,34.931,24.891,27.294,26.214,45.804
WindFarmAt12,31.886,31.245,19.578,32.449,39.821,25.239,26.066,32.233,44.996,21.376,40.03,36.73,31.429,51.419,24.873,29.105,42.224,36.663,45.314,29.776,39.619,23.715,43.84,14.36
WindFarmAt14,27.924,43.416,19.359,36.437,32.35,30.875,29.985,29.365,18.589,31.102,23.012,37.049,45.893,42.235,45.785,29.263,50.83,45.213,42.241,41.438,40.673,36.972,27.011,49.976
WindFarmAt15,37.806,35.109,30.184,15.645,27.118,28.139,31.511,30.337,29.367,31.323,49.053,40.893,44.082,46.603,32.18,37.84,54.979,44.297,51.241,27.815,41.916,24.865,28.474,24.116
WindFarmAt21,25.913,30.016,20.958,27.17,31.047,23.119,12.031,18.481,32.728,32.982,20.354,45.816,45.692,54.062,51.354,33.704,46.029,50.72,42.689,30.148,33.885,24.214,30.79,39.676
WindFarmAt25,35.671,30.991,21.287,32.58,30.634,36.693,29.204,36.567,31.511,32.909,27.971,34.004,18.035,41.943,50.057,23.382,42.271,50.692,28.377,17.454,32.434,36.805,30.732,39.479
WindFarmAt28,25.499,24.015,23.505,36.637,20.64,19.073,25.099,36.951,39.611,26.183,45.187,25.008,53.016,48.252,26.59,58.389,33.499,62.194,29.16,27.199,33.586,25.153,34.926,39.4
WindFarmAt31,27.782,34.655,30.623,27.566,25.72,37.398,37.806,32.344,34.719,21.46,46.129,47.456,50.648,41.087,34.178,56.086,16.26,40.358,41.074,35.067,47.794,36.561,42.434,20.083
WindFarmAt32,28.554,39.391,23.739,30.513,32.728,31.215,21.247,40.37,22.78,39.087,30.62,35.046,19.646,41.588,48.054,54.384,41.419,76.593,52.116,36.692,43.13,36.479,27.774,40.264
WindFarmAt70,35.829,31.627,22.73,33.125,27.385,27.927,38.496,17.201,27.886,20.338,17.854,20.924,35.007,52.564,28.535,36.704,36.714,48.093,49.317,25.217,34.646,51.943,39.093,35.092
WindFarmAt72,33.866,28.271,23.812,36.902,35.228,28.835,36.841,25.904,25.505,27.053,43.199,34.816,34.609,32.02,33.686,38.626,34.224,31.781,54.156,45.629,22.246,46.545,26.742,46.331
WindFarmAt74,43.543,28.673,24.257,34.894,22.7,35.624,29.04,26.602,35.54,27.511,25.954,30.307,39.772,45.274,36.567,24.536,30.828,41.311,49.517,23.591,28.855,21.184,36.312,32.976
WindFarmAt113,25.986,21.063,36.891,32.761,20.276,26.677,49.402,30.2,34.793,18.179,29.901,35.386,41.015,34.524,39.434,21.747,41.302,49.078,23.678,45.657,69.373,59.506,32.353,24.663
WindFarmAt114,33.748,26.925,24.652,31.36,26.078,29.233,46.375,37.435,19.907,31.228,35.037,30.92,42.695,44.748,45.894,23.575,55.719,49.25,25.084,30.367,31.192,27.281,22.562,30.261
WindFarmAt117,41.37,23.648,30.264,26.315,32.542,29.17,20.422,34.494,33.505,33.751,36.104,52.612,36.782,53.342,36.359,45.232,25.455,36.468,22.503,40.925,25.553,39.268,14.651,29.407
WindFarmAt37,19.99,22.692,33.522,22.621,39.555,35.426,22.584,37.473,37.723,27.937,38.22,36.371,43.59,45.48,46.393,28.577,56.776,41.512,54.007,40.815,43.374,50.73,54.609,25.791
WindFarmAt39,31.373,29.706,28.361,26.097,25.98,25.146,25.658,24.915,18.95,28.145,48.151,24.411,31.756,46.815,50.419,40.052,57.39,35.896,63.064,55.048,33.112,32.067,54.621,37.033
WindFarmAt43,34.816,31.74,32.25,32.181,24.403,31.383,32.551,30.087,32.514,37.873,35.524,29.191,30.935,47.468,51.629,35.53,63.719,38.703,47.216,26.268,45.776,49.423,34.847,26.535
WindFarmAt45,42.99,30.408,23.391,19.766,21.799,28.672,21.39,39.306,19.017,27.392,38.618,31.099,46.737,43.397,49.129,24.946,68.092,58.57,14.541,55.148,37.757,37.586,36.341,52.392
WindFarmAt49,29.464,33.493,20.342,41.437,40.027,27.704,32.827,36.831,31.532,30.216,32.206,29.404,32.025,40.025,50.458,47.263,47.549,30.831,65.693,34.802,29.734,40.334,19.838,42.165
WindFarmAt51,32.846,34.265,27.906,28.415,34.274,27.747,19.093,34.809,25.924,28.707,23.176,27.637,36.424,49.933,48.088,40.897,52.981,43.944,37.777,29.475,46.688,21.212,39.451,21.783
WindFarmAt57,23.389,33.262,28.028,31.907,22.995,37.739,28.255,31.067,30.335,30.691,21.58,36.433,43.468,34.801,32.049,60.489,64.56,55.556,22.526,32.414,22.74,37.481,26.069,35.742
WindFarmAt61,32.307,29.364,23.314,23.661,34.119,27.094,28.307,29.49,41.075,36.053,42.681,47.175,39.095,46.336,62.183,26.489,37.246,49.41,34.214,34.494,51.939,33.741,55.606,34.983
WindFarmAt63,39.502,29.75,23.832,30.011,31.257,27.792,21.034,21.984,33.82,32.375,31.752,32.27,36.84,37.665,36.265,36.854,49.578,52.216,29.944,26.777,26.551,43.617,32.54,28.979
WindFarmAt67,34.927,28.631,24.568,33.668,29.754,24.868,32.663,29.397,33.807,34.089,20.525,20.268,32.032,44.151,36.958,24.685,40.359,52.83,23.31,48.815,50.501,52.985,23.009,31.346
WindFarmAt76,24.628,31.973,26.046,28.023,36.043,36.975,27.547,26.825,42.179,21.47,31.968,31.635,46.4,31.719,51.082,40.284,62.844,34.558,43.408,28.115,25.498,43.286,23.785,29.597
WindFarmAt80,32.536,31.068,30.07,24.736,31.753,35.231,32.332,20.391,29.413,25.61,43.848,41.657,63.056,47.815,47.475,40.841,64.569,39.232,38.464,23.968,21.339,46.891,35.125,28.636
WindFarmAt97,25.115,27.763,29.847,29.443,31.768,30.495,26.209,31.561,24.851,28.367,31.05,23.041,47.812,38.551,37.525,47.425,60.12,38.422,12.695,21.917,30.354,45.481,36.849,26.034
