Gen/Hour,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
WindFarmAt1,26.637,28.867,29.292,29.058,29.904,28.47,27.648,24.856,22.206,27.627,37.516,43.499,28.558,44.583,53.489,39.06,39.288,28.821,31.328,25.409,46.145,21.759,34.731,28.586
WindFarmAt4,34.8,33.985,34.585,22.271,33.349,29.861,19.964,19.605,27.695,24.321,14.885,33.035,29.769,38.63,54.035,30.014,62.726,19.747,25.382,40.108,15.373,28.321,39.986,38.245
WindFarmAt5,41.292,40.679,28.374,22.27,30.167,27.398,27.86,21.26,35.508,20.024,33.171,52.084,34.543,48.48,37.591,32.113,44.339,44.39,53.125,30.386,39.867,25.014,18.688,26.915
WindFarmAt7,35.256,35.213,30.106,19.983,25.232,24.194,21.926,36.589,30.072,29.33,29.489,26.446,42.384,34.898,26.838,52.87,28.835,68.526,52.513,56.614,40.301,29.185,23.028,37.749
WindFarmAt8,25.105,19.004,29.931,31.291,19.23,30.914,18.458,28.16,36.783,35.477,43.887,41.677,43.202,53.815,50.87,43.357,56.7,42.806,42.982,47.965,13.126,32.206,31.271,24.618
WindFarmAt11,27.082,32.967,27.131,26.629,25.879,28.725,26.664,32.125,37.13,39.65,27.88,25.746,51.463,44.174,44.357,36.403,55.707,45.587,40.038,35.567,47.269,46.824,34.251,39.397
WindFarmAt12,27.707,35.883,28.544,25.298,36.019,23.534,25.59,28.624,37.527,34.923,41.347,47.02,32.596,49.189,38.791,37.327,84.246,39.418,50.542,34.356,59.427,39.825,33.904,35.433
WindFarmAt14,33.334,39.383,27.455,27.473,27.818,29.086,21.101,28.457,36.606,32.932,37.386,52.543,35.835,41.026,36.992,58.089,22.46,36.761,34.789,39.117,21.347,17.545,20.72,34.399
WindFarmAt15,27.962,28.786,32.144,29.593,30.821,27.429,18.008,32.503,31.117,34.936,36.492,32.508,22.687,48.86,31.74,47.948,50.165,45.014,52.631,40.804,45.808,31.376,28.315,45.222
WindFarmAt21,30.311,35.477,31.379,31.946,25.446,36.349,32.918,31.872,38.065,31.094,40.402,43.424,33.726,32.966,53.03,27.921,23.124,45.01,34.033,21.788,43.663,30.7,32.353,27.222
WindFarmAt25,25.792,24.801,27.651,31.993,26.116,30.102,24.102,29.395,28.306,31.926,27.499,33.528,36.266,24.411,31.697,40.564,37.983,24.314,34.214,29.386,34.028,37.14,36.064,34.13
WindFarmAt28,32.105,27.794,33.765,29.347,22.308,21.929,29.113,19.931,29.575,24.649,42.819,27.999,55.694,33.043,25.208,54.908,57.508,27.138,39.227,26.298,24.939,37.221,31.436,26.859
WindFarmAt31,26.596,32.573,26.997,33.84,25.304,35.278,25.149,20.259,27.292,35.143,31.512,32.927,44.035,34.593,39.609,50.61,59.978,23.181,51.458,34.607,45.095,39.63,32.531,45.878
WindFarmAt32,24.464,41.458,22.329,34.983,24.646,36.031,26.826,24.613,36.085,48.609,24.759,33.391,14.398,36.179,31.636,41.942,57.152,31.72,27.873,40.699,26.203,45.292,51.073,13.419
WindFarmAt70,23.437,23.281,31.713,27.815,15.277,23.752,32.17,25.985,31.674,28.746,32.938,46.244,28.135,48.84,39.467,48.827,41.273,42.917,27.115,48.721,39.354,22.533,26.865,29.306
WindFarmAt72,20.429,28.947,22.382,26.5,35.459,26.276,33.871,23.633,35.768,35.486,32.407,38.181,42.188,53.576,45.47,27.571,29.774,40.441,44.613,36.333,34.705,45.321,37.234,43.445
WindFarmAt74,30.179,26.665,21.99,24.891,29.262,26.808,29.91,36.205,29.417,30.436,38.971,36.215,38.685,18.447,53.91,35.417,58.016,34.669,44.389,47.909,41.606,39.259,35.17,26.345
WindFarmAt113,33.669,29.892,25.594,35.278,21.467,31.707,18.79,36.602,19.103,35.586,21.831,37.066,29.484,41.268,42.07,39.233,58.163,68.671,37.673,39.071,26.28,30.424,19.457,45.178
WindFarmAt114,30.078,27.389,17.755,25.41,27.339,16.553,23.729,28.589,19.896,36.634,29.232,47.205,32.614,31.149,51.969,30.079,19.386,39.471,33.236,29.646,34.429,55.906,22.959,34.901
WindFarmAt117,28.265,27.85,33.656,24.286,26.466,25.972,30.134,23.604,41.864,26.041,25.494,37.652,36.368,35.482,40.009,55.592,41.493,33.773,38.216,35.767,24.755,67.185,25.639,23.189
WindFarmAt37,38.565,30.75,31.528,24.113,32.496,24.428,31.291,33.725,36.424,25.89,40.374,24.098,40.349,49.075,57.575,24.827,65.371,32.745,35.618,34.701,37.801,60.595,28.49,36.505
WindFarmAt39,31.728,31.782,26.481,33.394,31.434,25.666,21.14,25.028,32.312,28.272,31.406,47.295,28.799,36.076,52.77,38.836,60.806,66.344,32.314,49.574,29.511,47.135,33.119,18.601
WindFarmAt43,28.013,28.311,28.908,39.913,30.054,27.112,26.468,37.222,26.904,31.591,21.289,37.621,23.28,37.038,40.293,36.997,47.318,50.576,33.443,29.123,35.58,23.452,38.969,33.829
WindFarmAt45,27.844,32.351,27.975,37.476,26.442,22.253,28.488,15.253,31.547,34.278,30.947,20.226,27.165,55.896,50.723,32.301,49.053,48.027,45.338,23.877,42.817,35.511,31.365,29.984
WindFarmAt49,38.024,25.537,35.283,39.598,38.411,28.381,24.35,21.703,34.08,29.644,28.754,19.624,30.778,31.967,55.851,32.726,51.579,35.624,43.168,40.915,35.839,37.043,29.699,41.854
