Gen/Hour,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
WindFarmAt1,22.006,21.788,29.711,28.558,30.777,29.4,23.555,18.134,31.928,32.24,29.692,32.265,42.146,42.419,46.154,37.795,62.145,43.74,30.973,34.049,28.26,31.991,33.593,24.975
WindFarmAt4,32.892,33.406,28.79,28.327,30.566,26.638,23.812,28.323,27.682,42.652,34.97,30.157,64.942,16.908,46.875,33.516,23.673,24.369,51.06,53.573,43.345,57.135,43.122,30.189
WindFarmAt5,28.751,34.416,27.897,26.808,27.631,29.692,21.29,23.953,31.462,30.903,46.519,52.433,42.604,37.418,32.607,26.047,51.565,49.557,45.733,34.283,22.118,21.691,26.875,20.837
WindFarmAt7,31.669,26.316,32.65,24.739,30.893,25.56,33.639,39.698,31.66,25.956,25.653,55.863,49.828,53.518,40.21,43.37,41.024,49.209,47.867,42.471,50.16,42.142,39.941,28.369
WindFarmAt8,34.671,28.342,34.743,24.302,32.664,32.16,26.483,24.182,22.425,44.49,41.814,19.551,61.033,40.951,39.094,37.362,48.252,36.846,35.38,40.708,33.576,30.591,33.23,16.935
WindFarmAt11,27.762,34.549,36.346,30.666,27.565,31.023,24.776,28.546,26.962,41.322,21.173,28.1,44.511,53.093,38.704,19.544,33.057,33.486,32.454,37.404,25.848,22.728,40.912,27.688
WindFarmAt12,32.904,25.201,26.878,27.849,29.208,25.121,30.218,28.032,34.748,39.405,25.981,28.236,25.579,47.493,45.401,31.858,47.322,50.137,43.76,30.424,42.473,27.278,29.339,28.7
WindFarmAt14,36.129,32.571,25.195,37.4,34.959,29.722,24.129,30.401,27.847,26.538,22.771,33.796,45.237,38.208,50.709,45.141,49.946,34.885,61.275,30.28,40.159,50.698,37.891,23.55
WindFarmAt15,24.241,29.282,27.149,33.43,30.596,24.468,22.041,32.412,24.57,24.208,39.163,23.207,35.599,45.293,45.764,59.66,46.719,42.595,53.719,45.8,47.306,22.731,25.423,21.709
WindFarmAt21,27.954,24.296,27.822,28.282,25.236,25.97,33.094,30.354,16.836,46.138,32.857,31.443,33.65,31.737,39.964,40.505,35.316,50.026,46.18,40.828,38.211,31.706,37.514,30.111
WindFarmAt25,28.342,29.134,25.086,34.241,27.335,19.536,37.151,31.198,33.707,29.692,28.261,30.434,30.011,40.92,33.418,33.912,50.876,46.847,43.985,32.326,30.981,24.933,22.166,38.91
WindFarmAt28,38.855,21.674,33.866,30.557,25.522,27.59,25.664,20.79,37.456,41.084,36.155,51.726,47.797,33.553,36.84,54.528,46.272,52.647,39.31,40.894,36.126,28.395,30.831,30.184
WindFarmAt31,32.865,33.853,29.01,25.696,33.285,32.04,36.808,22.199,43.089,27.508,25.996,45.86,45.462,52.611,26.451,40.739,27.767,53.787,22.65,30.504,32.264,16.362,59.551,59.967
WindFarmAt32,28.755,20.066,29.675,31.944,32.522,24.83,21.159,31.026,27.631,46.468,36.012,31.599,36.104,34.704,42.118,22.555,34.509,63.46,28.599,39.063,42.363,28.845,37.25,28.042
WindFarmAt70,34.948,25.668,21.702,22.548,28.704,34.634,16.065,28.194,28.731,29.756,40.787,49.498,27.535,44.919,41.14,16.573,45.165,36.531,45.391,31.14,21.672,44.467,28.07,43.363
WindFarmAt72,36.41,28.441,33.098,25.325,29.71,29.067,29.066,26.17,28.552,41.655,25.566,37.846,43.721,52.328,37.405,37.752,41.993,24.4,54.898,20.643,60.766,44.873,25.733,18.521
WindFarmAt74,38.547,30.506,20.175,30.533,23.493,40.844,22.983,26.315,31.185,19.408,37.291,32.79,25.383,31.95,42.247,32.457,51.913,30.537,43.727,27.724,60.403,45.691,50.474,30.779
WindFarmAt113,31.784,25.89,24.964,23.217,26.494,20.871,32.405,34.968,36.441,19.818,16.988,32.184,45.413,42.678,37.687,32.265,48.09,59.888,38.839,32.226,41.378,42.108,48.434,26.697
WindFarmAt114,38.03,21.397,21.504,25.626,21.046,29.814,30.306,38.553,35.551,31.321,44.497,31.195,36.924,51.798,46.911,27.858,41.546,32.463,32.858,32.749,35.253,39.4,39.456,18.795
WindFarmAt117,28.654,35.929,36.042,26.879,24.499,31.127,23.174,43.795,17.743,24.491,33.277,43.658,26.436,36.767,35.792,29.965,42.908,42.988,21.178,32.934,23.974,47.211,20.745,41.025
WindFarmAt37,26.742,31.976,36.83,29.597,35.665,25.984,28.007,39.979,43.617,36.493,41.628,30.306,48.89,57.888,38.555,45.917,23.609,43.459,51.492,42.136,21.633,19.176,43.778,32.257
WindFarmAt39,36.067,30.247,26.22,25.445,29.176,31.422,36.995,41.496,35.541,31.753,21.927,38.191,28.728,41.228,43.787,38.269,39.855,46.638,41.604,36.575,22.454,40.118,51.368,30.125
WindFarmAt43,29.23,34.155,27.056,26.311,37.406,31.178,19.637,25.563,23.118,27.943,22.627,25.767,41.787,57.661,50.468,44.209,36.033,50.333,40.774,35.7,51.766,38.384,31.999,31.044
WindFarmAt45,22.742,22.246,27.354,29.27,26.514,27.086,29.651,26.015,30.926,44.871,36.835,26.756,41.641,55.073,40.037,14.943,37.697,41.395,46.993,29.362,24.346,51.69,22.208,34.436
WindFarmAt49,31.396,29.328,29.714,32.27,34.284,30.231,34.91,29.495,25.61,38.67,29.06,36.072,35.073,46.225,46.998,30.048,64.312,34.584,43.423,33.667,26.224,28.042,39.764,20.275
WindFarmAt51,33.118,38.592,21.656,27.529,25.1,29.413,25.809,31.706,36.076,29.281,35.659,36.549,33.647,49.231,55.812,51.304,35.355,45.291,39.021,38.783,47.921,30.891,39.173,40.319
WindFarmAt57,29.15,23.536,20.271,34.429,30.22,33.15,36.449,27.84,36.024,34.662,37.914,32.309,38.675,39.586,48.013,27.129,17.741,34.999,40.162,29.232,36.289,27.451,48.289,36.315
WindFarmAt61,44.531,35.443,23.385,25.44,24.186,26.176,34.015,27.849,24.724,43.892,36.517,26.961,52.153,19.291,40.961,33.893,50.614,26.379,39.984,40.718,57.393,33.064,32.372,37.338
WindFarmAt63,35.507,27.354,31.238,27.641,30.897,32.994,28.881,33.378,20.066,35.958,43.673,19.438,20.593,29.875,35.408,37.663,54.453,30.285,46.745,33.633,29.683,18.74,46.439,11.718
WindFarmAt67,35.422,30.6,31.895,23.836,36.34,22.446,36.5,31.761,28.63,38.674,24.302,25.83,49.954,35.581,35.532,45.094,49.676,31.253,39.475,44.263,32.408,34.607,31.858,41.406
WindFarmAt76,24.048,29.101,21.677,26.112,31.128,38.044,24.83,26.591,38.816,41.3,22.239,41.423,42.876,29.743,45.442,38.017,76.578,60.84,34.584,0.0,19.562,57.05,21.754,31.686
WindFarmAt80,29.036,27.129,21.777,23.13,27.643,28.879,22.376,24.478,24.502,35.686,33.128,39.501,53.758,37.658,45.41,38.47,67.121,39.105,5.128,27.09,40.363,41.199,30.713,30.175
WindFarmAt97,28.972,26.415,28.311,22.525,23.153,28.608,12.873,21.933,31.936,19.754,42.681,47.576,35.036,32.847,51.299,49.183,47.932,51.741,44.879,40.812,30.083,54.688,13.657,33.154
WindFarmAt99,29.678,24.262,32.279,33.529,26.709,29.453,28.574,25.93,28.209,33.098,32.831,23.204,34.047,51.616,41.232,37.871,52.639,30.245,32.888,27.662,31.188,30.703,43.445,32.838
WindFarmAt82,24.768,27.821,30.375,18.267,28.81,34.707,36.844,27.752,27.754,41.393,38.848,34.097,30.2,30.312,34.669,45.358,25.61,38.978,26.185,35.219,29.679,24.798,29.604,22.677
WindFarmAt85,24.6,23.111,30.595,24.071,34.002,28.615,36.169,16.512,26.796,30.586,38.566,29.939,64.76,31.993,48.676,46.064,33.258,27.349,29.0,46.604,45.339,50.719,37.983,33.126
WindFarmAt91,36.752,30.184,25.513,34.285,23.771,28.657,35.535,19.043,34.339,32.165,34.502,14.12,51.393,41.527,39.024,40.825,35.451,57.223,23.163,50.609,20.825,37.384,27.261,47.481
WindFarmAt95,19.605,26.846,29.272,31.893,21.707,33.943,16.518,31.647,28.031,21.935,27.625,40.091,55.728,52.676,36.586,54.022,47.578,44.069,31.18,31.081,31.834,22.96,39.073,21.837
WindFarmAt101,26.189,32.203,33.554,25.725,39.554,29.509,32.58,30.675,23.797,28.402,43.856,25.91,42.461,37.169,40.619,51.198,45.82,59.42,36.387,40.728,46.093,63.785,32.044,38.383
WindFarmAt111,29.757,25.519,32.554,32.908,32.984,36.327,33.063,17.95,32.515,28.574,43.516,56.691,44.013,34.176,52.077,52.336,35.95,49.496,35.618,18.782,49.75,47.898,30.031,41.503
SolarFarmAt9,0.0,0.0,0.0,0.0,0.0,7.054,33.004,78.171,90.941,95.78,99.465,98.7,91.394,93.719,93.832,83.642,40.82,18.314,0.52,0.0,0.0,0.0,0.0,0.0
SolarFarmAt16,0.0,0.0,0.0,0.0,0.0,8.631,36.613,80.451,87.794,80.239,97.015,82.412,70.144,104.732,90.629,74.857,46.652,15.245,0.677,0.0,0.0,0.0,0.0,0.0
SolarFarmAt29,0.0,0.0,0.0,0.0,0.0,7.276,28.045,63.587,92.565,67.574,77.343,101.785,73.091,78.524,68.398,62.0,47.014,15.04,0.617,0.0,0.0,0.0,0.0,0.0
