Gen/Hour,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
WindFarmAt1,26.825,33.846,29.549,30.021,21.623,29.27,30.528,31.716,31.094,27.625,28.038,38.218,51.481,33.79,42.294,42.584,39.57,29.88,30.46,33.932,37.369,33.716,36.522,33.349
WindFarmAt4,38.751,27.296,29.265,29.724,25.283,33.952,28.616,23.416,25.045,23.839,38.218,39.215,40.446,61.62,47.394,21.536,66.072,71.353,38.832,26.117,32.114,23.371,33.702,42.158
WindFarmAt5,30.178,30.368,23.071,27.529,21.186,29.864,20.453,21.552,28.999,27.506,33.031,51.356,34.663,44.573,41.452,49.057,37.843,33.557,32.473,42.537,27.726,37.517,27.019,19.197
WindFarmAt7,26.427,35.181,36.518,39.337,24.728,18.39,33.738,38.396,33.787,31.723,33.799,40.911,51.537,43.851,28.201,39.34,56.035,23.439,37.618,28.997,41.345,30.678,21.662,35.744
WindFarmAt8,34.327,34.943,25.228,39.772,31.093,45.371,26.765,31.557,27.498,34.013,33.428,29.333,32.132,39.472,44.315,41.756,44.403,40.158,38.565,31.709,26.455,14.296,24.091,13.575
WindFarmAt11,28.442,25.467,28.393,25.211,29.307,28.995,33.175,32.989,31.921,27.408,29.534,35.968,33.771,42.225,50.539,28.381,52.065,22.947,44.141,52.128,43.097,26.263,20.775,28.615
WindFarmAt12,30.674,39.229,24.566,23.22,38.576,35.524,30.485,26.934,38.762,30.874,36.575,35.968,34.262,37.185,46.099,41.156,42.767,55.749,33.232,38.009,40.272,47.892,43.586,33.411
WindFarmAt14,26.336,38.229,26.122,27.314,33.008,27.011,26.902,25.646,35.584,42.951,31.032,27.532,32.874,47.362,43.918,63.303,49.377,45.73,39.141,23.616,46.09,40.706,35.497,50.707
WindFarmAt15,34.982,29.715,37.948,31.121,25.372,16.888,20.887,29.785,16.146,38.199,30.826,41.058,27.028,39.157,40.987,36.483,45.401,47.451,43.218,49.876,47.098,36.725,36.299,33.586
WindFarmAt21,36.44,25.529,21.258,31.954,20.214,23.676,24.498,27.717,29.508,25.171,44.493,36.039,49.072,36.966,40.785,20.847,52.587,37.264,18.738,35.077,21.06,34.227,33.098,26.448
WindFarmAt25,33.777,26.632,25.21,28.068,28.256,31.133,36.428,22.186,16.025,34.014,33.171,44.854,37.491,30.67,40.216,48.931,46.894,49.803,28.58,19.631,14.15,39.535,32.069,43.605
WindFarmAt28,24.541,27.01,35.237,30.771,29.317,23.997,25.934,29.063,20.036,44.551,32.23,42.108,56.543,48.207,35.157,40.38,41.987,39.518,38.139,30.308,41.545,25.69,37.617,39.441
WindFarmAt31,27.832,35.395,28.752,22.422,40.626,41.308,28.897,31.06,28.831,26.849,32.327,38.676,38.756,40.213,43.958,35.769,32.451,56.174,44.178,36.335,25.93,23.885,30.51,29.652
WindFarmAt32,26.838,29.892,24.125,21.356,37.697,31.718,31.455,28.805,29.679,37.11,39.563,36.444,29.807,45.906,58.135,32.432,36.041,19.143,36.984,42.896,28.648,35.999,28.487,55.954
WindFarmAt70,36.16,22.723,32.104,33.554,29.189,26.344,25.002,28.706,26.34,24.185,24.451,36.789,25.537,37.821,48.231,47.016,53.304,57.905,42.689,35.627,32.369,21.7,36.056,22.459
WindFarmAt72,23.143,39.967,28.1,25.276,28.545,30.562,29.765,21.849,38.483,32.741,24.364,39.555,51.729,47.282,23.094,45.398,18.531,42.506,34.681,34.479,35.303,35.801,43.669,31.068
WindFarmAt74,45.296,37.931,25.945,32.948,33.415,25.285,30.425,20.037,31.889,26.938,40.946,35.837,51.212,41.396,20.022,52.174,42.151,44.321,33.597,30.867,38.532,16.65,30.042,26.626
WindFarmAt113,27.568,31.009,25.976,23.868,20.414,19.627,28.34,38.292,30.397,23.648,38.527,31.671,47.552,36.991,52.902,39.801,59.117,44.564,35.252,23.105,38.186,15.731,23.199,35.768
WindFarmAt114,25.881,29.011,23.575,32.963,27.203,30.499,29.583,39.206,29.599,33.464,36.854,25.488,23.601,27.771,54.942,29.82,36.309,46.34,52.093,36.144,47.576,20.479,39.974,42.444
WindFarmAt117,33.483,30.215,31.457,26.533,36.567,32.225,38.656,37.446,34.838,19.245,33.516,31.249,29.849,27.153,47.075,34.712,36.494,40.829,21.459,59.28,35.909,42.599,19.859,28.716
WindFarmAt37,40.737,24.666,35.086,23.222,33.217,26.138,35.792,29.323,32.926,25.849,29.335,37.508,39.259,26.982,41.17,52.065,61.016,57.094,27.021,38.951,35.804,31.643,38.044,19.794
WindFarmAt39,31.433,26.799,27.416,28.081,28.299,32.571,25.411,43.35,36.01,33.015,36.736,33.331,51.337,45.769,51.035,34.702,58.624,47.335,53.482,35.64,35.011,32.164,29.589,25.176
WindFarmAt43,20.435,28.564,32.521,37.051,12.022,26.302,45.868,25.911,31.0,36.912,22.789,34.252,37.072,40.374,49.423,30.397,40.282,38.155,33.679,23.023,35.664,30.274,40.849,36.265
WindFarmAt45,33.477,37.554,22.625,25.694,27.191,39.358,30.363,26.492,32.193,51.321,30.967,30.727,44.368,52.798,33.765,58.571,41.181,43.513,45.821,39.108,47.656,46.248,41.293,29.973
WindFarmAt49,21.75,20.165,29.04,28.847,33.361,24.106,28.819,25.319,27.804,35.847,33.803,30.122,37.652,26.594,48.742,15.632,52.413,49.349,51.0,38.575,39.958,38.937,25.604,22.634
WindFarmAt51,33.094,37.307,21.555,30.47,23.554,30.136,25.578,35.506,22.717,35.211,28.534,35.231,16.377,28.761,39.741,54.08,57.774,61.987,32.336,41.494,39.619,31.638,50.62,26.327
WindFarmAt57,34.273,32.939,23.29,30.505,28.934,34.169,29.628,30.561,38.145,37.676,37.713,13.621,39.131,47.449,50.251,45.467,42.839,67.722,32.059,24.174,29.182,26.7,26.913,38.294
WindFarmAt61,36.888,31.519,25.545,28.37,36.443,29.551,29.237,37.53,30.049,37.311,29.84,26.814,45.618,34.739,40.967,37.606,47.181,46.57,33.662,31.464,29.543,34.446,26.638,25.698
WindFarmAt63,36.739,28.013,28.103,24.164,32.561,26.068,23.278,25.805,16.636,40.262,35.228,34.683,46.226,38.354,45.407,60.488,38.366,38.331,33.43,29.249,31.01,33.991,18.985,32.657
WindFarmAt67,43.366,31.267,30.046,36.827,31.649,32.433,32.532,19.96,26.598,33.38,27.562,41.257,47.979,29.328,30.874,42.333,47.855,48.577,38.108,43.593,55.398,39.663,34.895,22.417
WindFarmAt76,22.008,31.872,32.266,35.787,29.781,26.61,31.381,17.592,34.256,27.597,22.398,25.717,33.153,36.837,45.054,22.19,45.603,61.549,38.305,25.201,34.475,26.109,23.1,19.454
WindFarmAt80,28.883,36.161,26.894,26.753,32.22,29.65,27.654,33.635,31.35,32.518,29.884,43.222,49.318,43.215,30.357,43.607,40.127,56.03,27.356,24.041,39.041,39.676,45.339,42.333
WindFarmAt97,32.543,27.376,33.265,43.497,19.465,34.847,27.818,38.896,31.027,32.443,34.775,36.529,47.438,31.446,49.733,45.007,42.989,32.133,48.588,35.767,23.172,31.291,28.513,29.197
WindFarmAt99,47.919,35.605,24.178,26.288,24.851,28.327,23.408,33.703,29.536,22.832,22.84,47.125,33.426,32.471,41.293,26.199,81.767,49.99,33.731,35.12,11.549,20.899,22.294,51.015
WindFarmAt82,31.634,27.252,33.356,32.336,30.194,27.814,30.06,30.404,29.584,49.287,43.677,36.607,35.629,48.983,35.778,47.216,51.883,70.873,46.362,24.387,32.769,29.89,21.223,32.222
WindFarmAt85,26.383,27.923,28.496,24.839,36.582,41.286,27.711,31.653,45.11,41.448,50.187,28.219,43.628,32.337,42.451,31.621,22.428,41.524,19.486,30.504,28.312,28.265,41.434,26.395
WindFarmAt91,26.354,28.132,20.238,25.434,29.447,33.346,32.178,24.384,30.99,29.343,33.521,42.137,49.288,35.062,42.362,37.097,36.842,46.219,41.024,19.898,22.73,15.029,41.7,42.611
WindFarmAt95,27.172,29.092,24.201,31.294,28.974,34.647,29.938,20.805,42.039,27.562,33.198,50.816,40.396,46.297,53.1,31.704,44.34,57.634,66.373,17.312,18.918,37.206,43.811,33.347
