Gen/Hour,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
WindFarmAt1,23.32,33.095,21.291,26.447,24.151,22.148,23.914,29.203,23.85,45.275,44.328,35.572,38.668,38.306,36.324,29.464,27.044,36.119,45.304,29.712,23.886,34.983,22.059,43.961
WindFarmAt4,32.647,29.248,28.002,27.969,30.437,34.709,21.359,30.418,22.729,40.055,20.861,48.138,29.314,21.15,52.241,39.639,61.222,45.643,38.521,39.579,31.102,49.193,21.743,32.625
WindFarmAt5,30.416,21.773,32.626,25.573,37.777,21.784,17.113,29.147,34.766,26.887,38.965,45.444,42.646,24.518,35.44,38.786,51.055,43.441,44.632,57.048,47.547,15.977,25.84,21.522
WindFarmAt7,35.199,29.436,22.616,30.182,33.627,26.377,39.132,35.096,27.703,24.243,27.486,27.476,46.843,25.386,50.545,48.524,46.281,41.088,34.045,26.81,20.465,38.017,41.537,31.552
WindFarmAt8,40.604,33.995,23.758,37.466,36.06,34.303,24.534,22.709,39.258,38.069,39.942,50.44,42.822,30.953,46.849,38.304,23.065,57.77,37.104,28.036,35.299,41.842,21.634,40.199
WindFarmAt11,25.489,32.337,29.482,28.702,26.82,19.05,25.587,27.14,24.262,32.486,19.845,24.665,32.768,39.517,52.44,33.313,38.905,38.875,30.285,34.17,31.0,44.753,43.377,15.134
WindFarmAt12,25.78,23.27,30.526,22.494,28.637,32.844,35.956,26.777,28.95,34.487,42.745,45.465,46.883,64.275,42.348,52.705,39.531,32.473,24.874,55.075,25.731,28.784,29.509,37.837
WindFarmAt14,24.012,33.005,22.931,36.635,31.082,33.89,22.886,25.966,25.445,34.51,34.972,44.078,27.499,21.801,32.319,39.659,51.398,32.708,24.793,24.091,21.191,31.856,33.358,30.291
WindFarmAt15,27.826,36.224,33.185,28.455,38.881,24.505,13.495,38.142,30.317,23.219,26.102,29.036,54.592,47.178,47.147,42.658,51.284,46.859,25.555,40.649,48.977,28.86,31.325,47.852
WindFarmAt21,36.481,22.255,21.522,35.617,25.573,17.069,21.254,39.773,28.673,40.47,40.739,41.982,31.891,32.825,58.527,35.4,36.877,46.103,44.326,29.466,42.703,29.119,41.785,37.618
WindFarmAt25,29.119,36.491,27.554,20.922,28.881,16.649,32.072,29.022,27.443,30.842,31.222,27.888,21.446,44.595,52.192,30.993,25.406,49.676,37.613,40.394,46.427,38.726,26.395,33.051
WindFarmAt28,25.815,29.977,34.778,31.182,26.227,34.871,33.859,25.483,24.07,30.97,34.558,41.005,34.463,41.603,44.001,46.558,46.727,29.426,32.31,38.766,30.436,37.282,42.081,41.576
WindFarmAt31,28.297,27.693,30.578,27.962,26.524,39.265,24.279,28.952,36.325,35.837,37.177,44.734,61.919,26.911,66.174,16.827,30.317,57.671,34.158,33.859,27.438,47.18,22.208,36.361
