Gen/Hour,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
WindFarmAt1,28.168,26.361,40.437,23.478,20.863,46.792,30.828,32.875,25.763,35.719,42.212,28.477,30.313,50.887,42.588,26.711,39.708,28.421,37.368,24.247,43.894,48.284,31.243,19.63
WindFarmAt4,38.978,29.074,25.785,25.149,31.672,29.158,30.414,29.651,35.42,28.053,37.663,28.028,48.787,43.349,42.939,55.263,37.184,35.97,36.282,53.953,27.986,21.845,46.817,24.187
WindFarmAt5,23.889,41.176,28.591,32.391,32.789,26.471,28.357,31.841,29.449,20.72,37.212,51.151,37.68,46.006,36.933,61.309,31.735,33.695,40.357,26.335,43.208,27.619,33.796,33.937
WindFarmAt7,28.741,33.704,34.477,25.142,32.635,26.779,22.777,26.047,28.991,28.068,28.109,29.963,43.159,37.562,30.424,32.587,59.262,38.455,50.186,35.166,37.995,28.464,20.299,27.216
WindFarmAt8,34.335,31.698,28.954,26.223,37.541,39.156,25.97,27.484,33.246,30.124,31.892,27.367,47.634,35.532,37.215,63.177,51.782,43.319,39.456,28.132,34.726,43.173,28.433,29.109
WindFarmAt11,26.565,30.256,32.501,34.053,34.855,24.834,31.353,21.321,27.383,35.372,23.318,26.433,42.628,48.104,61.87,32.952,37.951,33.569,51.945,42.115,27.161,47.118,36.449,10.793
WindFarmAt12,33.136,31.957,30.03,32.295,35.393,32.97,24.844,38.301,39.886,25.816,38.792,35.478,36.037,45.791,49.116,47.5,54.652,25.408,59.774,33.587,34.1,38.795,24.97,23.041
WindFarmAt14,34.032,33.816,27.945,27.754,31.177,36.127,28.364,36.877,35.163,29.245,34.908,40.252,22.689,36.555,45.126,45.882,58.666,31.744,30.858,24.412,36.241,34.315,34.863,25.446
WindFarmAt15,31.154,27.808,29.963,26.549,29.935,23.548,24.677,20.433,29.331,35.212,24.161,30.864,34.898,42.91,38.485,49.559,25.33,38.929,34.314,25.795,25.679,49.95,35.799,24.736
WindFarmAt21,34.431,23.141,23.761,16.805,19.108,20.746,25.603,25.59,41.051,49.501,28.965,22.213,34.307,23.851,28.671,44.987,58.835,44.234,49.624,44.651,43.516,40.516,41.48,35.737
WindFarmAt25,25.167,30.044,27.44,31.893,31.162,30.387,29.395,28.84,31.273,24.083,25.816,35.636,37.476,51.31,30.873,26.899,43.175,30.398,34.507,38.406,38.477,24.283,16.016,37.907
WindFarmAt28,33.792,27.8,25.012,30.054,32.532,28.3,33.34,38.009,48.194,39.826,31.629,36.704,43.227,50.608,19.631,33.389,47.615,50.651,46.017,36.063,33.588,22.447,31.81,26.772
WindFarmAt31,33.125,26.278,32.193,34.215,29.621,28.158,25.182,32.915,35.047,33.132,33.864,22.256,33.777,33.053,32.881,34.01,28.589,36.975,20.572,21.52,29.637,31.291,20.103,22.374
