Gen/Hour,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
WindFarmAt1,27.595,24.964,26.597,32.079,36.025,34.299,33.524,31.426,25.251,33.465,42.948,33.758,52.091,46.518,30.194,32.137,34.56,47.462,80.556,35.086,39.775,27.378,35.101,27.563
WindFarmAt4,30.071,31.002,24.868,22.209,23.404,29.387,26.189,27.616,48.285,35.607,23.557,30.094,29.361,47.117,47.623,26.657,31.096,54.433,41.801,45.855,36.338,20.467,31.639,27.077
WindFarmAt5,36.639,30.403,26.933,33.244,33.17,33.029,32.797,33.374,30.731,21.328,32.604,50.422,45.547,33.085,40.33,28.912,50.468,13.659,12.827,41.761,27.37,19.268,32.32,41.287
WindFarmAt7,30.429,28.811,19.034,26.574,28.612,19.695,20.88,38.139,29.678,24.187,41.529,48.617,31.424,37.44,46.939,52.954,48.95,50.309,50.728,40.082,44.505,33.723,23.96,31.763
WindFarmAt8,21.166,29.108,26.394,37.469,23.744,35.571,25.06,21.0,38.41,23.874,13.003,47.454,42.868,43.436,39.913,39.216,49.05,66.759,29.955,32.474,15.808,41.74,34.206,22.49
WindFarmAt11,34.235,29.542,23.101,34.979,23.862,31.841,36.827,24.132,23.242,17.751,27.953,34.111,38.92,35.246,29.874,30.148,38.72,49.073,19.087,31.267,27.498,36.837,36.355,29.464
WindFarmAt12,28.539,39.379,18.259,29.742,28.194,35.44,22.941,33.991,32.412,41.321,31.742,37.508,38.393,42.315,24.195,59.952,25.616,52.22,46.328,33.246,45.985,34.718,20.761,37.956
WindFarmAt14,34.61,32.04,18.895,25.17,30.56,35.035,30.301,32.53,39.83,24.477,33.507,29.867,50.346,37.824,39.155,45.395,81.508,51.731,31.877,43.283,44.623,33.935,57.008,46.715
WindFarmAt15,25.656,30.501,27.049,23.691,24.466,28.137,13.625,36.563,31.485,34.677,29.493,27.433,36.222,41.312,64.135,50.125,41.142,37.569,43.443,37.075,16.953,34.636,34.095,16.224
WindFarmAt21,32.052,24.732,36.996,22.235,33.988,34.958,27.846,33.936,26.652,33.942,45.534,26.215,22.131,49.208,38.195,50.62,38.251,53.268,23.975,39.312,35.792,27.378,38.398,26.329
WindFarmAt25,33.693,31.014,27.192,32.158,23.947,15.762,31.213,29.881,25.892,23.712,26.321,23.499,21.394,40.375,30.974,34.813,40.835,41.396,39.483,36.633,39.297,41.409,30.787,29.915
WindFarmAt28,32.946,29.565,25.761,24.706,25.482,24.219,20.575,25.975,19.327,44.163,33.51,39.513,35.264,33.033,31.132,59.249,48.145,38.987,43.861,35.285,62.871,44.224,20.584,51.497
WindFarmAt31,27.095,40.87,26.833,25.382,32.004,29.41,35.072,26.416,33.425,46.231,15.141,39.669,45.408,48.191,33.887,45.183,57.323,40.481,31.688,28.284,47.256,57.44,25.544,39.609
WindFarmAt32,26.152,29.11,35.055,29.11,29.818,29.165,28.821,30.086,27.925,37.262,39.742,40.486,43.183,39.969,53.468,35.85,46.527,49.845,19.646,48.319,36.513,43.01,11.858,23.876
WindFarmAt70,30.514,35.007,22.297,25.973,31.126,30.703,26.947,15.555,27.125,27.085,41.082,36.047,43.299,49.334,41.583,68.469,50.691,37.146,37.306,10.662,44.539,48.713,15.148,29.586
WindFarmAt72,32.963,29.246,35.525,32.236,31.068,27.607,31.653,27.822,24.823,22.119,39.493,28.967,30.991,33.026,34.229,30.122,38.615,34.564,47.597,26.589,31.464,37.066,39.511,19.532
WindFarmAt74,28.625,30.852,20.707,29.682,22.386,33.779,27.07,27.443,18.12,30.633,34.306,30.765,50.015,38.381,30.064,64.17,37.008,53.57,32.928,28.297,48.585,55.559,25.196,46.993
WindFarmAt113,31.399,27.517,28.016,30.652,30.58,27.389,40.483,39.624,41.838,37.185,37.765,36.39,37.498,47.98,44.39,37.342,38.255,40.38,29.374,31.444,17.984,29.798,36.275,27.601
WindFarmAt114,37.195,22.309,24.461,25.825,31.839,23.179,33.94,44.287,28.7,30.88,37.094,39.41,41.456,39.117,28.956,42.827,65.796,34.619,29.824,29.323,38.438,34.6,42.946,39.657
WindFarmAt117,28.144,33.832,31.212,31.642,26.733,30.232,26.184,34.297,41.336,17.415,28.044,34.499,44.402,46.418,39.055,45.801,54.215,28.833,21.737,44.975,48.243,45.381,34.54,23.101
WindFarmAt37,42.0,28.962,27.004,32.504,33.528,26.518,33.914,29.027,33.77,26.127,42.059,31.901,40.591,42.225,42.488,38.947,33.567,40.827,44.783,35.887,20.851,25.785,57.145,36.812
WindFarmAt39,26.789,26.589,28.596,32.401,35.925,32.971,41.247,28.582,25.89,34.542,31.566,46.058,29.313,35.619,41.435,35.709,60.54,57.054,43.642,30.013,22.378,38.414,27.57,28.218
WindFarmAt43,38.186,27.928,30.141,25.117,36.109,27.48,29.098,33.457,28.607,26.645,37.006,40.936,52.546,50.677,53.572,51.867,37.537,29.644,33.53,34.3,46.861,28.511,13.17,38.276
WindFarmAt45,38.148,31.145,28.735,21.349,28.024,31.156,28.573,19.621,38.265,35.852,42.455,23.356,48.697,60.052,49.051,46.042,21.617,30.125,36.59,14.77,29.311,21.675,52.051,43.638
WindFarmAt49,31.951,19.139,27.207,39.014,40.021,28.736,32.316,25.721,27.748,28.867,39.946,39.142,30.013,31.294,35.98,30.027,34.703,59.6,42.665,35.362,50.834,47.368,32.318,35.904
WindFarmAt51,27.911,22.318,27.026,38.345,21.477,28.381,33.501,31.805,30.412,28.669,38.157,31.776,27.829,35.918,48.687,22.951,50.665,42.648,44.311,38.442,12.19,22.909,28.961,25.668
WindFarmAt57,26.679,29.881,22.125,25.785,29.376,24.949,33.863,26.295,20.683,30.521,29.226,31.184,44.853,44.825,53.552,46.676,39.859,59.018,48.764,29.578,37.457,34.102,44.506,22.85
WindFarmAt61,28.468,21.077,17.351,27.525,31.299,29.845,27.955,33.839,25.87,33.299,23.092,50.256,46.124,33.344,37.297,30.439,53.79,25.033,53.601,40.817,33.869,37.54,38.768,24.518
WindFarmAt63,31.088,23.957,30.037,29.24,32.381,29.658,39.577,42.844,43.283,37.079,29.86,34.872,28.085,47.488,25.1,42.94,42.206,39.36,35.775,24.532,49.666,51.1,21.994,20.591
WindFarmAt67,22.772,33.972,31.101,33.181,25.254,27.258,28.497,31.489,29.488,26.879,31.046,40.129,44.878,34.421,32.885,50.118,41.199,62.564,51.967,34.739,34.437,57.054,33.073,29.162
WindFarmAt76,37.274,30.483,31.008,25.003,29.011,36.664,24.814,19.957,35.856,32.966,30.876,34.682,37.135,40.936,19.798,31.788,53.552,47.434,27.612,29.374,28.574,41.862,42.968,30.728
WindFarmAt80,38.511,41.611,35.445,30.63,31.975,31.883,31.534,34.167,24.42,32.911,37.729,32.474,45.343,38.48,32.415,23.629,44.254,53.061,36.48,29.282,34.925,17.859,13.521,20.812
WindFarmAt97,27.228,34.343,34.096,27.108,27.965,27.985,17.155,25.037,22.969,35.34,25.859,32.944,46.723,34.385,40.1,38.768,30.078,26.586,43.617,52.383,34.055,48.233,34.453,36.347
WindFarmAt99,33.328,33.184,23.354,25.649,28.577,32.034,17.684,24.861,15.95,13.081,31.129,47.135,28.241,40.112,31.367,32.96,41.787,34.137,23.539,42.393,28.006,39.055,47.028,19.785
