Gen/Hour,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
WindFarmAt1,27.396,25.54,23.533,21.624,27.556,32.427,28.674,30.851,33.081,43.034,47.893,37.03,32.47,54.882,52.393,40.588,55.048,31.073,36.312,24.965,35.819,37.897,44.831,43.578
WindFarmAt4,35.785,36.262,25.012,27.148,33.949,24.489,27.015,14.131,23.144,41.833,28.83,37.687,21.934,42.469,46.169,31.954,61.566,44.205,41.839,45.639,29.14,32.243,43.638,23.644
WindFarmAt5,28.453,32.268,30.612,31.532,25.799,28.992,22.82,31.015,30.666,27.151,36.575,47.593,24.132,52.268,42.048,32.283,35.687,42.355,32.276,37.118,36.375,16.27,32.982,42.189
WindFarmAt7,29.46,36.852,27.722,23.42,25.271,20.151,33.187,35.503,32.723,32.62,35.617,46.84,47.107,36.622,34.617,25.375,53.908,50.284,61.437,44.151,43.261,38.827,26.309,21.224
WindFarmAt8,32.631,34.186,22.329,27.628,36.339,29.601,26.7,29.086,35.821,33.81,24.809,44.308,31.885,29.85,49.417,65.074,28.407,40.148,35.496,29.426,35.491,42.344,38.772,32.392
WindFarmAt11,31.027,36.315,36.989,30.86,25.604,35.434,26.057,32.017,24.882,26.304,31.631,40.367,42.196,40.697,44.385,25.837,61.501,32.119,43.454,46.983,27.744,43.235,30.795,33.928
WindFarmAt12,34.626,31.417,27.771,29.287,28.037,35.734,26.354,25.888,39.942,27.462,21.652,47.672,40.921,50.696,19.719,46.18,45.16,48.616,45.121,34.557,38.497,27.627,38.085,36.81
WindFarmAt14,23.314,29.812,25.766,30.533,30.429,27.956,24.117,37.113,31.123,37.642,31.881,43.829,29.069,22.034,27.33,44.509,66.253,25.738,28.751,31.182,44.693,29.889,11.849,20.913
WindFarmAt15,35.879,25.819,33.919,26.964,32.169,24.885,22.855,44.18,35.211,32.35,43.355,20.355,38.707,40.182,49.364,25.805,42.668,58.851,38.947,19.743,21.226,10.721,45.405,36.052
WindFarmAt21,21.489,28.407,23.78,26.47,29.625,19.269,37.14,36.661,33.936,31.813,32.401,37.58,41.332,34.319,26.346,33.151,51.299,39.502,42.053,39.529,43.767,18.588,56.978,21.108
WindFarmAt25,30.977,39.38,28.84,25.774,25.653,40.766,19.598,26.816,19.508,33.371,35.689,21.015,45.366,48.904,35.072,42.579,51.543,14.271,64.796,21.633,33.682,27.154,22.283,34.894
WindFarmAt28,35.84,21.74,22.152,32.483,28.509,32.897,28.51,24.204,36.66,33.517,30.434,53.333,50.932,38.505,24.707,39.019,81.38,43.515,48.57,55.751,22.925,33.352,42.499,29.514
WindFarmAt31,19.799,26.311,25.918,26.598,25.874,33.192,27.617,15.813,22.52,27.39,33.663,59.7,40.835,42.105,37.747,30.899,33.042,42.84,66.309,33.079,29.67,24.145,38.157,38.493
